omega_c	mmH1	mmH2	mmH3	mmA0	mmHch	lam1	lam7	m11	aDM	WH1	WH2
1.3397466616102791E-05	1.2509000000000000E+02	1.5482500410082517E+02	7.0924833852762742E+02	7.1706540159278802E+02	1.3244873930115659E+03	4.8233305688590420E+00	9.0743695394016672E+00	5.0801807314996516E+01	-7.2337030331636210E-01	3.0169646103061902E-03	2.7136512658345715E-03
2.7692096580197082E-05	1.2509000000000000E+02	1.4943244066213373E+02	4.5893711438818701E+02	4.6760720809810198E+02	6.4840601864196640E+02	3.0348996919276656E+00	2.8089824456297712E+00	2.7802590734699084E+01	-8.8921158666299305E-01	2.1933453930623511E-03	3.6040684706220077E-03
4.2433911455847366E-05	1.2509000000000000E+02	1.5201435208099167E+02	4.9333595719343793E+02	4.9577419768822108E+02	6.1421535884226455E+02	1.3749096953519199E+01	1.4163132710923969E+00	7.4985637117636221E+00	-1.0702486609252431E+00	1.3613222751585768E-03	4.6799848036829213E-03
4.9193090832164166E-05	1.2509000000000000E+02	1.5676802879199295E+02	7.7402765551769528E+02	7.7447814311109391E+02	8.0417936702919155E+02	6.5615067087400263E+00	1.0121505072862611E+00	5.8299006431037100E+01	-1.4700233099473272E+00	2.6180704702517387E-04	6.2085666213687407E-03
5.5268513219858532E-05	1.2509000000000000E+02	1.6497258807914451E+02	3.6922673332468923E+02	3.7662508557393454E+02	4.9075599775684816E+02	1.4040118730971644E+01	3.4299461730429655E+00	5.7894283814772159E+01	-1.4824605918101161E+00	2.5013250290071496E-04	2.6621561261663229E-01
9.6417168184296932E-06	1.2509000000000000E+02	1.5970139348084638E+02	4.4235698780620328E+02	4.4928791364621736E+02	1.2540341935139309E+03	8.9123133670595998E+00	1.3555658878877599E+01	2.3052210253687672E+01	-8.1277466265413378E-01	2.5713854631904563E-03	3.3700134624354721E-03
3.3141211085655181E-05	1.2509000000000000E+02	1.4777569996705546E+02	4.6791153681367240E+02	4.7093402124053517E+02	8.5369608281352373E+02	7.9171593993050777E+00	5.2412771237740650E+00	5.0280359106734565E+01	-1.3069999389050810E+00	5.5077319731581956E-04	5.5076060918219372E-03
2.5450346864411151E-05	1.2509000000000000E+02	1.3367546263006770E+02	5.3406711536649004E+02	5.3632142542690099E+02	1.1039880172600913E+03	8.5420834129872176E+00	1.1277894984920460E+01	6.9948172204637984E+01	-1.2693147946585821E+00	6.5154860861031834E-04	4.8694511007673193E-03
6.0816977333172103E-05	1.2509000000000000E+02	1.3274587203561137E+02	4.3638525185472577E+02	4.4174215421161716E+02	5.7034143792481223E+02	9.4403834241164777E+00	1.5648630271967794E+00	6.4141178601952817E+01	-9.4144465319276593E-01	1.9413907962236945E-03	3.4654967505655249E-03
1.9922327246790792E-05	1.2509000000000000E+02	1.5211926412552094E+02	3.4205393301884362E+02	3.4466654977047193E+02	4.9508654617009995E+02	4.0987200526514647E+00	6.8449728943151289E+00	3.4797423324453376E+01	-1.0062550898892044E+00	1.6406861270658801E-03	4.3428370966033924E-03
1.7728965548345962E-05	1.2509000000000000E+02	1.7239649650902791E+02	6.2620040875682628E+02	6.2788027231482806E+02	1.0802490215889406E+03	2.0439458680543798E-01	9.3510592561452928E+00	7.0642756306399946E+01	-4.0944870245831666E-01	4.4133718423115774E-03	7.0212584741455503E-02
1.1143264075139167E-05	1.2509000000000000E+02	1.3502211484045355E+02	8.7967271219458087E+02	8.8779682674808271E+02	1.6011561415862088E+03	1.0183914952391719E+01	7.1265044770326957E+00	2.1230597360167000E+01	-1.2893630182826175E+00	5.9644525313972037E-04	4.9785613944928120E-03
1.9574362765299133E-05	1.2509000000000000E+02	1.7165050619509094E+02	7.1419658836172732E+02	7.1441896122620392E+02	1.2527389195760427E+03	1.1896809963787351E+01	9.2510870145406052E+00	9.6777848221258182E+01	-1.9886740143239146E-01	5.0098806832204528E-03	1.6665335653816105E-02
2.1826964023213424E-06	1.2509000000000000E+02	1.7399767212440617E+02	2.4713614121877410E+02	2.5266864923884566E+02	4.8453481427139366E+02	9.9115350910516149E+00	1.2577150500042899E+01	1.3113163170923090E+00	-9.6884429544774675E-01	1.8123958224497093E-03	3.2402722995740868E-01
5.0464554222658745E-06	1.2509000000000000E+02	1.5166238558240812E+02	2.0398956707398852E+02	2.0550409030891214E+02	6.8900358813768423E+02	1.1746452521740668E+01	1.1970318411789052E+01	7.2807047665029316E+01	-5.5456357164552439E-01	3.8201836908835756E-03	1.6820135487404871E-03
2.6990599214522582E-05	1.2509000000000000E+02	1.6357692275978948E+02	5.2743373880043328E+02	5.3575553897104942E+02	9.6845002356844486E+02	5.5325151852017806E-01	5.8280386928599515E-01	3.7341517388979675E+01	-1.5228371469087902E+00	2.2274508183736276E-04	2.2670905047313827E-01
3.1915829548891929E-05	1.2509000000000000E+02	1.6371410999770467E+02	3.9708721430370917E+02	4.0270687030754368E+02	9.5068754865819938E+02	6.5022145926497010E-01	7.3764171498252162E+00	1.0083260477885260E+02	-5.7200183238148572E-02	5.1884551656279764E-03	7.5667811418549005E-04
3.1983511947333683E-05	1.2509000000000000E+02	1.6202921195200608E+02	5.4641916481611281E+02	5.4923147759830181E+02	9.4206652151982598E+02	6.2992263906631738E+00	4.0808221859768130E+00	9.6562038905248997E+00	-1.5433781164521860E+00	2.1502137427706558E-04	1.7267739451344857E-01
6.8305149170280963E-05	1.2509000000000000E+02	1.4786219804132926E+02	2.6421292615784932E+02	2.6934446679863356E+02	5.2281301015653321E+02	1.3025194788363388E+00	3.3371435636827460E+00	3.2786518884723314E+01	-4.0448638924145630E-02	5.1966100311742359E-03	9.6687265827714907E-06
5.8088105531761505E-06	1.2509000000000000E+02	1.6317532361317674E+02	1.8504068531796369E+02	1.8849719329667147E+02	8.9971410839339455E+02	2.6834367520098747E+00	1.0026923604648058E+01	7.6766681309680777E+01	-2.2677161876232699E-01	4.9523543027620116E-03	1.0831305868013324E-02
5.3408524613984518E-05	1.2509000000000000E+02	1.2982592160490151E+02	3.3766917171313855E+02	3.4339042050456180E+02	4.5828714012554246E+02	1.1851270932029593E+01	8.0863129705126937E+00	1.6147493972977387E+01	-6.7523198837990739E-02	5.1820426881398788E-03	2.3603773403485017E-05
4.4328747680201619E-05	1.2509000000000000E+02	1.3119138878976059E+02	4.3943559657290376E+02	4.3961328565125046E+02	9.4778229133122704E+02	1.0138709243777537E+01	1.5606332543588399E+00	5.4907925707245205E+01	-6.6262356923991261E-01	3.3149554133605061E-03	1.9831041636217709E-03
4.1853777708990698E-04	1.2509000000000000E+02	1.4220726545687637E+02	9.7009988616690976E+01	1.0160826908965049E+02	4.8242559047994467E+02	4.0684100597949744E+00	1.0987705312523854E+01	2.9387226084427546E+01	-1.2998424103162385E+00	5.6898767868076444E-04	5.2774738990219163E-03
3.3719729907852381E-05	1.2509000000000000E+02	1.7147692212588476E+02	6.1657075284354892E+02	6.2496321198761621E+02	7.1761342760529999E+02	4.8402464266588199E+00	8.4567781850494335E+00	7.9283034684733975E+00	-1.4998523580836600E+00	2.3635882253696363E-04	4.2111108098763028E-01
1.1557913039494492E-05	1.2509000000000000E+02	1.7091725702590648E+02	6.2726712244435544E+02	6.3294039671911878E+02	1.3075965945411458E+03	3.0660237640915553E+00	1.0163233140885472E+01	3.4408236938253154E+01	-8.9015855621137385E-01	2.1887191787197950E-03	2.4827867602824907E-01
2.5910319979730122E-05	1.2509000000000000E+02	1.3266542925773908E+02	3.6666614949547971E+02	3.7565331226943681E+02	1.1483694703776248E+03	6.4865511353996350E+00	6.2291374760349916E+00	5.1053866055353483E+00	-1.0463284566787274E+00	1.4634054440252253E-03	3.9706513885697610E-03
2.4240997885227098E-05	1.2509000000000000E+02	1.4959144275766866E+02	5.0079372201617514E+02	5.0306139291872336E+02	1.1969317669267448E+03	4.0000520929228758E+00	7.2489509153873435E+00	8.2865104977909979E+01	-3.1647221096523914E-01	4.7211275897011728E-03	5.7944914413438184E-04
2.5245554277033996E-05	1.2509000000000000E+02	1.3209812049070752E+02	6.4210726776724084E+02	6.4529310006894775E+02	1.0729835640280430E+03	3.6673356771317014E+00	5.5301277144952339E+00	9.2205890286344044E+01	-1.2467196950257524E+00	7.1760986525901181E-04	4.7415644564968006E-03
4.1080790446633454E-05	1.2509000000000000E+02	1.2655370893412443E+02	4.8144769688669953E+02	4.9072046155609212E+02	6.9846741396396772E+02	2.8746417526037629E+00	3.7590237019858437E+00	5.8501963552786947E+01	-1.3016327872477436E+00	5.6439027118256513E-04	4.6953467278418818E-03
3.8191402056077024E-05	1.2509000000000000E+02	1.5575050565366658E+02	4.7636232121212515E+02	4.7854488648406459E+02	5.3881542412043336E+02	1.2861440250445828E+01	3.7303455054901287E+00	8.7791986965943124E+01	-1.0214931203700048E+00	1.5724043988750527E-03	4.5325588050356162E-03
1.5858561560884350E-06	1.2509000000000000E+02	1.6309961535331308E+02	1.3521826350373135E+02	1.3696873367622902E+02	1.7010897398931394E+02	8.5745683541868676E+00	1.4011772944923385E+01	2.5508104810727811E+01	-9.4002688076476471E-01	1.9481315287809726E-03	1.3809944405596006E-01
2.0402085355675594E-05	1.2509000000000000E+02	1.5766975156073448E+02	5.5729785045017388E+02	5.5954025205669006E+02	1.3730621006447179E+03	1.3421427610386827E+01	2.0081868826915450E+00	8.7759553248882085E+00	-3.9978538245203676E-01	4.4482954549597657E-03	9.5567708916186251E-04
5.0800036318684114E-03	1.2509000000000000E+02	1.5587426964617532E+02	5.4532418169329141E+01	5.6751795581892040E+01	7.8701909875358410E+02	3.8295279846198524E+00	1.1257403274978234E+01	1.7357137130739694E+01	-3.0151871000493990E-02	4.1723656784518982E-02	3.5623956717601444E-03
2.9755021938812351E-05	1.2509000000000000E+02	1.3862466443882076E+02	3.9364510907029972E+02	4.0313508213178028E+02	5.5764737078344797E+02	9.0759360910281242E+00	1.1536840461304802E+01	5.9378503638495928E+01	-1.8911607154296273E-01	5.0283021770998236E-03	1.9579073446015965E-04
1.3725219430460442E-05	1.2509000000000000E+02	1.7067020676280382E+02	7.3294884869034809E+02	7.3734982924412452E+02	1.1981862499137344E+03	1.0635421695809542E+01	9.6925074487889677E+00	2.7241916616559923E+01	-9.4038769634292130E-01	1.9464154662823473E-03	2.6469205890388908E-01
4.1495523604381880E-05	1.2509000000000000E+02	1.3753216906486182E+02	4.8799339413549444E+02	4.9109869287400448E+02	6.6832992654216014E+02	8.8214174581325686E+00	5.5360519793983789E+00	1.9117864717784276E+01	-9.3599802265906296E-01	1.9673197135941806E-03	3.5632498289249566E-03
3.6879411613770836E-05	1.2509000000000000E+02	1.4475627236440138E+02	4.1280474959071944E+02	4.1332992830934461E+02	1.0065530230088872E+03	2.9010327130560918E+00	3.1252494043788173E+00	5.4932527291557065E+01	-1.1959355501071980E+00	8.8070134887232730E-04	5.0116793488045683E-03
2.4458547603526975E-05	1.2509000000000000E+02	1.5498585710684577E+02	4.8949032073816767E+02	4.9602023863048305E+02	7.0464021165605641E+02	4.3733565551570415E+00	3.4148755586309711E+00	6.5038603317010498E+01	-8.3131716760395558E-01	2.4790472281155359E-03	3.3843977308070879E-03
6.8401097968580989E-06	1.2509000000000000E+02	1.7487044398584425E+02	1.2243567927388273E+02	1.2977342262387901E+02	7.9576077961631154E+02	1.0819284681938255E+01	1.4046709022832433E+01	1.6226415179309630E+01	-1.2301787421581123E+00	7.6855512244102420E-04	4.4000244230455915E-01
6.7510582870747662E-05	1.2509000000000000E+02	1.4923264139912214E+02	4.6651462307968859E+02	4.6866342805729408E+02	5.6174471914383798E+02	1.2015168338415757E+01	5.6448280291374902E+00	3.5445500017351236E+01	-1.5480094554253434E+00	2.1386079209297922E-04	5.9650533288156879E-03
1.3320485166350906E-05	1.2509000000000000E+02	1.6504877666862626E+02	4.0727558483242785E+02	4.1631687687072758E+02	1.3065999535641631E+03	8.6828696194025081E+00	6.3083626679183737E+00	4.8001635258552447E+01	-1.1868797243886338E+00	9.1181408065523785E-04	2.3247187258847579E-01
2.8666731855094531E-06	1.2509000000000000E+02	1.7167885274389241E+02	1.6070732721626166E+02	1.6520767413322238E+02	3.7402245515213463E+02	5.1369895375505967E+00	1.3658901481264691E+00	4.6386069801350153E+01	-1.2393908843308143E+00	7.3991673060183486E-04	3.8233479454345676E-01
5.0738912076008714E-05	1.2509000000000000E+02	1.3363524064741341E+02	2.1887152929272108E+02	2.1990685775406047E+02	1.0617827337755741E+03	2.6735994719777256E+00	3.6811579709784867E+00	9.6107457784520207E+01	-1.0125449785883873E+00	1.6123773120521434E-03	3.8407238449308921E-03
5.8135844636950386E-06	1.2509000000000000E+02	1.6101955117855667E+02	1.9935956762608120E+02	2.0708449342617973E+02	7.1206659630968545E+02	7.9681990810987529E+00	1.7372661160478677E+00	8.2408337634712609E+01	-5.2357569197009579E-01	3.9564984866665770E-03	3.1608280013809817E-02
2.6165581893763467E-05	1.2509000000000000E+02	1.5078602261096987E+02	6.9639132174029544E+02	6.9999571225605712E+02	8.1067563242310462E+02	2.3633387773592673E+00	1.1726375658263626E+01	3.4796182476820505E+01	-1.0034407895295590E+00	1.6534073715861449E-03	4.2890934709556719E-03
2.1555411571009599E-05	1.2509000000000000E+02	1.7276317727565447E+02	7.5919686523694395E+02	7.6250147442449884E+02	1.0411205264698344E+03	1.2397841385145597E+01	1.1080502634765814E+01	6.7864235870011257E+01	-1.4240146621439056E+00	3.1808238553373316E-04	4.4119746035170476E-01
2.3637267132268604E-05	1.2509000000000000E+02	1.7368783248910580E+02	7.4495768476974115E+02	7.5481658536233783E+02	8.8516434949597556E+02	4.9161083865520117E-01	1.3217504912948938E+01	8.3246654518994816E+01	-1.4933214251039029E+00	2.4118131215890474E-04	4.6761404970092046E-01
2.4213022800241577E-05	1.2509000000000000E+02	1.3023598556568194E+02	5.8546321226072644E+02	5.8862558928719977E+02	1.1839037505136353E+03	1.0066693868845093E+01	1.9244950994031949E+00	3.6123684377467113E+00	-3.9809755242064093E-01	4.4543290214140189E-03	7.8169030370596644E-04
2.3965815323518194E-05	1.2509000000000000E+02	1.6751668291201196E+02	3.9790646235826728E+02	4.0143455959923313E+02	4.0708710432848295E+02	3.1382539550951933E+00	9.7708016841070737E+00	1.1364482323808820E+01	-1.2160678586051734E+00	8.1369569832142512E-04	2.9329688781538887E-01
3.7202694796765200E-05	1.2509000000000000E+02	1.4902840326645338E+02	4.4069516821331121E+02	4.4553247018509194E+02	7.6216194420687953E+02	3.1579830226758419E+00	2.2332157822946161E+00	4.1650736140390272E+01	-1.3030043226869099E+00	5.6088697237578181E-04	5.5426321313582598E-03
2.0704460513875209E-05	1.2509000000000000E+02	1.7131738805889495E+02	4.0315767817811934E+02	4.0661937009385758E+02	1.2604256457232059E+03	4.7110687957196813E+00	2.4609003081735690E+00	7.0908319027120385E+01	-1.2717418262238902E+00	6.4470012710703345E-04	3.8334187138637205E-01
1.1684325772212704E-02	1.2509000000000000E+02	1.6326974307489570E+02	6.3788803207589687E+01	6.4760960203018485E+01	4.9174021256237302E+02	2.1389875937434790E+00	1.8267513748848585E+00	7.1132872262100165E+01	-8.9176971324328147E-01	2.1808525100492663E-03	1.3375854841594809E-01
1.8344240008483445E-03	1.2509000000000000E+02	1.5058510599369887E+02	9.8724601626733602E+01	9.8768365047298545E+01	7.5295283519800421E+02	1.0528739931634041E+01	1.6122963206434140E+00	9.0740194422071895E+01	-9.1489002241058603E-03	5.2043574586963289E-03	5.0410057630277917E-07
1.4875237511214440E-05	1.2509000000000000E+02	1.5219634541097392E+02	3.9301892725891383E+02	3.9882756092996686E+02	1.0775177675427485E+03	7.5690657618777202E+00	1.3923190199128905E+01	9.6093827552671456E+01	-1.2194436510620512E+00	8.0275791087184981E-04	5.3665917847060367E-03
2.7437355814079499E-05	1.2509000000000000E+02	1.4407840743535590E+02	3.1739671997139078E+02	3.2150244418601619E+02	9.5561390496120509E+02	6.6204048410618697E+00	1.6351785642724386E+00	1.5141197322933561E+01	-8.5128920830605936E-01	2.3799460322108824E-03	3.2585554082922878E-03
3.9798269213987814E-05	1.2509000000000000E+02	1.3133882520933116E+02	2.6476490549499397E+02	2.7181330179414397E+02	5.0832153356555921E+02	5.1675387936958757E+00	5.7863569289848007E+00	2.7479410439021610E+01	-1.2105529383240392E+00	8.3174993395622693E-04	4.5940988078605454E-03
2.8423282955759062E-05	1.2509000000000000E+02	1.4810533991611345E+02	2.9225340222113459E+02	2.9824129657737973E+02	4.7694851631622225E+02	5.3806825774166187E+00	7.0466793178332408E+00	4.3889485388477091E+01	-2.0126742679848464E-01	5.0052121983841244E-03	2.3669711528525174E-04
1.4842794800153594E-04	1.2509000000000000E+02	1.6895617606220122E+02	5.8782398471973089E+01	6.5581126346057800E+01	4.2852779472178207E+02	1.4059805292989967E+01	8.9313548745733460E+00	8.7888067604456126E+01	-1.2673417102307782E-01	3.8347083283884344E-02	5.8984026370979669E-03
9.4763982496070511E-06	1.2509000000000000E+02	1.7148592645522018E+02	3.0150778733729749E+02	3.0236806036549063E+02	6.5580334617095218E+02	5.5475219228526207E+00	3.2841498646811349E+00	6.3299979600263754E+01	-9.7876775008408490E-01	1.7663203140898739E-03	2.9156948119577197E-01
2.2247264188458842E-05	1.2509000000000000E+02	1.4839334746432647E+02	3.4505548332587603E+02	3.5290252021649036E+02	1.0902860887070588E+03	1.0376108891831761E+01	7.9296910180382851E-01	7.0990318254563178E+01	-7.6327316188345373E-01	2.8184672088784335E-03	2.8358946301077249E-03
2.0113154504487202E-05	1.2509000000000000E+02	1.4102341199491798E+02	3.1882335593403474E+02	3.2281866963152714E+02	9.4509722324791232E+02	1.1228375965696003E+01	1.1697967130876130E+01	6.2517837299740798E+01	-1.2655677040840458E+00	6.6221706444398714E-04	5.1278784719440825E-03
7.0600371740543750E-06	1.2509000000000000E+02	1.6699922220792121E+02	3.1554604436529155E+02	3.1637640172446913E+02	1.0673280982381330E+03	1.3062071120255661E+01	1.3426829767472498E+01	2.2221049046712483E+01	-5.1489522616123873E-01	3.9938461669701553E-03	7.7831934680416687E-02
2.4380550234743467E-05	1.2509000000000000E+02	1.3665847545018815E+02	3.1841401395779758E+02	3.2088843879331296E+02	8.7684440995885268E+02	7.4594789772105763E+00	1.2286191913758495E+01	1.4456343074076038E+01	-2.2968065769682999E-01	4.9459516044417316E-03	2.8304184871018480E-04
1.0437798305714340E-05	1.2509000000000000E+02	1.3500408525030784E+02	8.7734040782197405E+02	8.8553818806798120E+02	1.7164009429357952E+03	1.3662708785553793E+01	7.3755368935296017E+00	1.3660405930439200E+01	-1.2968464491781795E-02	5.2039356491534400E-03	9.0711031508555171E-07
1.3375259410074618E-05	1.2509000000000000E+02	1.6600869124254152E+02	5.2352188614826741E+02	5.3335481620549922E+02	1.0754539258896625E+03	5.0638631311076985E+00	8.4785992955689320E+00	2.9546534026296129E+01	-1.1192973863558020E+00	1.1618851863163296E-03	2.3964869214334419E-01
2.4266163425935922E-05	1.2509000000000000E+02	1.6976612693304017E+02	3.8165096856264910E+02	3.8193156345371699E+02	1.1190972539452357E+03	4.5858448340025939E+00	3.4637797140347675E+00	6.8316551305035389E+01	-1.2680314673279645E+00	6.5518943472554075E-04	3.5131836966034474E-01
2.8591643536609209E-05	1.2509000000000000E+02	1.5201538866630074E+02	8.7854719694170501E+02	8.8026984908630595E+02	9.3631355533670330E+02	1.1174703859665758E+01	4.3956010393312202E+00	6.5928861282732738E+00	-7.0405133850350887E-01	3.1124382279753746E-03	2.5477541188239387E-03
2.1807483594492511E-05	1.2509000000000000E+02	1.3639478825015240E+02	8.3813619729510333E+02	8.4735241193666707E+02	1.0135108073072092E+03	5.6354332958978759E+00	7.7515732193140185E-01	4.9229383094343071E+01	-1.6757284804548522E-02	5.2033733369818373E-03	1.5302813923199983E-06
2.0401537613463238E-05	1.2509000000000000E+02	1.5380804760243652E+02	4.6902815258085172E+02	4.7729834996969356E+02	1.3050584964244899E+03	9.9681499586292310E-01	1.6747911015408072E+00	1.3166869971978883E+01	-1.2350198928422960E+00	7.5342241921456151E-04	5.4846787056958149E-03
2.0039363096807282E-05	1.2509000000000000E+02	1.4913930776639344E+02	1.8475536994391837E+02	1.9252502508579056E+02	9.0601864906773847E+02	5.5599743641260888E+00	6.4018343748067661E+00	3.6319064015205512E+01	-6.6631997189735559E-02	5.1826379192096411E-03	2.6441655507955462E-05
4.2523099158799226E-05	1.2509000000000000E+02	1.4362695114540725E+02	5.2291026915093437E+02	5.3283717699946715E+02	6.6852063747054001E+02	1.1751983003901309E+01	7.8067503938482841E-01	1.6112127882946339E+01	-1.1230260339221054E-01	5.1420622404673762E-03	7.2113415911966155E-05
2.8453698298509680E-04	1.2509000000000000E+02	1.7130632657768965E+02	1.1546846826815440E+02	1.1800087769888381E+02	4.0321162955519355E+02	1.7935557172138037E+00	1.0397486836229211E+01	5.4347654060156856E+01	-1.4790928205330705E+00	2.5314388491703646E-04	4.1601978800397821E-01
2.7525800338521122E-05	1.2509000000000000E+02	1.3514608048758288E+02	3.7444665153717932E+02	3.8068916975086984E+02	6.1310849332395401E+02	6.7217390143413738E+00	1.0542887301763001E+01	2.3276057685853939E+01	-4.7857574593219243E-01	4.1457802374566160E-03	1.1451358439102711E-03
1.6430894501906939E-05	1.2509000000000000E+02	1.6987243551905379E+02	9.4975348194118283E+02	9.5730719350618642E+02	1.2068356728445906E+03	6.3979996429281307E+00	1.6198651466145484E+00	2.2415282050806695E+01	-7.2307660715117184E-02	5.1787128437401457E-03	2.0249617810139254E-03
1.6959862505752178E-05	1.2509000000000000E+02	1.5679088256322819E+02	2.3615924440611118E+02	2.4598309879004168E+02	6.5583118037592214E+02	3.6764855079243359E+00	1.9690940411151825E+00	5.3468241635928045E+01	-2.8180692389217610E-01	4.8186024424047222E-03	4.8512001354473675E-04
2.3015011816402826E-05	1.2509000000000000E+02	1.3540247298713425E+02	7.5013102390809502E+02	7.5512606796581588E+02	1.0446269770593508E+03	7.2884138682803208E+00	5.6173324923111745E-01	3.2546942821958540E+00	-1.2883831974458333E+00	5.9906013561894804E-04	4.9899006375794148E-03
