omega_c	mmH1	mmH2	mmH3	mmA0	mmHch	lam1	lam7	m11	aDM	WH1	WH2
7.9739789001916363E-05	1.2509000000000000E+02	1.7294037233859785E+02	5.0255393299858730E+02	5.0334354581467039E+02	5.7335017445653216E+02	1.3201381836040587E+01	1.2904458448106636E+01	2.0250033804797585E+01	-2.4625567461196152E-01	4.9080316605097608E-03	2.7015582710846208E-02
1.3006468957792912E-04	1.2509000000000000E+02	1.4483664005439107E+02	1.9695814440350892E+02	2.0640895837750702E+02	1.0677702298004972E+03	5.0851003964362196E+00	4.6559171245228113E+00	4.3315810985078947E+01	-1.1865651757891325E+00	9.1290540488205365E-04	4.9771412703022572E-03
1.4832218182852685E-05	1.2509000000000000E+02	1.3872439912145697E+02	8.4541444019200958E+02	8.4560334604028776E+02	1.7031355740749909E+03	1.2100353651121424E+01	1.1636152354225587E+01	7.1591494567036392E+01	-3.2037782846313179E-01	4.7095299773961784E-03	5.4985628858437985E-04
1.4727680497407708E-05	1.2509000000000000E+02	1.4926213144906430E+02	8.1276214083785294E+02	8.1635253377554591E+02	1.6025121746829302E+03	1.1122944484382376E+01	1.0649030203627902E+01	7.3072880562428793E+01	-9.2378561324893349E-01	2.0257722249928372E-03	3.8002459284723240E-03
2.5630778762081057E-05	1.2509000000000000E+02	1.3790699301340479E+02	7.6972107892843007E+02	7.7795131007114014E+02	9.4265864221037293E+02	1.0100119669362957E+01	3.1732833246576053E-01	4.4676199644653217E+01	-4.0155739317850703E-01	4.4419395942117300E-03	8.4191348438610427E-04
5.8400985510374679E-05	1.2509000000000000E+02	1.3403051397169963E+02	3.9365905404261269E+02	3.9442701450755214E+02	8.7505904572320128E+02	1.0001724638371600E+01	7.0993581888262911E+00	3.4093001895161812E+01	-1.3992228578884880E+00	3.5682779479837050E-04	5.1985590718885508E-03
6.8161422059072045E-05	1.2509000000000000E+02	1.4427739891573199E+02	3.6483854340149020E+02	3.7416831850268329E+02	5.8166302960909115E+02	2.5336408006183992E+00	9.0444943745362067E+00	6.6281590896324062E+01	-3.1488139142047844E-02	5.1998259370977119E-03	5.7173390144220703E-06
1.6643021743682789E-05	1.2509000000000000E+02	1.2784965223683028E+02	8.0702857373143945E+02	8.0916707441171957E+02	1.4995671503010985E+03	1.2093328368288152E+01	9.2085689026436626E+00	8.8871437001913520E+01	-1.5367144141477060E+00	2.1706650092622167E-04	5.0990818086001774E-03
1.3057097081465026E-05	1.2509000000000000E+02	1.2671277286947834E+02	9.0995937486177274E+02	9.1566302957276946E+02	1.5757087275505571E+03	6.4765040134901666E+00	1.2718136860718083E+01	7.2967553101464901E+01	-1.5150698272508467E+00	2.2675940931974530E-04	5.0433833757098740E-03
3.2525183425221495E-05	1.2509000000000000E+02	1.3764580466825319E+02	6.3738773660146990E+02	6.3818902306640007E+02	1.0198405578126388E+03	4.1816369373731481E+00	1.0361223782906878E+01	9.2221693863264136E+00	-2.5256433401302836E-01	4.8929613691193388E-03	3.4347915673634059E-04
3.0550906476917268E-05	1.2509000000000000E+02	1.6232998790943995E+02	6.0529626158778376E+02	6.0581336720185971E+02	1.0644376676596876E+03	1.2314983258496495E+01	1.0776242957346254E+00	5.4185433732897714E+01	-3.4879306209632865E-01	4.6215213268276769E-03	2.1549132696224608E-02
1.6853317773692200E-05	1.2509000000000000E+02	1.7063865835027241E+02	7.2113396482129303E+02	7.2810575637878185E+02	1.4120094955256254E+03	5.6484305711222955E+00	8.1625093607523063E+00	8.1311607001494437E+01	-1.1358137812176339E-01	5.1406320402557571E-03	5.2017633806069339E-03
5.2834400900579975E-05	1.2509000000000000E+02	1.5166019709077207E+02	3.8613338658406087E+02	3.8781832088149071E+02	1.2743150497899926E+03	3.9468784232842173E+00	1.2534365450606852E+01	8.3608106538005217E+01	-8.9728295848321393E-01	2.1539753213549611E-03	3.7060833782686996E-03
1.1218442724557800E-05	1.2509000000000000E+02	1.5213110004801354E+02	8.6558874068576313E+02	8.7509714771765141E+02	1.6147194875239950E+03	9.0481597426106024E+00	5.6287355221010449E-01	6.2031893622610667E+01	-7.4472533995787038E-01	2.9108980033940978E-03	2.7953051993827261E-03
2.1966047025889130E-05	1.2509000000000000E+02	1.5759291216303731E+02	6.4582654828942691E+02	6.5476765972318492E+02	1.1161278905654922E+03	1.0346037269125711E+01	6.0635167233476022E+00	4.6024889542267140E+01	-9.6768275385290747E-01	1.8178123677391937E-03	4.2767204527341222E-03
2.7417196045606475E-04	1.2509000000000000E+02	1.3367349427980534E+02	1.8268524605440220E+02	1.8678997055477927E+02	6.9387296552018859E+02	1.0226502077154118E+01	3.0902392742178586E+00	1.0067582821830912E+02	-5.6103665645564615E-01	3.7911518071985432E-03	1.5117780642787599E-03
1.3555826377123679E-04	1.2509000000000000E+02	1.5444350303508040E+02	1.9872654073346712E+02	2.0114248105843669E+02	9.7438892257604232E+02	8.4788941105263749E-01	1.0474513637588598E+00	3.9774021453584560E+01	-1.1706744183250435E+00	9.6895372837530304E-04	5.2408518068620168E-03
1.8708245966497161E-05	1.2509000000000000E+02	1.6003793019953554E+02	8.5199382053781017E+02	8.5743640657394963E+02	1.2397303881541502E+03	4.5389761539357600E+00	1.4023104993031875E+01	8.3651379939937662E+00	-1.5367076013382077E+00	2.1706881828263854E-04	4.9009264129302677E-02
3.2881172691451240E-05	1.2509000000000000E+02	1.3218677751040869E+02	4.8571144697988007E+02	4.8627870663361563E+02	1.2644428614128578E+03	9.8679728939048825E+00	8.4877946579306363E-01	1.2998264497145202E+01	-8.0308594126977273E-01	2.6197162697896648E-03	2.7334719881285507E-03
8.7567811585758108E-05	1.2509000000000000E+02	1.3602679797413612E+02	3.7541901014066258E+02	3.7688530514803034E+02	6.2035997867135325E+02	6.1095248548358327E+00	7.5811760138166955E+00	8.7639930534474516E+01	-1.1234611635443452E+00	1.1456134898047874E-03	4.4182461146972151E-03
1.6785634408668190E-05	1.2509000000000000E+02	1.2596454011704519E+02	7.4012747853534643E+02	7.4825002136093099E+02	1.3838103156694260E+03	1.1584095798565118E+01	1.3151316991937959E+01	1.0099855621717802E+02	-8.3256672859091108E-02	5.1702419196151409E-03	3.4777847477149766E-05
1.5963841840954595E-04	1.2509000000000000E+02	1.3978068027319884E+02	1.8195355619860513E+02	1.8506540768084369E+02	8.3271239892705921E+02	9.6337868880172195E+00	2.5861823434411466E+00	1.3620196543922740E+01	-1.5094904771316355E+00	2.3001253694584031E-04	5.5658059677268241E-03
1.5389102094464635E-04	1.2509000000000000E+02	1.4861969640564627E+02	1.7813986401452675E+02	1.8612515757611260E+02	8.9861912212735933E+02	2.2776494542964034E+00	1.0075480219477546E+00	8.3942969344064110E+01	-7.0067661982850149E-01	3.1290580155171614E-03	2.4705831564116577E-03
3.8175126261322381E-05	1.2509000000000000E+02	1.6299263921856073E+02	4.4572280808152760E+02	4.5127487022023411E+02	9.6623361493285438E+02	5.3070051111313532E+00	7.8726848580747300E+00	6.2737385746900642E+01	-2.5132260256363703E-01	4.8959552201671428E-03	1.2872902009538095E-02
1.9465102946085851E-05	1.2509000000000000E+02	1.6018034192426612E+02	8.8570310512357537E+02	8.8959118434674633E+02	1.2302155592852346E+03	1.5860084166219497E+00	7.3101384285884619E+00	9.4672702598233101E+01	-5.2505038727204667E-01	3.9501158818124344E-03	1.6742268933714739E-02
1.7722560183522081E-05	1.2509000000000000E+02	1.5795937572195632E+02	7.1173074350772924E+02	7.1550344246230247E+02	1.4433712575553782E+03	1.1301137365401321E+01	2.9937942445714936E+00	8.8275330204179198E+01	-6.6485935791338335E-01	3.3041198203023138E-03	2.4055829491610291E-03
1.5347083534234604E-06	1.2509000000000000E+02	1.4988224376137939E+02	1.8852388953721331E+02	1.9208289729528263E+02	4.7504531006563695E+02	2.1322387013734501E+00	1.3866739037710586E+01	1.6836019541991881E+01	-5.0978591747278745E-01	4.0156484575978244E-03	1.4274633178499420E-03
1.7497550192239308E-05	1.2509000000000000E+02	1.4624152556037137E+02	6.9220976836150965E+02	6.9702534868709063E+02	1.4076732713066383E+03	3.8626145881426588E+00	1.4850464538601444E+00	4.7070198922450743E+01	-1.5203314849596028E-01	5.0902416086907026E-03	1.3412114278105750E-04
3.1596090505033278E-05	1.2509000000000000E+02	1.2646454473943196E+02	8.1455892038743889E+02	8.1809248677366054E+02	9.3482983819433946E+02	5.2032771901708452E+00	4.1611712979437643E+00	7.2037174002750390E+01	-4.6236353196942748E-02	5.1941078615916330E-03	1.0786167912708177E-05
4.2498055394898891E-07	1.2509000000000000E+02	1.2635700226742169E+02	1.2887747193634391E+02	1.3722588411403160E+02	8.7175662909716209E+02	4.2207771413590649E+00	1.0006323277347873E+01	5.1088149099651794E+01	-1.5363843995782638E+00	2.1717928574651948E-04	5.0387316733342385E-03
7.3027126600508645E-05	1.2509000000000000E+02	1.6816549763148441E+02	8.2110404012310505E+02	8.2218947245375693E+02	8.2710691358759391E+02	1.1861690766439629E+01	3.8366480053107477E+00	9.1988255148282391E+01	-3.2957490404252843E-01	4.6817385116247239E-03	3.6549685578820074E-02
2.3949708267065901E-05	1.2509000000000000E+02	1.4350613138952113E+02	5.6583471615604810E+02	5.7234969336648919E+02	1.2253929005355540E+03	1.2185266882593401E+01	5.1661724550026333E+00	7.6474974035972252E+01	-7.5733845067614725E-01	2.8480647270566492E-03	2.7076632753322703E-03
2.1901098612676919E-05	1.2509000000000000E+02	1.4756555482782215E+02	5.8063186231564350E+02	5.8777180911403696E+02	1.2500989511609537E+03	4.2605966846275116E+00	3.1082663851828625E+00	5.4403842008395038E+01	-1.7502850251546409E-01	5.0533551794813645E-03	1.7893554649167856E-04
2.0878109552783690E-05	1.2509000000000000E+02	1.2867292185868274E+02	6.2832348783422424E+02	6.2997714072464828E+02	1.4489247734187752E+03	1.2832791149398680E+01	1.1534697608339928E+00	1.8493048597822455E+01	-1.3215181288412983E+00	5.1518884909665917E-04	4.8255366684173294E-03
9.8818518216496084E-05	1.2509000000000000E+02	1.4842442118174137E+02	2.5973709170228665E+02	2.6112892112747249E+02	1.1210918987966570E+03	1.0625955016038359E+01	5.1256638391994231E+00	4.8492426423119575E+01	-1.7285840690983245E-01	5.0570494318213201E-03	1.7559496577468042E-04
4.3831866785656652E-05	1.2509000000000000E+02	1.3495798408435098E+02	4.0813438583078533E+02	4.1495093446455473E+02	8.5322502907515741E+02	8.6792457203284119E+00	3.1197059619332226E+00	6.6324058879783408E+01	-9.7699537143371762E-02	5.1572628184235209E-03	5.1305060726949061E-05
1.5408513858570389E-05	1.2509000000000000E+02	1.6800374680721842E+02	7.8674529047531325E+02	7.9270769956647780E+02	1.4777293068951599E+03	1.2613952057116641E+01	1.0896399531325510E+01	6.6771493811985238E+01	-4.9564639802989263E-01	4.0752655506706668E-03	7.8068707274472404E-02
1.7630079128062222E-05	1.2509000000000000E+02	1.2530063038157795E+02	7.6720809257459268E+02	7.7038412295765431E+02	1.4476679761883188E+03	2.2822341616182751E+00	1.1195382242042283E+01	8.8624309439037134E+01	-1.0044580544860584E+00	1.6488052268180632E-03	3.5620313080819408E-03
1.8802006657137271E-05	1.2509000000000000E+02	1.5012910547822673E+02	8.2285155587496774E+02	8.3153581963923568E+02	1.1780238010119758E+03	8.9185348384168623E+00	7.4659783971337506E+00	7.6517796993031070E+01	-1.4126699811299794E+00	3.3508858060570955E-04	5.8554271985104267E-03
1.7400177226570344E-03	1.2509000000000000E+02	1.4124195973597094E+02	1.1550290699373134E+02	1.1940465189954482E+02	5.4652466405952566E+02	1.2214316350833659E+01	3.8298461896040696E+00	5.7691260522553357E+01	-5.7474188233398282E-01	3.7290906701727780E-03	1.6684369112769056E-03
5.7801072114036515E-05	1.2509000000000000E+02	1.7487398315132782E+02	4.5524405120184832E+02	4.5715903452465267E+02	7.5468346937777642E+02	3.4587004177545666E-01	7.6115825242882513E+00	8.7710094887162597E+01	-3.3888737167423510E-01	4.6529180001750525E-03	5.4743655375044373E-02
1.3655819842632925E-05	1.2509000000000000E+02	1.5325198741931561E+02	8.5643293261827569E+02	8.6204094820750913E+02	1.5815009864193858E+03	8.1949795227940090E+00	1.1625984410907135E+01	9.1629752953830049E+01	-2.7048767205177571E-02	5.2011228400569423E-03	4.4840257273032670E-06
2.5953620705630690E-05	1.2509000000000000E+02	1.5919042758756336E+02	7.4725151494948739E+02	7.5198782255499998E+02	1.0279650221476170E+03	4.3121130741257740E+00	3.3033222202227086E+00	9.5601185058523512E+01	-1.4467113767980275E+00	2.8776001096892019E-04	6.2721402802030125E-03
1.3456224862169362E-04	1.2509000000000000E+02	1.4016948688933601E+02	3.5256770704992471E+02	3.5359588182233080E+02	5.0277595075442264E+02	8.5364549659362314E+00	9.4762211545259785E+00	9.6115564714705371E+01	-5.9076956454160068E-01	3.6555430494676013E-03	1.7381625675933800E-03
2.1595540687640511E-06	1.2509000000000000E+02	1.3109006250012669E+02	1.7838858148473716E+02	1.8769852202278494E+02	3.0219563816310637E+02	9.6087382362730516E+00	1.1273330030950405E+01	1.3034361582265404E+01	-6.3101466328452893E-01	3.4667457715348632E-03	1.8223968102303657E-03
3.8098697288594357E-05	1.2509000000000000E+02	1.5979657967715832E+02	6.6303065727140324E+02	6.6351132234256318E+02	9.0814063179220113E+02	7.1620168508319262E+00	1.3461096513160083E+01	3.6133934875546927E+01	-1.1899797904345570E+00	9.0109646075551240E-04	5.5108304035827822E-03
2.0766036029310294E-05	1.2509000000000000E+02	1.5589381258893937E+02	8.7117978484424748E+02	8.7801948266011630E+02	1.1369244409198520E+03	1.0047237788674996E+01	1.1360387563733564E+01	5.4770717677553513E+01	-7.1250318386358569E-01	3.0707353912797402E-03	2.6653753123451712E-03
1.8818024889188517E-05	1.2509000000000000E+02	1.4936292858449414E+02	5.7719631550237364E+02	5.8396624544354449E+02	1.4680958279958440E+03	7.6619280876414511E+00	4.9665280021571223E-01	1.8632667309433533E+01	-9.3517582685663903E-01	1.9712415096945191E-03	3.8680658996049742E-03
3.6170892014312500E-05	1.2509000000000000E+02	1.6057557257069536E+02	7.5624484443396557E+02	7.5907192169645430E+02	8.7874977203493461E+02	3.7139427198162038E+00	3.7978991784611247E+00	6.9252297196654737E+01	-1.5776546498690602E-01	5.0815150374910415E-03	2.4574652188793537E-03
5.0521385481154097E-05	1.2509000000000000E+02	1.3391788191494899E+02	3.7984347777899518E+02	3.8153834635463465E+02	1.1782106386628984E+03	2.4912861069623786E+00	1.0000716480752788E+01	3.0172320072153735E+01	-1.9758258777700433E-01	5.0123580539110646E-03	2.0615801205001077E-04
1.1691987719145242E-05	1.2509000000000000E+02	1.3973838588826749E+02	9.2184457535475701E+02	9.2830610604412198E+02	1.6716394698348079E+03	1.4058679527956377E+01	1.1614716394950969E+01	1.1233110007938514E+01	-5.3993811177817697E-01	3.8850851782911487E-03	1.4760292096588257E-03
3.5755008295638786E-05	1.2509000000000000E+02	1.4994743194113366E+02	4.1135893122356333E+02	4.1893325403283035E+02	9.6591337971198993E+02	5.0636485106142457E+00	3.7835008049306929E-01	5.2573499502415530E+01	-2.3506811538857608E-01	4.9338940601826829E-03	3.2531662548478655E-04
1.5814552325025707E-05	1.2509000000000000E+02	1.3755950424391287E+02	1.4579535443139977E+02	1.4705746080589361E+02	5.2397196626941297E+02	1.1490866438574560E+01	5.9510737343929119E+00	8.6460957097104263E+00	-1.1951623532829438E+00	8.8333452343645244E-04	4.7572743557865831E-03
2.1402733590344303E-05	1.2509000000000000E+02	1.4442250162719401E+02	7.0035262384934003E+02	7.0974968858051557E+02	1.0456813370788848E+03	7.7313127594214457E+00	6.8852602475719804E-01	2.4404955967983675E+01	-1.4033478128884844E+00	3.4997764517064278E-04	5.6137045992481578E-03
1.1160908707426288E-05	1.2509000000000000E+02	1.4726737483893399E+02	9.4233365654588374E+02	9.4891779671372740E+02	1.6606180940338495E+03	2.5909584246533734E-01	2.5380861587999792E+00	8.7235159303171173E+01	-1.5044421092216407E+00	2.3322197958268467E-04	5.8629840057150395E-03
1.7173569312233857E-03	1.2509000000000000E+02	1.7371958663079403E+02	1.0645335715098929E+02	1.1524035753926279E+02	1.3810645485674331E+02	1.3338725985045883E+01	1.1519134502028642E+01	2.8430612327265841E+01	-2.8908522295164985E-01	4.7989627754972432E-03	3.8285539424365939E-02
1.4569484506268433E-05	1.2509000000000000E+02	1.4580422937825054E+02	7.5382931446834903E+02	7.5971730648061134E+02	1.6172698349539514E+03	1.1636982027598183E+01	1.1619882652684991E+01	1.1620762982229127E+00	-1.2486250090420445E+00	7.1188045997037951E-04	5.2453884129500094E-03
2.1758643182611108E-05	1.2509000000000000E+02	1.7462945029971164E+02	5.1832153339326464E+02	5.2674098971148078E+02	1.3610925945505001E+03	4.8041361260712776E+00	1.7275245648005628E+00	1.4142565876777548E+01	-3.0351629831058324E-01	4.7587162244187983E-03	4.3791071586362598E-02
2.3665614827526996E-05	1.2509000000000000E+02	1.5092842576753276E+02	7.2197173688186876E+02	7.3191000222317405E+02	1.0236689392820322E+03	6.2362815462687431E+00	1.1806136857022594E+01	5.5031974474914357E+01	-1.1653714858455797E+00	9.8805143235636316E-04	5.0975138575334597E-03
1.1181429267288297E-06	1.2509000000000000E+02	1.5599926021379849E+02	1.6620705137783989E+02	1.7432673906177595E+02	5.6423686515271515E+02	1.3427547896340279E+01	1.1490253439261696E+01	7.1987299024587173E+01	-2.3155043889587845E-01	4.9417962351995040E-03	3.2867986630119654E-04
2.4563751258861183E-05	1.2509000000000000E+02	1.4877121553383824E+02	7.4802600573656434E+02	7.5394593470913640E+02	1.0250532969250594E+03	9.9510650553978355E+00	3.3711016485798644E+00	1.2458362411455420E+01	-3.6709775947182810E-01	4.5615367468646280E-03	7.6638988169316696E-04
2.7626559030997315E-05	1.2509000000000000E+02	1.6279036885407771E+02	9.1087633034255180E+02	9.1718481833915450E+02	9.9189172025858034E+02	1.1189341413876666E+00	1.0771842424511837E+01	3.5811856986401537E+01	-4.7997800777125077E-01	4.1400498768544153E-03	4.2897804323966213E-02
4.0068271256323592E-05	1.2509000000000000E+02	1.5053548608150589E+02	3.5775059359509055E+02	3.6699827998736788E+02	1.2102445853223298E+03	2.5933683064269686E+00	6.6112373691570188E+00	8.0980595866209171E+01	-6.4473409775471713E-01	3.4012000863732710E-03	2.1745820575036043E-03
2.9401408697586531E-05	1.2509000000000000E+02	1.5480036647432968E+02	6.0059725393103304E+02	6.0298263682191384E+02	1.0921547866622707E+03	6.0550996050029520E+00	1.3377757910675255E+01	3.2247334383077607E+01	-3.1999800884765772E-01	4.7106632089664773E-03	6.1277375142404489E-04
1.9415858888544392E-05	1.2509000000000000E+02	1.6128978650761758E+02	8.6401961697918341E+02	8.6608758366950201E+02	1.2488985272584941E+03	2.0336290172923492E+00	4.5993241040498587E+00	1.3207974312923836E+01	-1.5866838607189959E-01	5.0801120095854881E-03	3.5027703832349478E-03
2.2836146884720810E-05	1.2509000000000000E+02	1.3898547743084629E+02	7.2763568892964895E+02	7.3745709728331167E+02	1.0432571917740895E+03	7.3128420235648939E+00	4.7236316732240988E+00	9.5024008416581907E+01	-1.6945164008844782E-01	5.0627596408388308E-03	1.5797556756584998E-04
1.2475841568619803E-05	1.2509000000000000E+02	1.5870022546124190E+02	8.2850785063510205E+02	8.3822113333187133E+02	1.5937798714934756E+03	4.7213594836282349E+00	1.0895879190226960E+01	6.5658518584751761E+01	-1.5329201503167638E+00	2.1842868848066612E-04	6.3408442386886149E-03
