Omega	Omega_err	MA1	svev	alpha
8.98927	0.0827119	888.219	834.575	-0.939865
0.0226264	0.000120846	194.232	194.749	-0.40365
0.000130284	3.01783e-07	363.511	699.593	0.94126
1.60912e-05	3.50738e-08	445.886	251.988	0.885642
3.57091	0.0293445	838.605	768.594	0.857635
0.160002	0.000909216	933.446	314.086	0.148481
0.000424792	1.96768e-06	95.1145	120.585	0.922076
0.0246523	0.000122947	620.139	459.048	0.749981
2.87617	0.0263971	329.244	939.619	0.203705
0.0124139	0.000100007	234.428	936.419	-0.0925879
0.000333809	9.47651e-07	311.993	270.871	0.16734
0.17906	0.00116669	328.819	335.839	0.725634
0.000307629	1.32473e-06	266.719	504.466	-0.986378
0.00749998	0.000210311	55.4008	733.556	-0.87209
2.00368e-06	4.17738e-09	469.692	16.8949	-1.39446
0.00797627	3.4061e-05	740.599	795.06	-1.25723
0.0263047	0.000124485	831.123	664.988	-1.327
0.00190643	9.58379e-06	262.991	548.583	-1.34198
0.00250779	1.75102e-05	355.686	626.474	0.0872099
0.00199886	1.00946e-05	108.331	259.478	0.469512
0.00500051	2.15589e-05	572.068	835.641	-0.610691
0.00239093	8.95232e-06	429.584	528.488	0.270417
0.156545	0.000612927	66.5093	642.563	1.2192
0.00202145	1.12006e-05	204.325	987.908	0.897476
0.0237204	0.000103298	278.202	863.415	-1.44706
0.00229506	1.26217e-05	256.712	113.109	-0.0307454
6.7579e-07	1.30821e-09	679.637	18.9552	0.217813
0.0220194	0.000127743	85.4741	219.564	0.830667
1.11305e-05	2.68239e-08	610.723	70.9504	0.375393
0.00308357	1.64521e-05	177.767	206.362	-1.4301
0.000995929	4.78558e-06	306.349	932.937	-1.06718
0.00899772	3.72047e-05	565.983	946.036	-0.137274
0.000131369	6.71387e-07	248.602	496.195	1.0269
0.0142976	7.38082e-05	361.61	317.768	-0.15598
1.49484e-05	3.75716e-08	600.591	20.6624	-1.42681
0.000402224	1.98967e-06	313.451	810.43	0.474957
0.00255178	1.08732e-05	480.467	271.404	1.30611
0.000403609	2.34573e-06	341.614	960.574	0.377809
0.00687634	2.78796e-05	782.752	780.787	0.341954
9.8053e-06	2.30933e-08	532.229	66.0865	-0.35348
5.54313e-05	2.4251e-07	201.879	215.141	0.805754
0.0162881	7.39909e-05	829.85	207.623	0.0470878
0.128271	0.000900703	468.479	561.258	-0.0682744
2.94545e-05	7.24203e-08	276.188	130.322	0.809588
0.00477297	1.90133e-05	838.732	673.776	0.721364
0.258766	0.00175099	524.648	350.528	-0.94127
0.00232431	8.48033e-06	821.295	809.422	-0.497765
7.06054e-06	1.28083e-08	441.703	729.311	-0.336763
0.000604219	2.23539e-06	477.354	150.135	0.326665
2.74425e-05	6.88556e-08	574.363	119.85	-0.498455
0.1859	0.00152586	95.7631	819.785	-1.42125
0.00199128	7.32376e-06	364.264	805.496	-0.621507
9.13407e-07	2.1498e-09	151.46	32.7537	-0.862207
0.0443715	0.000246635	510.898	426.509	0.440202
0.00957144	5.83109e-05	148.595	981.695	-0.411224
0.00452886	1.7251e-05	638.702	762.147	0.140669
0.0010041	3.59035e-06	290.577	149.608	-1.16569
0.0961201	0.000505129	902.763	470.817	1.09935
2.52259	0.0326045	265.053	897.637	1.56565
0.000522148	1.44985e-06	213.428	301.23	0.276868
0.246484	0.00155869	692.581	813.867	-0.646161
0.000106354	2.68501e-07	477.305	934.507	-0.86052
0.0546074	0.000298795	614.152	595.596	0.264942
0.00025209	7.6191e-07	291.464	129.981	-0.68817
0.000904594	2.89863e-06	541.034	410.49	0.111842
0.248216	0.00141777	203.072	386.148	-0.021654
0.00411771	1.62468e-05	937.313	491.978	-0.285798
0.00860937	5.04197e-05	161.884	997.16	-1.04461
0.00564859	3.35385e-05	95.4092	462.349	1.06279
2.25585e-06	1.52866e-08	331.133	65.3185	0.0792876
0.00717967	1.77972e-05	65.0067	110.462	1.37981
0.000125681	3.65284e-07	514.894	220.934	-0.675546
1.38054	0.0108979	509.217	820.747	-1.37557
2.55716	0.0225686	490.252	555.694	0.566494
0.0081229	3.5744e-05	804.847	90.2589	-0.0783127
17.2028	0.169698	857.61	642.92	1.45466
0.00217236	7.77946e-06	500.563	801.528	1.4068
0.001132	4.1071e-06	522.758	473.564	0.983307
0.0086115	3.53309e-05	789.161	752.45	0.131822
0.00349659	1.4005e-05	592.169	827.101	-0.509443
0.000745871	2.37232e-06	818.236	400.581	-1.21689
0.128038	0.00109735	51.7535	793.179	-0.493971
0.0457493	0.000221465	921.944	818.019	1.07024
0.00557188	2.44941e-05	558.296	803.897	1.15036
0.273625	0.0018757	473.668	814.155	-1.36534
8.55489	0.0770763	832.653	878.517	1.55832
0.0141103	6.83653e-05	592.658	538.451	0.599747
1.44722e-05	3.36638e-08	61.1699	29.7157	-0.925627
0.228366	0.00155237	395.559	318.697	1.14984
0.880297	0.00584988	943.977	209.562	-0.358445
0.122607	0.000773982	488.306	227.343	1.45184
0.0342276	0.000191665	621.771	828.476	-1.40812
7.37619e-05	1.93588e-07	886.352	118.062	-1.23765
3.07626e-05	8.86625e-08	613.555	102.969	0.939006
0.0138646	0.000464867	54.4782	490.31	-0.850976
0.0898889	0.000466731	902.543	435.055	-1.51617
41.4895	0.441633	827.143	883.51	-0.530223
0.0076986	4.44821e-05	156.895	717.411	1.12092
0.0200927	8.88815e-05	926.572	819.115	0.332314
0.000194389	1.22351e-06	310.561	657.901	0.34328
0.00146264	5.2729e-06	743.282	715.597	-0.88344
8.82162e-08	1.36411e-10	461.699	18.6696	-0.3252
19.3485	0.116651	73.4289	625.986	-0.118064
0.582449	0.00383385	781.346	480.326	1.48692
0.356572	0.00254863	459.827	305.222	0.553231
0.104669	0.000559778	918.817	533.366	0.232905
0.00101654	3.38177e-06	949.165	180.735	1.38017
0.0545886	0.000298942	600.991	549.042	-0.664182
0.00578084	4.18252e-05	123.158	507.869	-0.369057
0.728932	0.014733	79.2964	779.232	0.121675
8.07005e-10	9.16188e-13	468.252	2.14818	-1.38675
8.09287e-06	1.86111e-08	809.739	32.8536	-0.699536
0.00275747	1.04553e-05	372.26	953.476	-0.629832
25.1667	0.267615	804.346	873.78	-0.554744
0.000330632	1.00842e-06	851.938	263.478	1.05945
0.457621	0.00525133	117.712	126.692	0.0102239
0.00315593	1.79228e-05	192.433	885.894	-1.07907
0.00924935	5.61697e-05	112.473	695.558	-0.971348
0.00667804	3.12564e-05	209.622	250.144	0.107249
0.0680606	0.000352485	605.922	811.658	-1.50321
0.128555	0.000814561	276.105	321.709	1.49464
2.72635e-05	6.66145e-08	273.427	299.879	-1.28997
7.07983	0.0738817	385.926	926.696	-1.13319
0.0391407	0.000210637	667.072	642.907	-0.161833
0.00302379	1.12289e-05	223.808	605.405	1.08037
2.66221e-05	6.514e-08	946.999	35.6694	-0.74602
0.0037445	1.55728e-05	558.84	796.876	-1.02409
0.000113247	3.12253e-07	385.737	196.339	-0.995669
0.000503474	1.72363e-06	690.124	159.669	0.390401
1.87138	0.0129989	67.9323	713.944	1.44357
2.48527e-05	6.2357e-08	673.449	99.6974	-0.335597
0.0017073	5.51254e-06	292.707	841.822	-0.382155
0.0117005	5.34712e-05	722.242	223.028	-0.116882
0.00369751	1.51546e-05	536.947	725.604	0.765296
1.39219	0.0117693	167.13	917.706	-1.23644
0.00845206	4.1902e-05	616.75	290.209	0.0100082
4.60763e-05	1.17755e-07	865.698	128.327	-0.499603
0.00783085	3.53608e-05	483.253	301.172	1.33912
0.0105004	4.9259e-05	176.553	320.113	-1.0238
0.00144775	5.17598e-06	596.992	552.918	-0.281834
0.17021	0.00428474	78.5071	873.211	-0.456459
0.00519711	2.40949e-05	158.375	99.2073	0.228478
0.00223098	1.06059e-05	166.179	679.477	-0.783635
3.62407e-05	8.70425e-08	425.282	753.993	0.813077
0.000181241	5.70981e-07	700.082	100.682	-0.555084
0.00101749	3.59568e-06	769.571	250.318	-0.930836
0.00141084	4.84546e-06	707.085	378.442	1.38273
0.0535887	0.000286499	684.509	351.076	-0.509367
0.00156616	5.50626e-06	789.733	692.875	0.743565
0.00106904	3.60095e-06	776.123	310.101	1.38966
0.000619866	2.09491e-06	911.499	193.71	1.36939
0.00335072	1.29732e-05	795.066	695.006	-0.395208
0.00877216	5.13276e-05	225.263	697.815	0.157596
12.8946	0.140492	514.471	754.116	1.55276
0.00690282	4.68439e-05	105.781	934.463	-0.797419
0.0328175	0.00017743	507.502	584.453	0.838769
0.00594328	3.42809e-05	110.731	504.169	-0.533251
0.00448203	1.80944e-05	771.485	273.33	1.17584
0.00246958	9.29492e-06	420.94	810.362	0.81327
7.20397e-06	2.08213e-08	319.42	133.94	-0.816792
0.262692	0.00178646	749.899	790.381	-0.0185587
0.00843647	3.75057e-05	658.158	488.864	-0.64797
1.57629	0.0124227	686.817	540.379	0.746787
0.565169	0.00427389	410.504	505.193	-0.892495
0.0188244	9.00254e-05	789.309	546.625	-0.100409
0.0502999	0.000279006	305.852	342.978	0.386744
0.00188156	7.16049e-06	641.628	382.594	0.617121
0.00161546	5.58419e-06	361.072	936.506	1.43483
0.000481995	2.1053e-06	293.59	451.362	-1.18344
0.000722301	3.34535e-06	375.724	417.629	1.40236
0.00741188	2.27921e-05	122.828	684.412	-1.35249
0.00787243	4.67635e-05	227.448	286.115	-0.0581818
6.31207	0.0583657	635.31	949.569	-1.5123
3.71732	0.0349044	449.898	642.081	1.36541
0.00671366	3.02915e-05	534.874	631.429	-1.25131
4.85599e-06	9.37152e-09	314.705	59.3578	1.20758
1.84569e-08	2.87384e-11	453.555	8.67686	0.203489
0.0686643	0.000398032	393.525	511.648	0.974869
2.23454	0.0201785	395.644	879.921	-0.117452
0.0112201	4.71924e-05	947.094	944.15	0.25514
0.00827086	3.63937e-05	216.907	600.233	0.462179
0.0411913	0.000216801	288.729	582.159	0.407726
0.00189691	7.26021e-06	752.273	731.748	0.955054
0.0003416	1.37637e-06	319.212	688.698	-1.337
0.0423526	0.000235655	158.721	639.553	0.777605
3.7015	0.0326072	361.046	558.272	0.00784043
0.000451202	1.35761e-06	592.548	965.144	0.721484
0.000330254	9.91686e-07	772.535	311.558	0.312912
0.0259563	0.000159293	187.031	247.472	1.53394
0.0404447	0.000340981	87.1338	618.434	-0.259145
0.000420931	1.78845e-06	175.484	222.293	1.01022
0.0462435	0.000248239	595.376	896.087	-0.193048
6.71615e-05	1.81766e-07	666.973	186.884	0.712432
0.0261838	0.000139365	213.377	230.041	-1.47299
2.00756	0.018668	143.225	761.027	0.893349
0.00674873	2.69685e-05	934.122	384.581	1.27674
0.00824022	3.61307e-05	463.229	894.774	-1.14789
0.110787	0.000961274	826.027	552.575	0.00126733
0.818153	0.00597362	665.189	322.644	-1.56552
0.001751	6.57221e-06	727.811	440.789	-0.661256
3.88759e-07	7.18429e-10	383.179	17.2737	-0.192738
0.108919	0.000698521	445.945	470.312	0.162513
4.0529e-05	6.26431e-07	322.004	336.755	0.13673
0.0035617	1.45353e-05	365.666	450.472	-0.676747
0.000311348	9.27395e-07	821.58	419.781	0.973529
0.00061253	2.00355e-06	720.472	310.977	0.689778
3.1351	0.0252288	815.182	721.52	-0.224588
0.00547632	2.1945e-05	758.992	718.309	0.324607
2.77578e-05	6.77773e-08	931.889	42.9331	-1.07452
23.9365	0.247506	718.094	709.988	-0.251904
0.501004	0.0032476	739.261	963.376	-1.43083
0.00104575	3.73587e-06	732.067	329.809	-1.20453
0.624186	0.00434871	697.699	926.543	0.361798
3.16465	0.0254574	832.109	335.392	-0.111107
0.000321587	1.88117e-06	245.695	893.252	0.688674
0.231297	0.00160155	360.94	323.215	-1.55444
6.77795e-05	1.79325e-07	838.642	164.013	-0.548629
0.00832264	3.49168e-05	876.797	745.437	0.372581
0.00344317	1.82086e-05	159.604	663.486	0.579649
0.00543963	2.29401e-05	716.563	801.293	1.19266
0.011753	5.40873e-05	917.887	495.304	-0.124751
0.0040488	1.59152e-05	846.945	924.999	1.04718
0.000143699	4.22736e-07	436.316	552.988	-1.24742
0.000126839	3.61668e-07	265.632	109.032	0.863088
6.93207e-05	2.32059e-07	179.771	100.995	-1.20681
0.0907252	0.000537082	548.419	734.722	-1.37334
0.00119514	4.12442e-06	400.904	747.614	0.551605
1.04374	0.00845343	298.416	555.661	-1.16076
0.00939523	4.06191e-05	841.586	591.218	-0.815755
1.25303e-06	2.15633e-09	350.421	74.5928	0.832629
7.9016e-05	2.02189e-07	501.157	868.099	0.82637
5.54551e-05	3.15065e-07	272.681	538.233	0.756736
0.00497713	2.0759e-05	484.83	856.88	-0.340504
2.69553	0.020359	939.919	455.013	-1.45474
0.222193	0.00138761	725.255	712.811	-0.381101
1.40956	0.0121269	335.979	509.701	-1.48817
0.00510811	2.16433e-05	604.176	267.372	-0.950979
0.0381307	0.000179501	919.861	962.366	1.41231
0.989585	0.00713339	775.762	712.882	-0.101165
0.248885	0.00148494	849.409	209.466	-1.4017
0.000293957	8.88684e-07	640.944	445.994	-0.404084
0.0857265	0.000580233	141.562	408.91	0.456798
4.30609e-07	7.5814e-10	399.724	25.0709	1.1059
2.01845	0.0164342	619.992	878.441	0.648225
0.000162291	4.14357e-07	486.737	903.727	-0.788303
0.000253518	7.47119e-07	676.628	199.429	-0.151502
7.28105	0.095536	195.429	919.654	0.00833987
0.760092	0.00589641	224.294	556.924	-1.41428
0.000949173	3.25094e-06	861.644	421.775	1.10039
4.56693	0.037719	905.322	496.172	-1.55961
0.0216412	0.000143356	97.761	855.725	-0.505985
5.01049e-07	8.83942e-10	840.972	46.231	0.585567
7.464	0.0687313	783.379	935.532	-0.426876
2.92513	0.0395753	90.7857	816.081	0.0349283
1.39757e-07	2.27906e-10	827.346	14.7589	-0.920784
0.0016349	5.98504e-06	564.955	257.469	-1.39054
0.365874	0.00265054	506.693	907.734	-0.081685
0.115528	0.00063091	880.765	478.083	-0.132594
0.465318	0.00426882	110.337	796.937	1.49584
0.0398954	0.000202844	761.825	662.869	1.40083
0.285087	0.00183719	708.884	310.71	0.332324
0.0138188	6.18882e-05	825.248	117.783	0.871513
0.320661	0.00208602	680.833	984.332	0.707186
0.00554253	2.20865e-05	877.067	782.7	-0.712834
0.00122801	2.44641e-06	134.09	747.35	-0.231221
0.17253	0.00100678	552.018	884.31	-1.51894
0.00371266	1.46241e-05	520.644	992.653	0.392191
0.000300921	1.29152e-06	277.858	571.166	-0.584793
0.239238	0.00524418	56.0061	919.717	1.52452
0.00326717	1.80845e-05	200.488	762.918	1.15629
0.0730821	0.000377708	939.236	593.571	1.15653
0.00150779	7.06674e-06	109.193	142.091	1.27864
0.000899474	2.79012e-06	151.688	334.07	-1.07064
0.0244732	0.000116017	858.673	176.534	0.536534
0.00073565	2.36927e-06	791.18	296.327	-0.24673
0.0161476	7.51134e-05	722.405	735.583	-1.32981
1.77815e-06	3.55162e-09	672.342	62.9165	0.797305
0.221487	0.00145106	564.491	622.228	1.12689
0.00202032	7.04169e-06	581.594	727.108	0.187541
0.000695756	2.27698e-06	730.757	467.233	0.491439
0.163063	0.000575629	65.9305	815.818	1.16045
0.00491257	2.78459e-05	193.729	540.627	1.30761
1.02883	0.00758336	681.934	338.352	1.51812
0.000612579	2.10361e-06	705.166	60.8803	-0.159386
0.000435308	1.46544e-06	901.92	203.853	-0.253042
0.254253	0.00202542	85.9273	278.876	0.0572853
3.3785e-05	8.65663e-08	835.751	78.8526	0.410226
0.115357	0.00071939	360.26	287.722	0.406691
0.176109	0.00121507	134.587	499.338	-0.432178
0.000994085	3.44947e-06	837.314	279.381	-0.773823
0.00797937	3.63948e-05	670.421	237.679	0.241722
2.62741e-06	5.80879e-09	426.897	27.1819	-0.259748
0.118695	0.00063976	98.7524	836.937	-0.423007
0.0214239	0.000135329	157.926	883.704	-1.27521
10.7679	0.111298	505.533	724.943	1.54873
0.23926	0.00183154	152.888	622.807	1.10232
4.21726e-05	1.87156e-07	194.243	214.101	-0.916385
0.0353499	0.000243707	147.491	462.528	-1.46064
0.00567879	2.24166e-05	946.186	612.393	0.935189
0.596403	0.00394345	830.73	215.785	-0.268489
0.00652229	3.9941e-05	200.032	780.11	1.32464
2.4642e-08	3.70441e-11	612.496	16.7196	-0.670351
0.000249739	7.44787e-07	726.872	280.316	-1.1588
0.579383	0.00191155	70.9622	982.042	1.15108
5.32838e-05	1.46559e-07	668.58	75.6301	-0.994122
7.05361e-05	2.613e-07	262.041	219.406	0.928763
0.000108455	2.71264e-07	471.959	593.721	-0.843947
0.028823	0.000138629	824.079	646.255	-0.514214
0.00200842	5.28382e-06	130.341	258.71	-1.48663
0.000206447	6.18629e-07	62.6954	314.097	0.673127
0.000242912	6.90435e-07	495.529	845.56	0.836247
10.7783	0.0462163	70.4903	632.953	0.0575648
0.000618684	2.76303e-06	269.586	702.183	0.659981
3.58983	0.029984	726.025	506.207	-0.0641324
0.062503	0.000323675	866.607	711.239	-0.879702
0.000822331	2.88526e-06	754.377	556.746	0.840154
0.920636	0.00740451	129.176	794.425	1.16839
0.0308607	0.00015233	680.573	586.585	-1.25011
0.000264497	5.92586e-07	283.106	868.397	-0.956085
0.000173694	3.57115e-07	237.326	714.278	-0.685578
0.0173238	7.6789e-05	352.747	991.86	-0.150403
0.0138385	6.60756e-05	586.933	931.779	-1.29583
0.00659819	3.66503e-05	949.56	308.199	0.0123581
0.469233	0.00315953	660.272	272.092	0.886405
0.00632171	2.62949e-05	205.891	654.406	0.835829
0.00462976	1.88254e-05	654.628	868.264	1.17448
3.343e-05	1.09897e-07	263.522	70.4485	1.35345
0.0119706	5.87461e-05	229.448	213.377	-0.171571
0.0227506	0.000105022	681.806	897.615	0.112384
2.57332e-05	5.12456e-08	474.696	623.674	-0.63272
43.602	0.495485	765.152	802.73	-0.0898664
0.00753111	4.34309e-05	175.53	254.293	-0.0857887
0.0299878	0.000172994	183.054	239.507	-0.588451
0.0120116	5.3423e-05	808.947	187.353	1.0042
0.0913159	0.000798764	85.611	750.712	-1.31783
2.53074e-05	1.85307e-07	200.744	526.382	-0.820098
0.00281657	9.93423e-06	277.38	774.953	1.16082
1.75645e-05	5.74112e-08	345.946	168.931	0.705375
0.00233097	1.48305e-05	90.0743	196.727	-1.18299
6.03249e-05	2.18965e-07	371.367	596.538	-0.992728
0.031852	0.00016662	897.581	497.199	0.0154336
1.55789	0.0114078	895.363	325.235	0.895452
1.12002	0.0138521	84.2662	865.687	1.50438
6.38262e-05	1.67263e-07	783.393	218.597	-0.924989
0.000787244	2.9e-06	401.511	75.9917	-1.35866
0.00127975	5.89947e-06	242.417	792.261	0.689255
0.00699067	3.08748e-05	443.7	842.996	-0.759248
0.000218512	9.03851e-07	296.468	442.887	0.92526
0.000521014	1.78488e-06	610.033	300.133	-0.893437
9.01652e-12	2.86751e-15	679.112	1.64078	0.19337
0.000151827	6.92652e-07	281.889	540.871	0.744831
23.4996	0.240176	725.692	942.711	-1.34292
3.89261e-05	1.24169e-07	284.798	140.921	-1.12677
0.121211	0.000715411	878.081	860.873	-0.0795354
0.042103	0.000222125	178.291	733.274	-0.447567
0.000203083	9.09844e-07	152.924	152.902	-0.262642
0.00571263	3.36645e-05	117.93	632.377	0.743362
2.84433e-05	6.7057e-08	498.96	298.873	0.86234
0.00438585	1.81865e-05	587.129	512.067	0.805814
2.14042e-05	3.70336e-08	474.757	829.205	-0.478845
0.0290853	0.000138251	861.089	489.427	0.731485
0.00147012	7.0111e-06	97.8997	208.315	1.0094
1.58499e-05	1.26612e-07	154.279	179.657	-0.955775
0.148775	0.000861122	754.139	612.554	-0.847521
0.525636	0.00342541	839.142	966.878	1.12423
0.0583141	0.000320685	143.239	632.713	-0.390597
3.2484e-06	6.3611e-09	588.34	133.035	0.629602
0.000181056	5.285e-07	887.268	48.9395	-1.35054
7.79505	0.071184	847.898	803.145	1.04146
0.0123392	5.30287e-05	905.899	653.155	1.38159
0.000396634	1.69785e-06	196.28	136.407	-1.36074
0.262435	0.00154106	942.695	297.792	1.39772
0.0182065	8.95751e-05	526.056	802.961	1.15833
0.00242279	9.98743e-06	571.13	245.133	0.416418
0.00136482	5.03303e-06	353.972	333.626	-1.01414
0.634817	0.00416131	876.065	248.05	-0.728711
0.000290829	1.16974e-06	104.644	100.452	0.956309
0.064774	0.000325291	575.603	744.433	-1.534
9.04279e-05	2.62021e-07	614.685	79.4994	0.774517
0.0136104	6.47613e-05	625.642	691.754	0.374826
0.00231147	8.52129e-06	886.387	488.531	-1.04127
24.1944	0.279564	148.046	801.302	0.0262376
0.00041217	1.05179e-06	513.508	685.855	-0.167489
0.013277	5.70184e-05	934.775	715.016	-0.210932
0.000267089	8.00922e-07	559.978	238.023	-1.4332
0.00108556	3.8703e-06	825.042	56.4573	-1.09753
0.421128	0.00278222	508.783	897.285	-0.0358594
0.000214268	1.11849e-06	124.554	108.788	-1.10157
0.24684	0.00172717	345.48	318.596	-1.53261
0.10417	0.00066033	277.772	520.987	-0.197132
0.00281708	1.61688e-05	174.998	884.053	0.842223
0.000787638	2.79111e-06	421.655	201.745	-1.18761
0.0265024	0.000139055	427.681	166.604	1.50668
0.0161514	8.12148e-05	369.836	131.108	-0.688628
0.000884719	3.00414e-06	604.443	769.619	1.14709
1.60795e-07	2.71996e-10	475.88	15.4778	0.624816
0.0882418	0.00053901	456.281	711.33	0.947223
0.0550047	0.000317751	443.837	239.523	0.642466
0.00440698	1.80057e-05	699.23	473.119	0.240281
0.00744148	4.30607e-05	150.57	698.756	-1.14883
4.66475e-05	6.95534e-07	126.955	114.796	0.0986136
6.02847e-05	5.7705e-08	294.411	812.38	-0.185733
0.00873653	3.96987e-05	462.979	306.705	1.21773
0.2285	0.00146601	637.619	586.914	1.35737
0.000354187	1.12038e-06	526.181	733.843	-1.24302
0.00770978	2.59534e-05	135.533	809.028	1.46614
0.208864	0.00121274	909.469	543.628	0.994009
6.32894	0.0728656	145.264	950.769	-1.36122
0.00192761	6.98103e-06	327.9	598.502	-0.969635
0.00394384	1.45201e-05	942.686	632.602	0.252413
1.49669	0.0126377	282.874	468.493	-0.154756
0.41873	0.00301133	366.802	383.423	1.29326
7.0073e-08	1.38898e-10	129.847	16.9754	1.19724
0.00251162	1.60941e-05	145.631	847.932	-0.993512
3.24398e-11	2.94411e-14	619.319	1.15804	-1.37846
0.000667579	8.3017e-07	63.9576	128.804	0.749037
0.00276047	1.59312e-05	172.693	929.852	-0.552021
0.0425378	0.000232555	500.235	904.727	-1.16805
3.04691e-05	9.775e-08	434.348	579.36	0.813705
0.00657084	3.88909e-05	120.313	670.998	0.876681
0.00471714	2.07514e-05	510.339	660.488	-1.04664
0.0199604	9.42468e-05	858.991	351.249	0.369903
0.00169115	1.73674e-05	321.473	679.287	0.0988209
0.0230447	0.000118008	529.638	270.612	-0.574456
0.00732181	3.16456e-05	735.511	641.79	0.531733
0.062909	0.00032536	876.79	797.657	-0.747885
4.7453e-08	7.12059e-11	354.323	21.9301	-0.484718
6.13603e-07	4.47367e-09	390.451	125.641	-0.263069
0.00073658	3.43302e-06	313.558	583.524	1.22449
0.0472903	0.000253777	306.018	508.003	-0.968484
0.00352743	1.27864e-05	944.037	723.454	0.270495
0.00816709	3.23697e-05	223.45	903.343	0.0826417
0.00648379	3.76267e-05	131.666	196.366	1.42754
0.0640218	0.000378449	382.469	217.126	-1.54128
0.00465393	1.84863e-05	886.021	355.751	0.652028
4.43967e-06	1.37282e-08	288.307	124.686	-0.605726
0.000485633	1.57185e-06	626.561	197.761	0.181046
0.0961192	0.000508583	851.851	749.601	1.33545
0.00824218	3.72643e-05	469.028	511.678	1.20738
0.00333325	1.2352e-05	913.202	411.215	0.497343
0.00445195	1.7328e-05	589.283	613.098	-1.41418
0.00129308	6.31712e-06	109.711	60.1906	1.47219
1.61451	0.0117429	854.805	676.484	1.5559
0.00116445	4.3106e-06	506.198	303.148	-1.07124
