Omega	MA1	MH	MS1	alpha	svev	WH	WS1
8.68611e-05	400.923	125.09	926.637	-0.207202	473.002	0.00579779	41.0446
0.0184247	212.16	103.471	125.09	1.34027	167.837	0.000260512	0.00573794
0.067409	807.632	125.09	358.529	0.00164196	415.622	0.00605399	6.80796e-05
5.21072e-05	355.472	125.09	790.359	-0.29979	614.983	0.00552601	35.7012
0.0103134	78.9029	125.09	283.004	0.302645	179.135	0.00551622	5.99012
0.00545252	872.349	125.09	889.775	0.314129	989.326	0.00547601	43.1866
0.0548733	270.706	125.09	336.228	0.129048	732.753	0.00595374	0.314415
0.00264598	378.135	125.09	572.713	-0.128975	483.205	0.00595386	2.23317
0.00338644	956.056	125.09	395.613	0.0768818	195.943	0.00601829	0.208054
0.000319749	275.239	125.09	712.219	-0.318663	568.898	0.00545977	31.6797
0.105892	491.854	125.09	717.313	0.0347908	966.535	0.00604668	0.312487
0.00191114	424.765	125.09	203.151	-0.0414542	126.895	0.00604361	0.00267936
0.00136226	364.385	125.09	854.579	-0.0410289	337.986	0.00604382	29.0764
0.0010722	803.547	125.09	358.324	0.115841	141.924	0.00597313	0.29435
0.00782034	712.423	125.09	629.04	-0.186756	442.302	0.0058453	6.25317
0.00143577	535.066	125.09	815.895	-0.231634	871.472	0.00573495	20.0993
0.00104933	104.504	125.09	348.31	0.202132	114.101	0.00581	25.4736
0.081969	127.213	125.09	495.311	-0.137508	987.536	0.00594025	2.61657
0.002288	779.317	125.09	931.324	0.262844	768.023	0.0056453	35.2315
0.000173883	357.185	125.09	789.777	0.143193	666.136	0.00593072	11.3942
0.0228322	883.783	125.09	752.081	-0.116871	593.471	0.00597169	4.12899
0.0478303	663.743	125.09	501.235	-0.129301	588.81	0.00595335	1.46391
0.0424293	362.047	125.09	165.636	-0.157163	253.651	0.0059057	0.00718814
0.0123652	698.339	125.09	546.084	0.0763273	358.971	0.0060188	0.641278
0.0112632	811.294	125.09	723.898	0.277642	850.942	0.0055992	18.6546
0.0054571	666.835	125.09	923.321	0.135441	889.469	0.00594363	9.68293
0.0576045	813.813	125.09	488.166	0.0477338	513.108	0.00604022	0.177903
0.0221213	411.629	125.09	255.946	0.124287	293.181	0.00596097	0.0835418
0.00207188	737.995	125.09	884.392	-0.225827	587.795	0.00575048	24.5992
0.000264584	211.682	125.09	537.09	-0.144804	205.163	0.00592795	24.4914
0.00123472	407.566	125.09	226.01	0.0900219	124.571	0.00600508	0.0210245
0.000179141	578.609	125.09	926.252	0.304018	546.19	0.00551148	44.6336
0.00083411	743.83	125.09	995.231	0.185294	474.926	0.00584852	21.7136
0.000868749	785.462	125.09	502.567	0.0727932	173.832	0.00602198	0.436054
0.00134074	488.287	125.09	878.739	-0.0804558	805.588	0.0060149	3.07436
0.0179959	589.684	125.09	615.721	0.17658	775.263	0.00586719	4.86351
0.0170347	323.773	125.09	459.615	0.130274	811.288	0.00595184	1.05847
0.00223409	229.838	125.09	420.218	-0.0489715	347.25	0.0060395	0.11484
0.00633053	730.457	125.09	662.59	0.156497	393.047	0.00590694	4.69928
0.0341351	815.353	125.09	495.426	0.0897927	465.848	0.00600532	0.649481
0.00319637	640.561	125.09	954.701	-0.149887	943.27	0.00591901	13.5222
0.0341462	730.168	125.09	622.669	0.0296783	437.826	0.00604867	0.148416
0.00506294	601.014	125.09	745.064	-0.226119	834.028	0.0057497	14.6991
0.000330473	329.011	125.09	615.282	-0.072649	379.024	0.00602211	0.882381
0.00219049	504.192	125.09	793.022	0.142566	765.496	0.00593179	6.82678
0.0437189	810.293	125.09	979.188	-0.0455406	681.157	0.00604146	1.35243
0.000128499	425.742	125.09	753.028	-0.190749	422.811	0.00583639	11.1683
0.0384374	276.194	125.09	976.411	0.0244622	327.935	0.00605038	71.3388
0.0093468	813.661	125.09	780.858	-0.236486	779.349	0.0057217	18.4593
0.00676706	934.43	125.09	989.357	-0.173516	743.188	0.00587356	20.1699
0.00279419	819.266	125.09	823.505	0.229823	501.28	0.00573983	18.7682
0.0140137	278.139	125.09	291.202	-0.103394	210.831	0.00598952	0.130804
0.0355069	216.04	125.09	377.336	-0.051294	904.96	0.00603809	0.0823207
0.0359521	529.673	125.09	564.092	0.150884	893.601	0.00591722	2.75045
0.0377992	939.993	125.09	558.435	0.164632	578.061	0.0058914	3.11946
0.0141963	195.328	125.09	804.648	-0.0589108	293.538	0.00603302	53.6892
0.000935149	134.712	125.09	617.255	-0.241354	183.377	0.00570814	69.8285
0.000192872	283.681	125.09	629.943	-0.190028	721.461	0.00583801	8.37213
0.000385196	203.739	125.09	521.97	-0.229034	353.711	0.00574195	12.0577
0.000280397	62.4421	125.09	356.323	0.04365	659.409	0.00604737	1.01382
0.00150717	591.46	125.09	730.103	0.272263	549.631	0.00561622	18.1181
0.000136799	379.566	125.09	873.622	0.197007	540.835	0.00582206	27.5339
0.00135122	325.571	125.09	309.115	-0.115346	112.306	0.00597382	0.226916
0.0630179	781.016	125.09	596.793	0.135261	777.984	0.00594392	2.63775
2.53884e-05	349.084	125.09	684.704	-0.107563	476.091	0.00598423	2.66273
0.000461021	310.245	125.09	572.718	0.0706115	338.492	0.00602387	0.637474
0.085616	379.754	125.09	684.456	-0.0134937	918.999	0.0060529	0.0411829
0.00343241	677.88	125.09	914.475	-0.0727233	372.528	0.00602204	2.85915
0.0299664	376.305	125.09	432.201	0.0924045	458.276	0.00600246	0.42944
0.000544685	462.79	125.09	903.382	0.0382149	884.81	0.00604517	0.742406
0.00649348	819.69	125.09	710.436	-0.191233	455.495	0.00583529	9.4127
0.017153	151.819	125.09	490.266	0.0927863	444.797	0.00600203	5.28009
0.00465932	998.578	125.09	803.713	-0.250487	494.801	0.00568203	22.9578
0.0144096	878.77	125.09	797.105	0.212226	855.662	0.0057854	14.9626
0.00159293	290.501	125.09	682.959	0.0840056	594.121	0.00601138	6.23305
0.00944535	214.287	125.09	749.493	-0.084962	429.729	0.00601041	20.643
0.107839	526.757	125.09	605.47	0.0649908	855.765	0.00602847	0.651272
0.0707964	911.299	125.09	656.086	-0.122182	800.955	0.00596408	2.98899
0.058503	774.811	125.09	861.167	0.0437321	578.923	0.00604243	0.841355
0.0585439	284.523	125.09	363.545	-0.109423	747.957	0.00598181	0.323922
0.0384599	881.38	88.969	125.09	1.34668	92.9943	0.000211086	0.00575498
0.111063	198.679	125.09	609.915	-0.0480429	938.706	0.00604004	2.30878
0.0368932	742.686	125.09	755.257	-0.0621628	486.063	0.00603064	1.18254
0.0353862	802.725	125.09	438.947	0.0426293	417.187	0.00604301	0.0984985
0.00706884	268.361	125.09	711.368	-0.102331	888.554	0.00599083	5.61129
0.102601	111.09	125.09	930.188	-0.187718	929.04	0.00584317	28.238
0.000666037	845.048	125.09	695.201	0.167562	194.409	0.00588561	5.90352
0.00347348	637.61	125.09	496.106	-0.107321	245.735	0.00598454	1.00835
0.0046253	379.888	125.09	262.263	-0.171304	198.149	0.00587808	0.219113
0.0657358	849.86	125.09	848.892	-0.0235602	331.693	0.00605065	0.238556
0.000553085	229.768	125.09	829.89	-0.252425	301.701	0.00567638	75.4036
0.000441499	144.624	86.756	125.09	-1.55324	60.1957	1.28362e-06	0.00605214
0.00042296	737.014	125.09	852.2	0.208038	263.61	0.00579575	16.5493
0.0724745	967.007	125.09	233.972	0.0746084	264.554	0.00602037	0.0168576
0.0032722	548.898	125.09	745.677	0.139101	553.953	0.00593762	5.38439
0.0149553	265.278	125.09	153.426	-0.0282006	198.074	0.00604919	5.91885e-06
0.0804748	234.91	125.09	324.8	-0.109651	929.436	0.00598151	0.211196
0.014742	563.527	125.09	626.226	0.110009	518.202	0.00598103	2.02072
0.02672	748.386	125.09	789.816	0.106575	764.511	0.0059855	3.81735
0.100302	356.144	125.09	463.036	0.0351087	460.204	0.00604655	0.0808125
0.00398219	704.533	125.09	231.581	-0.047968	141.691	0.00604009	0.00666736
0.0042231	378.264	125.09	596.134	-0.118934	677.337	0.00596877	2.12765
0.00147711	691.327	125.09	994.748	0.244486	956.845	0.00569929	37.5791
0.000731967	224.736	125.09	635.854	0.244048	420.685	0.00570053	19.2715
1.71567e-06	429.475	125.09	871.566	0.176397	450.774	0.00586757	18.693
0.00169846	209.495	125.09	698.352	0.259421	495.77	0.00565563	24.7457
0.00818708	618.166	125.09	655.171	0.0826717	304.699	0.00601272	1.304
0.00244626	363.33	125.09	550.709	0.169306	581.374	0.00588212	3.15195
0.027689	281.909	125.09	901.731	0.0521448	671.829	0.00603756	13.9443
0.0162237	157.026	125.09	406.924	0.113621	839.369	0.00597619	1.11934
0.0838852	191.311	125.09	702.211	-0.0329628	435.413	0.00604743	15.4843
0.000140601	470.841	125.09	819.877	0.223519	481.696	0.00575655	17.5501
0.0163598	94.0719	125.09	467.508	0.242728	413.665	0.00570427	8.7018
0.00105548	603.941	125.09	786.006	0.164166	365.774	0.00589231	8.51923
2.45731e-05	459.064	125.09	981.454	-0.280762	747.445	0.00558919	55.8485
1.40387e-05	304.845	125.09	637.662	0.114818	388.6	0.00597454	7.23791
0.0055822	621.824	125.09	714.949	-0.186789	609.532	0.00584523	9.03832
2.31349e-06	411.847	125.09	826.224	0.153785	807.99	0.00591195	9.59034
0.0162725	930.171	125.09	525.346	0.0264907	373.904	0.00604976	0.0698325
0.0166393	915.904	125.09	841.915	0.143678	700.915	0.00592989	8.24689
0.00096386	983.677	125.09	625.331	0.172951	206.384	0.00587472	4.57991
0.00760384	656.99	125.09	856.147	-0.135866	824.248	0.00594294	8.10473
0.0787343	996.054	125.09	383.404	-0.0437001	426.376	0.00604245	0.0641652
0.00121294	747.897	125.09	157.347	-0.019979	69.9421	0.00605159	3.04784e-06
0.00581871	247.823	125.09	839.538	0.157819	718.411	0.00590447	18.7961
0.000511443	784.827	125.09	914.962	-0.266762	342.517	0.00563331	39.0703
0.000342658	328.748	125.09	736.859	0.128063	680.918	0.00595526	8.26021
0.000602847	224.213	125.09	854.22	0.27903	287.718	0.00559476	87.7065
0.0478082	63.0794	125.09	624.146	-0.110498	504.132	0.00598039	11.3328
0.000396167	168.667	125.09	530.514	0.2172	148.045	0.00577287	53.8974
0.00605737	166.277	125.09	654.174	0.211685	520.486	0.00578675	16.6026
0.00259945	754.749	125.09	650.822	-0.0889823	237.032	0.0060062	1.60057
0.000258184	283.155	125.09	754.756	-0.28985	446.058	0.00555947	38.5624
0.00984989	436.914	125.09	539.076	0.241514	914.824	0.00570769	5.87725
0.0707272	942.236	125.09	634.811	-0.201148	999.953	0.00581234	7.22423
0.0626136	584.769	100.636	125.09	-1.50721	141.644	1.9586e-05	0.00602956
0.0180657	386.94	125.09	395.794	0.045059	172.225	0.00604172	0.0731942
0.0163555	969.419	125.09	769.93	-0.218114	754.995	0.00577053	15.1439
0.0167421	352.953	125.09	933.978	0.0423296	753.897	0.00604316	10.3224
0.000443	361.086	125.09	900.696	0.128352	413.737	0.00595482	32.9112
0.0227587	135.372	125.09	822.26	-0.269253	911.15	0.00562561	33.294
0.00193893	258.756	125.09	735.999	0.0792027	277.961	0.00601611	37.9591
0.0980033	576.686	125.09	157.574	0.0796967	247.553	0.00601563	4.84729e-05
0.00644733	930.098	125.09	826.449	-0.0886839	348.908	0.00600652	3.17552
0.00164462	257.603	125.09	760.172	0.113086	336.036	0.00597691	31.8398
0.0421781	521.93	125.09	290.463	0.0818033	359.279	0.00601358	0.0720955
0.00580171	337.118	125.09	859.433	0.0600042	659.143	0.00603223	10.5497
0.0611044	774.099	125.09	667.172	-0.0671644	609.73	0.00602674	0.953033
0.048019	648.715	125.09	269.401	0.0172825	321.576	0.0060522	0.0023497
0.0193125	146.024	125.09	858.318	-0.0685221	261.122	0.00602562	88.464
0.0119511	954.779	125.09	753.427	0.19321	600.215	0.00583081	10.4797
9.68129e-05	201.884	125.09	371.575	-0.158219	208.021	0.00590371	0.80546
0.0180884	827.589	125.09	923.721	-0.0644092	500.997	0.00602892	2.29336
0.048124	129.473	125.09	770.44	-0.11259	550.774	0.00597758	18.0668
0.000604029	653.835	125.09	829.824	0.149246	269.39	0.00592015	8.1935
0.000250723	299.484	125.09	788.274	-0.219787	375.769	0.00576624	38.4326
0.000170462	274.356	72.8715	125.09	1.48705	32.2199	2.43113e-05	0.00601164
0.060446	247.864	125.09	155.363	-0.165015	292.552	0.00589065	0.000203443
5.26827e-05	455.888	125.09	874.559	-0.252558	997.076	0.00567599	29.01
0.00931222	630.89	125.09	988.255	-0.0276917	408.125	0.00604936	0.514372
9.35395e-05	457.987	125.09	750.368	0.152688	211.224	0.00591396	6.25769
0.0085614	458.811	125.09	589.925	0.194558	840.743	0.00582772	5.15176
0.0447805	292.62	125.09	836.16	0.0367462	761.807	0.00604583	7.6939
0.00551772	626.24	125.09	724.397	0.295166	962.128	0.0055417	21.0139
0.00374441	659.572	125.09	350.088	0.0709394	205.252	0.00602359	0.108611
0.00171997	81.2	125.09	240.261	0.203335	95.7011	0.00580713	10.7872
0.000342938	299.551	125.09	862.029	0.237698	357.876	0.00571835	56.2084
0.00347502	317.185	125.09	870.417	0.149637	938.353	0.00591946	14.8889
0.0377027	934.526	125.09	627.398	0.140712	631.744	0.00593493	3.30059
0.0162813	111.543	125.09	615.904	0.226566	451.342	0.00574852	17.7535
0.0764033	638.429	125.09	531.868	-0.179254	992.602	0.00586155	3.3417
0.00247704	314.249	125.09	974.503	-0.169811	715.112	0.0058811	31.8725
0.0243687	980.021	125.09	651.694	-0.163216	580.422	0.00589416	5.25787
0.0106788	108.802	125.09	379.087	-0.205156	393.788	0.00580275	4.1289
0.00166396	244.549	125.09	731.259	-0.204898	576.974	0.00580338	19.9512
0.00673044	234.952	125.09	951.554	-0.128399	533.479	0.00595474	35.7314
0.0804639	814.066	125.09	522.921	0.204006	864.437	0.00580552	3.86824
0.00253125	119.588	125.09	298.377	-0.264275	473.23	0.00564094	1.55437
0.0225576	574.845	125.09	522.478	-0.0229183	303.47	0.00605083	0.0523355
0.0983523	129.043	125.09	560.731	0.120352	916.516	0.00596674	3.56378
0.0141727	674.613	125.09	797.234	-0.157038	973.667	0.00590593	8.73261
0.00585287	561.93	125.09	713.363	0.223391	924.277	0.00575688	11.909
0.0735642	586.482	125.09	252.507	-0.181234	368.196	0.00585732	0.167143
0.000103548	402.114	125.09	719.952	-0.130378	278.544	0.00595168	4.65709
0.00137661	503.217	125.09	619.848	-0.145365	264.934	0.00592698	3.72685
0.0141726	441.183	125.09	454.222	0.143734	421.14	0.00592979	1.20489
0.0409601	128.125	125.09	440.303	0.118341	650.821	0.00596962	2.35875
0.0145379	836.208	125.09	596.136	0.180891	489.019	0.00585806	4.54502
0.00141476	696.185	125.09	802.371	-0.264221	471.531	0.0056411	25.428
0.00197773	639.238	125.09	891.17	0.133882	530.661	0.00594614	8.43281
0.106774	104.733	125.09	699.283	0.0458074	229.356	0.00604131	62.0546
0.101571	755.584	125.09	315.85	-0.0670693	429.428	0.00602681	0.0722314
0.00583287	226.354	125.09	791.362	-0.171975	706.344	0.00587671	18.1736
0.0027745	669.398	125.09	561.157	0.177216	270.283	0.00586586	3.50837
0.0301873	790.845	125.09	274.837	-0.132019	270.547	0.0059491	0.162532
0.074195	518.564	125.09	174.729	0.214177	267.623	0.00578052	0.0224913
0.0234746	260.016	125.09	943.592	0.0516258	490.9	0.00603788	30.3867
0.0320587	662.505	125.09	656.434	0.144849	839.667	0.00592787	4.02763
0.0473925	248.346	125.09	798.369	-0.0189457	285.499	0.00605183	48.7315
0.0653727	942.881	125.09	631.496	0.165029	847.517	0.00589062	4.61811
0.00549129	322.749	125.09	843.578	-0.10153	963.574	0.00599181	8.4301
0.0461127	165.865	85.0023	125.09	1.50466	194.423	1.78094e-05	0.00602756
0.0324484	138.583	125.09	935.414	-0.178572	765.058	0.005863	30.9635
0.00492139	790.283	125.09	129.552	-0.105077	80.9318	0.00598741	6.90091e-05
0.00484897	588.274	125.09	967.711	0.0824872	992.625	0.00601291	4.19356
0.00318008	624.044	125.09	954.246	-0.110052	768.067	0.00598098	7.32901
0.00200883	464.623	125.09	753.825	-0.178193	968.942	0.0058638	9.50408
0.00541294	228.083	125.09	312.476	-0.124864	262.455	0.00596011	0.250996
0.023181	233.799	125.09	833.458	0.114609	976.321	0.00597483	10.1126
0.00797082	974.356	125.09	489.321	-0.0818899	293.497	0.0060135	0.551917
0.000195198	355.867	125.09	970.366	-0.272747	426.59	0.0056147	79.071
7.12129e-05	221.005	125.09	431.136	-0.109481	409.793	0.00598173	0.635502
1.64576e-06	459.367	125.09	920.319	-0.208113	494.293	0.00579556	25.5194
0.042356	232.26	125.09	709.177	0.0199672	281.924	0.00605159	33.8146
0.00474738	558.744	125.09	419.85	0.0822121	243.969	0.00601318	0.300597
0.00145658	265.92	125.09	865.337	0.194708	473.452	0.00582738	37.6658
0.0243134	747.857	125.09	635.385	0.0406356	413.648	0.00604401	0.294478
0.00814127	446.773	125.09	152.86	0.099095	140.809	0.00599475	7.25934e-05
0.0952663	752.7	125.09	646.026	0.0515058	643.497	0.00603796	0.498031
0.0248666	894.856	125.09	613.414	0.0131241	456.001	0.00605296	0.0278842
0.00335591	274.651	125.09	434.736	0.133485	477.148	0.00594677	0.898671
0.00169764	987.643	125.09	933.612	0.239742	426.36	0.00571266	29.0983
0.0131826	310.405	125.09	450.763	-0.0893987	520.44	0.00600575	0.490953
0.0021311	511.315	125.09	741.235	-0.0478185	218.079	0.00604017	0.670485
0.0144608	421.897	125.09	627.067	0.0969442	888.355	0.00599729	1.59848
0.0226633	785.431	125.09	681.79	-0.161337	679.152	0.00589778	5.85116
0.00185276	404.37	125.09	460.179	-0.140511	203.297	0.00593526	1.38366
0.0110885	129.482	125.09	160.738	-0.215791	115.396	0.00577644	0.00575583
0.00542416	177.727	125.09	317.072	-0.114833	687.401	0.00597452	0.213299
0.00714087	793.771	81.2796	125.09	-1.39902	57.3288	0.000113724	0.00587713
0.0821213	965.666	125.09	549.104	0.0460733	593.677	0.00604116	0.242452
0.089782	523.197	125.09	530.038	-0.0959796	782.009	0.00599841	0.959439
0.00759807	132.363	125.09	171.156	0.231559	107.123	0.00573515	0.0222322
0.000140772	152.245	116.824	125.09	-1.53807	49.9919	6.0458e-06	0.00604752
0.07851	523.994	77.1151	125.09	1.55087	121.743	1.46334e-06	0.0060516
0.00182864	708.082	125.09	729.745	0.232021	389.254	0.0057339	13.1935
0.00380757	900.659	125.09	828.335	0.0955901	292.005	0.00599886	3.46265
0.000137937	303.011	125.09	734.197	0.185599	300.59	0.00584785	32.4546
0.000398122	304.045	125.09	714.27	-0.216937	761.247	0.00577354	15.1314
0.0164224	196.94	125.09	834.584	-0.119066	627.565	0.00596858	18.5753
0.00116759	106.489	125.09	259.646	-0.269064	295.62	0.0056262	1.54499
0.0100743	567.297	125.09	779.11	-0.0727358	552.065	0.00602203	1.77308
0.0017094	327.976	125.09	859.123	-0.105705	552.104	0.00598661	18.2172
0.115194	653.576	125.09	667.077	0.069813	846.334	0.00602455	1.00516
0.0045401	757.394	125.09	848.233	0.204886	697.71	0.0058034	16.6958
0.020219	623.658	125.09	652.727	-0.1287	636.298	0.00595428	3.28117
0.0269174	949.057	125.09	882.661	-0.0959683	653.713	0.00599842	4.44681
0.00622061	163.656	125.09	902.311	-0.238496	538.946	0.00571613	51.2915
0.00185532	365.528	125.09	557.878	-0.162995	502.264	0.00589459	3.28371
0.0117663	696.489	125.09	682.965	-0.284466	928.398	0.00557718	17.6066
0.0165511	122.287	125.09	577.652	-0.188689	452.834	0.00584101	13.0916
0.000384374	277.879	125.09	708.714	-0.169837	377.124	0.00588105	22.4565
0.00408493	832.134	125.09	682.448	0.243527	419.447	0.00570201	11.8814
0.010853	703.361	125.09	584.601	0.196369	487.579	0.00582354	5.00312
0.00725481	652.363	125.09	804.436	0.18154	898.252	0.00585667	11.4109
0.0265043	137.189	125.09	240.605	0.121991	911.136	0.00596436	0.0507359
0.0994798	646.411	125.09	177.37	-0.126406	264.71	0.00595779	0.00878628
0.0857103	763.935	125.09	346.754	0.0450335	441.352	0.00604174	0.0439807
0.00588506	747.946	125.09	514.036	0.0841462	293.562	0.00601124	0.636321
0.0146381	297.757	125.09	242.076	-0.116202	241.031	0.00597263	0.0472801
0.07303	84.4915	125.09	277.548	-0.0570695	208.165	0.00603431	3.91202
0.000175945	168.78	125.09	434.168	0.292139	190.821	0.00555186	16.4381
0.00196121	301.151	125.09	763.121	-0.133041	762.296	0.00594748	10.1406
0.00535365	511.674	125.09	930.894	0.0388657	925.89	0.00604486	0.8386
0.000758531	717.037	125.09	538.982	-0.0407272	168.063	0.00604397	0.18617
0.00135064	216.119	125.09	773.551	0.179008	301.444	0.00586207	50.1684
0.105755	910.904	122.23	125.09	1.17784	159.094	0.00086709	0.00516631
0.0258665	761.049	125.09	761.258	0.116063	721.796	0.00597282	4.04484
0.00130986	561.59	125.09	511.367	0.0776647	151.797	0.00601756	0.519183
0.00680728	891.624	125.09	394.976	-0.135658	243.376	0.00594327	0.732209
0.0918673	583.79	125.09	379.063	-0.00130148	504.2	0.00605399	5.3659e-05
0.0105462	501.11	125.09	541.838	0.182918	579.22	0.00585369	3.47256
0.0108216	666.137	125.09	467.73	-0.0710228	325.93	0.00602352	0.3548
0.0179834	792.015	125.09	535.134	0.0100985	391.519	0.00605339	0.0108278
0.00040822	917.35	125.09	454.065	0.0301274	128.831	0.00604851	0.0544963
0.0007469	328.754	125.09	911.218	0.106496	299.987	0.0059856	62.9043
0.00956115	154.655	125.09	817.27	0.16451	425.982	0.00589164	36.6154
0.0783823	109.627	125.09	970.891	-0.210059	882.237	0.00579078	38.5595
0.000209152	601.24	125.09	997.919	0.227655	576.248	0.00574563	32.592
0.000730236	954.111	125.09	899.153	-0.285794	304.222	0.00557284	43.0383
0.000322175	463.162	125.09	902.375	-0.041352	691.438	0.00604366	0.877105
0.0401316	125.038	125.09	405.746	0.156407	825.905	0.00590711	1.70976
0.00257953	278.525	125.09	695.149	-0.144503	933.748	0.00592847	7.18964
0.0263288	500.877	80.4764	125.09	1.48249	98.3856	2.99623e-05	0.00600692
0.00161563	372.517	125.09	668.852	0.0680082	555.98	0.00602605	0.957096
9.07544e-05	368.506	125.09	703.49	0.152606	619.097	0.00591411	5.43996
0.0018114	698.186	125.09	874.248	0.214191	594.863	0.00578048	19.736
0.0117388	912.166	125.09	808.28	0.0778469	406.832	0.00601739	2.17593
0.00893668	116.83	125.09	644.922	0.279047	417.627	0.00559471	26.0572
0.0165753	703.859	125.09	595.554	-0.167992	530.438	0.00588475	4.25532
0.00747288	958.83	125.09	797.863	0.201271	552.079	0.00581205	13.3698
0.000120718	478.256	125.09	871.003	0.21757	653.485	0.00577192	20.18
0.0110218	331.289	125.09	391.884	-0.0549809	190.272	0.00603572	0.11373
0.0153034	433.64	125.09	565.63	-0.157568	897.558	0.00590494	3.14869
