Omega	MA1	MS1	alpha	svev
0.00136296	57.6969	175.896	-0.690573	423.964
0.000328302	879.826	616.545	-0.0564791	148.733
3.45222	137.926	215.927	-0.018273	813.298
0.00837829	911.126	892.203	1.34326	795.753
3.95324	436.798	168.735	-0.311804	983.002
2.05938	794.484	89.6584	1.20653	392.515
0.000144873	220.024	728.348	0.364009	182.126
0.00400644	119.49	571.216	-0.142973	156.586
0.00331663	697.112	844.299	-1.30136	734.939
0.01268	510.844	392.807	0.443097	568.218
5.66216e-06	558.733	887.697	0.344771	136.09
0.0546094	829.9	518.273	0.0693215	537.781
0.0907795	637.007	333.25	-0.639843	922.892
0.0128215	372.908	375.521	-0.0646093	181.202
0.000128813	153.869	275.939	0.149862	96.2067
1.61578e-10	797.155	713.18	-0.965658	3.19075
0.000513577	607.479	811.553	0.154521	279.106
0.000380954	254.36	342.908	-1.15777	191.038
0.0115417	280.605	300.679	0.918368	741.473
0.085511	768.952	263.486	-1.18506	315.077
0.00674298	546.735	589.548	-0.153732	419.697
31.6882	915.069	73.2216	1.2903	930.569
0.00136012	299.161	464.549	-1.33016	458.959
9.13304e-05	227.73	542.844	-1.23459	269.95
5.39466e-05	404.397	811.788	0.995568	656.548
0.0031035	204.697	670.625	0.379632	948.421
0.00486954	921.304	704.802	-0.225839	413.753
0.000631434	918.287	923.012	0.838651	551.347
0.0331745	562.56	183.665	0.0524398	218.798
0.0101488	206.886	847.242	0.0964451	427.98
0.000300365	361.792	838.865	-0.153424	607.69
0.244974	431.709	242.947	0.137955	558.624
0.00166755	104.735	328.263	0.998699	361.451
0.000909799	948.888	816.712	-0.839741	439.297
2.67121	571.514	240.542	1.46675	661.155
0.0140461	213.554	906.662	0.138932	734.097
1.65826e-05	140.327	489.49	0.789287	61.8545
9.07227e-06	386.732	850.311	-0.707859	282.655
0.108581	739.177	305.624	0.692979	726.119
0.000218071	498.571	612.775	-0.974291	265.23
1.21542e-08	891.038	451.855	0.186075	8.76138
0.00874962	318.567	457.472	1.3611	792.14
0.00908793	648.014	620.565	1.1871	900.23
0.00329022	577.228	484.705	1.08758	422.668
0.00128551	924.195	841.426	0.584876	597.827
0.00759479	741.737	668.029	-0.485455	960.893
8.07546e-05	923.653	347.496	0.10791	66.991
0.0563787	910.272	708.792	-0.0969559	724.498
6.39631e-07	210.647	788.269	1.2263	29.3391
0.00404075	295.741	701.353	-0.0725575	823.771
0.00014098	371.918	749.175	1.37447	355.416
0.0197313	283.88	393.005	1.39328	783.909
1.90154e-05	284.43	581.469	-0.844476	630.038
0.00140825	299.497	628.454	-1.47945	577.093
0.0986498	925.951	308.882	-0.791854	563.86
1.63887	67.6739	720.905	1.34817	717.366
0.00259738	559.174	628.768	-0.948339	819.661
1.58831	380.121	76.8289	1.06436	675.364
0.00892834	776.004	553.994	0.705249	776.525
0.645292	896.999	317.885	-1.36176	668.315
0.000311141	849.354	836.963	-0.937488	298.436
5.19167e-05	515.417	764.678	-1.05121	231.433
4.07542	123.56	167.376	-0.0301311	413.922
0.2474	838.282	265.123	-1.25233	420.125
0.000860447	843.891	927.09	-0.183413	300.206
0.0134007	53.9184	101.043	-0.788849	281.133
0.00483413	605.037	627.235	0.977114	973.416
5.80021	895.12	207.767	0.181639	877.686
0.0194254	94.7299	941.062	1.02791	759.646
0.236903	755.74	415.327	0.209954	992.591
2.63052e-05	532.704	479.106	1.14947	58.182
0.621933	694.229	290.089	-0.275813	967.293
0.988984	267.178	170.813	0.307594	853.97
0.00135901	221.856	788.181	-0.799024	846.965
7.7399e-07	465.416	890.826	0.966537	57.6312
0.0821345	148.593	162.393	-0.312288	366.11
0.000379801	153.455	248.336	-1.07051	228.562
0.00276869	613.663	754.985	1.25383	726.352
0.000373843	284.091	709.03	-1.05988	765.23
0.849437	949.118	435.794	1.49512	575.261
0.00761087	556.607	428.569	-0.815778	574.247
7.61215e-06	266.75	538.412	0.797486	486.507
2.56688e-05	479.238	884.284	0.635878	561.945
0.000692218	96.6769	347.712	0.271682	103.899
0.00974154	546.048	474.624	-1.04674	745.981
3.59065e-06	279.609	797.824	-1.0133	66.8538
0.00271884	556.853	873.432	0.0478238	340.748
2.08054	359.226	108.459	0.195379	491.643
0.147844	487.028	309.662	1.277	802.718
0.277732	798.074	249.651	0.711321	660.669
0.000310094	183.935	528.646	-0.602792	429.398
0.00913117	826.358	626.298	-0.940342	894.71
0.00114486	150.922	440.072	-0.270851	368.126
0.000447236	287.895	888.198	-0.417024	591.652
0.0830651	811.629	386.252	1.02887	882.597
0.0569316	444.711	222.989	-0.974399	390.3
3.2435e-05	482.651	730.984	1.33252	97.2239
22.9926	930.636	121.462	-0.590879	650.925
0.00872449	600.108	513.182	-1.17087	620.423
0.00774279	189.48	675.926	-0.0821462	328.652
0.00172455	165.998	480.992	-0.731633	887.75
0.00329997	419.19	515.166	-0.335474	634.737
0.000640397	851.418	599.363	-0.765085	221.493
0.0043495	772.353	538.363	-0.53711	446.859
3.12047e-05	319.347	863.387	-0.680664	253.935
0.349776	934.85	243.768	-0.698193	595.66
0.00149923	706.951	709.736	0.29656	405.654
3.79075e-06	435.662	910.299	1.20927	69.1818
2.5393e-05	441.291	757.768	0.180328	152.886
0.346683	322.934	204.196	1.08378	950.665
0.000143576	753.56	542.975	-0.962194	102.343
0.00949984	131.338	748.35	0.264985	523.234
0.0389166	661.738	466.647	-0.346676	867.818
13.7919	660.415	115.22	0.511686	667.74
0.00956272	774.956	342.971	-0.288446	258.016
0.000151316	303.269	450.632	-0.835602	293.815
0.000498861	258.4	717.832	0.679143	791.629
0.0293429	872.028	646.341	0.109374	561.595
0.0102338	239.316	276.166	0.612917	728.81
0.0170389	74.5164	182.417	-0.626038	280.165
0.0250109	599.064	372.005	0.650149	690.685
0.000185334	437.225	614.387	-0.665043	370.454
0.00100189	907.357	940.643	-0.830145	696.798
0.0206263	441.275	285.077	-0.83557	470.306
0.109134	52.9083	510.228	0.522462	950.257
0.000623555	206.569	886.693	1.30878	201.918
0.00164352	212.859	852.025	-0.363431	612.082
0.0161272	84.4419	387.876	-0.916734	685.357
0.222233	709.881	306.47	0.466024	915.228
0.0145513	870.857	619.831	-1.0573	936.714
0.000271605	610.474	832.085	1.14569	399.808
0.00160753	167.162	94.0283	-1.39016	99.6141
0.000374781	554.256	882.43	-1.15167	724.079
3.92321e-06	819.123	645.531	0.735918	50.9572
0.000289591	547.556	773.248	-1.45916	119.448
0.015593	211.123	192.986	0.286225	244.486
0.0566941	449.456	208.489	1.29505	240.209
4.41886e-05	778.319	477.397	-0.452692	76.602
0.00391897	359.482	337.37	-0.213653	221.366
0.170667	381.398	241.964	-0.0815294	490.001
0.00797171	174.395	641.72	1.34619	607.852
0.0470069	337.251	753.189	1.54817	663.092
1.9953e-05	576.436	294.856	1.16869	29.3041
0.00011768	437.842	682.307	0.829241	463.652
0.00462844	840.796	726.674	1.17739	676.506
2.02577e-05	254.07	456.139	0.590323	231.448
0.000140342	743.509	598.45	0.221839	120.778
1.38034e-05	790.414	636.909	-1.13479	45.6173
1.81056e-05	328.63	707.04	1.44796	68.2224
8.47677e-05	510.229	933.826	0.404499	953.742
0.00120516	278.681	917.491	-1.26828	501.262
0.00943379	649.798	532.789	0.581275	860.39
0.000779633	309.463	761.431	0.141698	560.241
0.0160323	267.571	367.617	0.0472409	233.777
0.00946257	916.066	167.282	-1.53212	86.5652
0.00785344	754.191	246.547	0.895284	151.944
0.0160425	903.587	679.615	-1.2817	746.13
1.04249	663.441	249.388	-0.126309	721.058
0.000160338	216.878	424.705	1.36876	556.533
1.14417	907.495	212.465	1.10541	621.096
0.0023938	923.897	616.979	-0.813472	397.57
0.00272977	934.595	807.577	-0.902449	756.345
0.0423106	924.858	388.533	1.39857	225.827
0.00733752	585.079	478.43	0.799533	730.427
0.00708745	208.045	560.571	0.134969	846.676
1.84751e-09	759.959	552.961	1.1222	3.7538
1.55483	927.667	422.253	1.48994	793.105
1.06728	584.718	250.784	1.34447	826.3
0.000154664	817.762	882.61	0.204605	169.852
5.20694	740.187	52.6289	1.05543	778.091
0.00154631	391.161	510.16	0.750649	781.351
1.16403	938.59	355.964	1.48786	493.945
0.0102644	866.535	517.387	-1.05894	517.046
2.62734e-06	120.348	781.728	0.616081	21.114
0.00040138	253.981	496.845	-1.40319	670.698
3.19855	697.629	185.295	1.00775	981.326
0.00818398	117.905	197.396	0.228257	386.519
0.012102	200.025	220.767	1.07544	409.2
10.0348	680.927	117.231	0.143769	581.681
1.23583	423.195	82.3336	0.591725	519.844
0.000379895	549.721	834.272	-0.559445	851.428
4.83992e-08	666.001	669.556	0.419121	19.0098
0.00274381	216.401	651.261	1.29148	687.074
12.7165	786.556	155.995	1.2707	732.136
0.000521423	303.391	847.169	1.2373	477.657
0.0277803	117.936	335.688	-0.162607	736.432
0.00297504	402.919	512.03	0.868694	994.009
0.0160329	544.364	334.531	0.963822	465.401
0.00281104	218.803	182.071	-1.24238	129.589
0.0509109	801.627	432.238	1.16869	738.211
0.275326	133.499	513.467	-1.50787	783.313
0.0974819	619.462	411.479	1.29173	924.585
0.00095977	308.648	537.066	1.3015	805.211
0.0174348	822.755	370.873	-0.430802	363.159
0.000207976	832.903	593.826	-0.783046	140.246
0.000256263	878.357	217.634	-0.253887	58.4852
0.0344756	349.705	285.505	-1.23164	524.2
0.00348106	667.743	736.751	-1.04255	979.981
0.0174039	300.218	151.419	0.877	188.99
0.0144043	512.898	495.811	1.29042	690.639
0.0118664	82.8772	218.802	0.947876	825.211
0.00443804	539.675	323.577	1.24139	165.425
0.0065331	867.403	233.094	-0.270256	146.749
0.0154696	400.728	371.195	1.0324	833.327
0.000463642	606.701	874.885	0.699642	936.642
39.2401	661.635	121.124	-0.612806	890.958
0.000211264	222.543	746.982	1.43764	85.0114
0.000131451	292.793	674.065	0.647312	868.501
0.00264251	842.867	655.118	-0.608525	508.256
0.00467225	928.696	362.608	-0.235475	202.245
0.00418828	545.702	654.963	1.20811	839.182
1.62927	76.1584	634.78	1.3838	713.464
0.00397333	559.664	548.627	0.463766	663.517
8.44657	619.751	82.989	-0.798314	952.606
0.203487	779.971	114.685	1.0203	204.3
5.21052	738.75	84.7233	-1.3168	531.286
0.0017837	689.842	579.737	0.45943	387.762
3.41128e-06	892.344	869.277	0.588307	72.2157
0.23727	574.24	306.496	-0.0417266	572.247
3.4297	891.276	131.338	0.350457	427.768
0.029682	629.965	240.561	0.00328113	259.916
0.000623963	273.55	905.392	-0.699122	747.186
0.0928511	70.0776	619.746	-1.38397	103.132
0.000173792	654.47	524.72	0.903479	141.177
0.00124673	154.457	504.603	-0.368923	434.393
4.64489e-05	423.88	627.486	-1.40743	70.7624
2.42609	883.982	919.323	1.56423	539.181
0.0143612	100.662	831.776	1.13536	609.856
0.0826291	122.337	148.437	0.630507	363.079
33.9584	103.829	122.354	-0.537958	978.181
0.00927646	692.1	525.693	-1.31281	388.842
0.0191596	100.412	323.179	-0.361039	869.835
0.00222122	777.782	803.73	-1.0302	767.878
2.95069e-05	481.216	736.518	-0.866864	224.854
0.000223264	705.841	798.3	-0.296017	222.758
0.000405302	680.077	616.652	0.895364	267.905
0.00634858	715.089	467.473	0.881089	486.214
6.84548e-05	539.827	497.707	0.938701	110.113
0.889283	73.3997	725.56	-0.761217	881.036
0.02776	98.7388	419.378	-1.31314	643.132
4.8172e-05	273.109	480.352	1.13977	254.836
2.9654e-05	266.869	327.964	0.713227	87.7826
0.000296485	176.265	409.977	1.47554	133.669
0.239411	76.6283	266.343	1.06933	754.926
0.00128517	683.816	707.054	0.843752	621.218
0.000103338	254.762	453.46	-0.790135	567.805
0.0591497	229.02	184.067	-0.774363	506.683
0.000583573	553.446	580.655	-0.775767	336.191
1.95312e-06	111.006	232.462	0.965357	116.75
0.000604711	510.427	650.401	-0.600828	534.775
0.0249181	110.377	79.7988	0.477143	279.15
0.676903	296.142	151.787	-1.26709	492.766
1.50241	808.842	439.358	1.50084	865.382
0.00181945	842.818	709.171	-1.34878	226.997
0.00449765	843.238	643.738	-1.32003	324.859
0.000510574	274.393	453.877	-0.186108	333.553
0.000126798	636.339	754.117	-0.574565	248.795
7.88016e-05	454.518	863.86	-1.05849	626.235
1.27359	893.659	326.49	0.0519919	815.138
0.00242879	428.277	480.622	-0.908267	613.609
0.00186569	869.98	423.359	-0.743094	189.432
0.000430978	182.53	642.487	0.917339	334.802
2.22724	336.225	234.234	-1.48085	871.946
0.00301062	638.111	695.691	0.211598	469.922
0.00612883	499.808	509.292	-0.612785	884.579
0.111813	423.152	304.673	1.41136	468.55
2.81736	581.163	121.12	-0.464915	466.334
0.0991264	551.742	726.371	-1.53784	563.34
0.00226874	199.73	597.282	-0.0987083	274.681
0.0285721	289.77	169.157	-0.585525	261.318
2.15047e-05	353.391	780.48	0.265273	342.91
0.0303118	526.17	82.6311	1.54113	152.641
0.00345081	541.923	737.167	-1.48012	296.206
0.323811	91.8405	449.523	1.44889	978.136
3.75713e-05	520.642	838.5	0.429364	313.895
0.00132851	614.87	879.004	-1.31813	647.513
0.000201549	526.286	778.627	0.923628	549.458
0.000387204	897.784	454.887	0.928711	108.514
1.74043e-05	285.366	528.665	-0.694033	380.677
0.000413651	561.296	558.627	0.912935	270.37
0.000340612	345.794	767.817	-1.21049	819.641
9.35703e-06	267.34	400.182	-0.392229	76.8073
1.76288e-08	288.682	643.083	0.830715	12.8086
0.0530924	572.087	404.473	1.23413	845.007
0.00214444	233.1	765.011	-1.22741	687.149
0.0210693	269.898	306.481	-1.11392	905.016
0.0289645	785.145	674.734	0.018376	425.085
0.0672312	283.361	154.315	-0.361488	297.149
0.0118343	872.133	567.955	0.276304	500.123
0.00317871	918.138	927.428	-1.08394	963.137
0.0016985	620.511	737.822	-0.848861	919.475
2.87944e-05	192.296	778.523	-0.898504	123.512
0.0328217	593.534	255.4	-0.43495	323.978
9.00254e-05	511.88	888.339	1.09408	507.471
0.000676765	613.073	635.497	-0.53398	354.753
0.712768	739.813	243.128	1.20928	715.249
0.0099268	761.083	442.379	0.565296	473.404
0.000152316	419.807	728.873	0.800132	835.074
29.7389	516.695	146.411	-1.43006	984.504
0.00108097	874.934	573.887	0.554983	259.537
2.42994e-06	779.286	540.667	0.0644676	39.1694
0.000127634	479.006	700.597	-0.554432	369.41
0.0181191	386.095	381.66	-1.24938	653.894
0.0264072	574.788	464.101	-1.1313	987.248
0.0128732	856.479	639.271	-0.398384	820.017
0.00620138	418.145	151.132	-0.606375	128.752
0.000323549	247.544	599.52	1.34335	352.431
0.000771709	223.407	628.218	-1.14327	604.652
2.14877	218.885	72.8474	-1.5614	656.951
9.30249e-05	723.445	932.053	0.516235	327.185
0.000154667	363.713	728.48	-1.18843	766.865
0.0713347	242.581	123.3	1.35612	262.346
0.00847869	712.572	439.465	-1.22501	305.553
0.000327259	540.597	741.951	-1.11451	417.634
1.29205e-06	391.471	659.387	0.831268	73.7675
0.00202056	337.605	551.565	0.226466	900.787
0.0501628	574.413	861.431	0.0226541	575.504
5.67964e-05	843.484	894.349	-0.531078	172.362
0.00082192	672.829	692.844	-0.847542	453.211
0.00234666	766.144	470.071	1.27552	162.725
1.65248e-07	859.536	439.816	0.100237	17.0613
0.00382265	231.767	724.988	-0.174069	677.47
0.0396837	434.376	148.892	0.255648	209.984
4.34354e-05	650.458	705.687	0.774859	154.308
0.00174787	617.118	432.851	-0.78585	254.602
13.2617	377.2	80.1249	0.0370081	581.228
0.0076895	722.969	863.498	-1.39616	742.257
0.00137966	383.568	929.908	0.136531	961.636
8.8475e-07	419.724	727.261	-0.722203	76.2902
0.000115022	502.249	881.511	0.354268	714.993
0.0103194	80.403	362.844	1.34958	194.948
0.00798932	118.531	887.076	0.631324	676.552
0.00140165	369.927	528.459	0.648035	950.862
8.85165e-06	558.584	914.05	0.688101	218.838
0.00404105	827.547	712.593	-0.587989	774.842
0.000748417	692.501	888.496	-0.833864	856.44
0.231089	665.757	247.457	-1.17906	505.184
0.00291053	178.967	888.443	-0.984344	737.723
9.23919e-06	301.287	763.237	-1.01449	117.14
0.00231011	700.313	795.963	-0.454423	878.156
0.000247709	374.422	301.716	-1.32561	62.5671
0.000414382	265.766	564.521	1.33694	797.277
0.072149	327.114	135.227	-1.24507	239.161
5.45329	73.7224	808.649	-1.50233	338.916
0.000554509	106.105	845.554	0.661407	147.342
7.56037	783.997	62.1163	-0.924772	897.309
0.140044	775.353	284.674	-1.2731	383.331
0.0377736	130.636	510.567	0.0895895	450.663
0.0974141	762.283	413.271	-0.156876	606.955
0.055351	927.793	602.625	-1.47289	376.252
0.000286658	687.851	475.792	-0.681003	135.713
0.000226111	334.441	456.361	0.738531	305.719
0.00580939	351.916	358.538	-0.382066	446.169
0.000221788	370.654	920.061	-1.09637	584.437
6.45206e-05	254.735	676.298	-1.06114	246.528
0.00368066	236.865	317.578	-0.574663	691.057
22.8087	680.849	178.494	1.56782	767.377
2.95339e-05	731.119	198.561	0.553765	31.19
1.44493	624.353	288.071	-0.108315	959.539
0.00294559	694.432	631.596	1.42696	201.403
0.00351713	940.134	874.958	-1.40901	333.267
0.00158383	845.02	453.457	-0.485939	203.309
0.0169621	179.755	228.468	-1.22259	508.043
0.0842199	496.046	225.555	-0.465582	428.49
0.00136883	354.049	392.968	-0.953315	351.504
0.00172447	541.529	799.086	-1.2735	872.947
0.00349947	137.157	734.682	-0.99176	560.593
9.94102e-05	416.278	474.015	0.982934	139.39
14.7717	398.974	110.198	-0.326682	864.511
0.0884769	513.656	273.997	-0.719098	741.593
3.48143e-05	452.466	778.874	0.500599	382.561
0.0214008	54.4291	375.801	1.39107	12.1351
0.117824	718.768	60.9447	-0.494004	140.202
0.00026246	810.031	947.784	-0.662188	437.947
0.0146645	732.466	600.854	1.38645	474.058
0.00894199	124.87	606.716	-1.05158	754.444
0.198496	666.914	322.358	-0.0913028	561.724
2.56567	546.355	161.586	-0.940489	742.299
17.8435	890.46	834.012	1.56668	860.119
10.0499	259.813	122.74	1.37842	941.539
0.0364004	133.684	697.013	1.49603	282.237
0.00198492	694.798	715.057	1.37433	266.155
0.00735147	365.912	619.682	-0.0793647	878.903
0.169925	276.398	231.165	-0.206712	640.369
0.0130434	503.523	632.462	1.37292	905.234
0.00019096	744.048	947.863	-1.39669	138.509
7.11792e-07	831.875	946.031	0.644053	55.0551
0.0197465	118.77	882.763	-1.25074	644.13
0.000284472	629.776	359.149	-1.03863	78.9999
5.77542e-05	124.206	937.074	-0.437819	107.749
0.0586213	606.756	477.846	-0.209028	835.54
0.0035522	659.01	745.525	1.16293	867.798
0.000117471	427.987	900.348	-1.00345	807.377
0.0164376	898.211	311.109	-0.970281	236.776
0.000335342	307.139	535.939	0.977685	896.262
1.69541e-05	468.702	942.045	-0.433157	913.17
0.000184449	351.194	624.534	-1.22704	531.984
0.0527487	611.608	324.891	-0.260404	470.589
0.0036261	752.736	696.417	-0.808561	850.725
1.09428e-05	491.942	877.984	-0.13353	113.685
0.00429619	828.333	836.69	1.2913	638.45
2.71949e-05	197.798	948.507	0.965319	103.08
0.0244899	534.446	528.404	-0.157297	618.859
12.6555	520.449	359.212	-1.55981	812.241
0.000319208	933.746	574.68	1.12274	113.806
0.2586	849.57	162.56	0.33285	275.217
0.00123513	808.977	915.237	0.531651	848.728
6.1993e-05	843.222	738.333	-0.52039	127.599
0.00314566	625.022	362.812	0.77337	246.142
0.114563	361.319	204.727	0.952324	553.888
0.35123	683.131	108.606	1.20695	253.812
1.6916	417.818	50.5399	-0.86017	887.794
9.42367e-05	575.22	372.264	-0.343608	84.4961
0.00525542	484.824	810.637	-0.0879997	996.579
0.00238587	775.874	291.15	-0.545237	142.077
0.0462203	79.4826	865.569	0.590254	661.14
0.000292982	278.381	938.747	0.539324	434.621
0.00156871	193.474	705.084	0.313113	475.331
0.0305597	763.69	384.378	1.14007	484.366
0.00082521	384.918	205.406	-0.937216	90.0048
0.0223467	527.67	579.989	1.43165	592.709
0.0617449	440.626	562.024	-1.52719	428.27
0.821568	803.174	51.0152	-0.81507	340.987
0.172022	866.584	376.245	1.16119	928.511
0.691285	364.992	64.4876	-1.06477	541.75
1.44965	719.572	270.131	0.0295519	760.978
0.0152017	604.509	465.255	0.116105	372.929
4.59884	620.662	347.84	1.53389	738.894
0.123185	877.829	384.493	-1.05302	944.017
0.000749381	896.517	517.12	-0.459178	179.516
0.0024278	518.135	520.55	0.871589	594.8
1.39269	846.795	219.511	-0.227873	647.407
0.000733173	233.998	364.349	-0.831521	588.949
11.7497	584.48	155.324	1.40873	744.981
0.0770646	570.579	251.601	-0.911101	485.883
0.0355477	549.441	177.981	-0.90324	199.042
0.0211908	512.474	550.398	-0.0793405	377.925
0.0769032	117.518	430.681	-0.143147	828.756
0.000335071	901.231	841.032	0.298985	232.639
7.85795e-05	110.543	600.056	1.04031	23.6131
7.47357e-06	914.406	780.066	-0.717186	67.3921
0.000983499	885.389	684.943	0.170642	220.904
0.482968	886.544	916.29	0.020834	764.54
13.8252	144.271	136.782	-0.0489204	719.402
0.00304969	637.179	758.982	0.372612	959.214
1.42061e-05	239.663	324.42	0.714528	73.968
0.000183722	215.453	360.722	-1.07898	323.289
35.3317	910.779	98.7325	-0.781922	987.701
0.00568187	828.798	718.649	1.30964	523.296
0.0341713	453.592	261.944	0.922188	471.717
0.124424	228.234	67.3652	-0.383497	300.873
0.00468903	154.147	789.378	-0.619573	862.495
0.000247692	598.359	944.988	0.842388	921.469
0.000120673	319.408	786.374	1.00539	496.086
