Omega	Omega_err	MA1	svev	alpha
0.00443325	6.33583e-06	475.541	341.571	0.0697654
0.00173117	2.78215e-06	268.527	852.056	0.192602
0.00796083	1.09404e-05	659.755	929.169	0.159729
0.00159072	2.47134e-06	837.382	233.582	0.132791
0.0215065	2.63909e-05	978.268	453.471	0.104454
9.03603e-05	1.83253e-07	503.559	224.391	-0.230487
0.0008256	1.42169e-06	481.188	922.073	-0.282239
0.0139508	1.78061e-05	422.482	642.166	-0.152443
0.00698945	5.27082e-06	151.941	920.281	0.177591
0.0947078	7.74964e-05	766.053	444.579	0.0312375
0.000949524	1.56169e-06	447.025	498.459	-0.20329
0.00925671	1.02974e-05	154.095	477.016	-0.157999
0.10061	0.000103024	620.499	274.253	-0.287354
0.0103764	1.16477e-05	191.361	318.343	0.0847529
0.0719041	7.21086e-05	170.056	446.097	0.0534289
2.89461e-05	7.48181e-08	438.586	270.948	-0.11384
0.0413473	4.80562e-05	938.922	293.146	-0.280766
0.01475	1.88061e-05	915.643	277.665	-0.0951965
0.00105169	1.74877e-06	879.53	110.8	0.0210103
0.000368862	6.3387e-07	423.488	276.905	-0.209607
0.000207575	5.75404e-07	191.556	489.292	-0.0653659
2.32771e-05	6.34372e-08	377.565	658.838	0.249943
0.0101738	1.33083e-05	246.206	385.513	0.128748
0.00649635	9.1906e-06	512.594	527.16	0.0644946
0.0013484	1.70388e-06	275.947	266.325	-0.0988357
0.000594368	1.07844e-06	538.18	950.155	-0.290318
0.0635533	6.13347e-05	97.685	974.884	-0.291519
0.00168065	2.69905e-06	614.199	922.487	0.269245
0.0746951	6.85311e-05	132.681	254.165	-0.0283102
0.0144799	1.96555e-05	617.323	781.597	0.0400488
0.00446361	6.33015e-06	583.098	449.668	-0.167012
0.000225814	4.45203e-07	576.542	471.876	-0.283184
0.0257427	3.02593e-05	799.402	420.387	-0.0123035
0.0917523	9.69067e-05	756.058	722.641	0.174064
0.000200999	3.18211e-07	252.706	144.936	-0.295515
0.000723583	1.25243e-06	933.419	122.015	-0.147379
0.0492482	5.61789e-05	290.465	197.744	-1.45156
0.00231105	3.51029e-06	611.847	397.13	-0.210721
0.0467607	5.40585e-05	989.059	143.408	-0.00214322
0.00136257	2.23536e-06	995.112	421.235	-0.309012
0.0918571	9.49209e-05	558.807	732.118	0.0897335
0.00141965	2.30695e-06	587.089	803.668	0.266463
0.0817872	8.4199e-05	651.39	568.508	-0.0756642
0.042687	4.79786e-05	722.167	693.223	0.154292
0.00931773	1.27954e-05	366.554	510.413	-0.0668678
0.000789879	1.32721e-06	514.665	528.607	0.242006
0.0181257	2.22963e-05	793.285	189.758	-0.181611
0.0320926	3.66617e-05	623.532	425.474	0.14871
0.00389573	4.61241e-06	216.474	520.361	-0.168449
0.00667947	9.5177e-06	345.767	933.096	0.126205
0.00869965	1.15892e-05	673.868	607.348	-0.199415
0.00248796	3.75759e-06	485.42	628.068	0.176641
0.0316783	4.06031e-05	544.031	793.147	0.0252012
0.00898772	1.07178e-05	627.692	276.577	-0.08444
0.00190981	2.30879e-06	296.746	646.141	-0.15845
0.00364194	5.22457e-06	308.11	463.329	0.125955
0.0102803	1.36498e-05	991.11	611.553	-0.163964
0.00595407	6.57044e-06	212.16	859.727	0.179691
0.0864011	9.01926e-05	663.168	718.604	-0.162222
2.40837e-05	1.64815e-08	332.362	509.375	-0.112891
0.00720615	1.00534e-05	938.654	730.523	-0.203175
0.0103459	1.58136e-05	244.285	749.675	0.0543303
0.00282819	3.4588e-06	212.928	617.869	0.310934
0.0598369	6.38368e-05	872.002	627.135	0.057778
0.00779742	2.15448e-06	210.962	718.414	-0.0445385
0.00174531	2.7171e-06	803.392	213.88	0.196293
0.0731773	7.63649e-05	496.278	496.725	0.113117
0.00787473	6.75146e-06	112.25	227.121	-0.0782922
0.00821321	1.02049e-05	641.507	291.505	-0.0195366
0.0412496	4.87074e-05	885.575	704.971	-0.0667299
0.0523165	1.85808e-05	384.883	525.467	-0.00520803
0.0357452	4.16047e-05	273.226	175.462	1.28662
0.0344718	3.55732e-05	152.721	888.566	0.162867
0.00014294	9.67429e-08	208.504	272.057	0.137892
0.0380061	4.39048e-05	903.115	506.546	0.121745
0.0527892	6.14152e-05	920.159	962.696	-0.0800768
0.00427701	5.06054e-06	176.473	408.943	0.217334
0.00250263	4.05776e-06	595.182	867.732	0.0936546
0.0580109	6.67292e-05	357.557	660.122	0.113653
0.00117273	1.95449e-06	602.259	869.647	-0.3131
0.000245129	4.76466e-07	648.59	277.805	-0.247589
0.00573815	7.10534e-06	738.135	268.763	0.0252866
0.0646946	0.000102534	140.267	587.729	0.0170906
0.00527194	7.02771e-06	471.84	219.912	-0.334119
0.000983309	1.63594e-06	948.307	276.304	-0.26679
0.0448703	5.12893e-05	885.039	235.63	-0.127859
0.00245419	3.61662e-06	645.411	188.168	0.11553
0.00288507	4.67548e-06	575.618	748.664	0.0660228
0.000149604	3.15291e-07	538.111	774.693	0.291197
0.0151684	1.93922e-05	342.472	786.357	0.199785
0.10124	0.000109511	304.343	367.482	0.338145
0.00262878	3.89033e-06	676.526	252.858	0.122962
0.00111869	1.78884e-06	471.189	492.144	0.230416
0.00206448	3.23678e-06	682.383	729.17	-0.282092
0.00334358	4.27032e-06	311.069	166.642	-0.146568
0.0126609	1.63193e-05	573.47	617.856	-0.110355
0.00995591	1.35191e-05	904.44	889.396	-0.157155
0.067426	7.5755e-05	406.813	925.358	-0.112466
0.0505059	4.87959e-05	772.895	464.235	-0.00396713
1.76101e-05	5.4048e-08	511.964	841.253	0.272357
0.0169154	1.68554e-05	359.66	736.143	-0.040714
0.0558752	6.15059e-05	787.256	532.042	-0.14668
0.0012151	1.29826e-06	147.464	208.52	0.112245
0.000773353	1.36242e-06	641.948	744.14	-0.261684
0.014136	1.56346e-05	553.698	296.34	-0.045747
0.000253332	5.17361e-07	560.662	307.878	-0.0686985
0.031041	3.94649e-05	444.763	904.043	-0.0432832
0.0742919	7.98181e-05	812.115	756.809	0.122026
0.000274575	5.26416e-07	621.638	394.186	0.289113
0.000234315	3.20537e-07	336.358	295.254	0.175288
0.0289985	3.55852e-05	498.031	965.582	-0.06755
0.00129337	2.04228e-06	702.005	180.57	-0.0804876
0.0307362	3.86459e-05	142.992	409.588	0.0967972
0.011996	5.75519e-06	416.223	415.758	-0.00580115
0.0260419	3.07003e-05	505.856	718.716	0.217077
0.0109509	1.1658e-05	108.113	244.774	-0.133572
0.0162813	2.07724e-05	373.202	755.42	0.151203
0.000332943	5.50169e-07	219.879	172.559	0.160165
0.00253583	4.01994e-06	523.285	840.913	-0.115139
0.0735206	7.59663e-05	643.698	588.958	0.081431
0.013174	1.46369e-05	196.095	809.898	0.188769
0.0063732	8.23205e-06	653.81	289.675	0.0841292
0.00131662	2.12452e-06	560.209	564.964	-0.265583
0.0247461	3.09619e-05	697.839	669.373	-0.108544
0.0298948	2.89785e-05	107.016	877.27	-0.25315
0.0647123	7.22507e-05	406.876	854.967	0.150708
0.00669917	7.70046e-06	170.407	486.622	-0.189977
0.0308335	3.67736e-05	944.243	587.605	-0.170021
0.0415961	4.73606e-05	868.477	472.233	-0.0500281
0.0204419	2.473e-05	793.665	520.478	-0.168356
0.00027104	4.23103e-07	297.819	241.208	0.213585
0.0197677	2.44272e-05	907.13	246.571	-0.172843
0.000244564	3.44271e-07	343.898	303.126	-0.185492
0.000972432	1.65631e-06	786.339	441.575	0.290887
0.0157879	1.91887e-05	351.266	342.821	0.261239
0.00372892	5.46867e-06	268.504	499.837	0.116446
0.0110931	1.47932e-05	997.805	696.99	-0.216816
0.047994	5.54792e-05	987.905	314.699	-0.0924373
0.00244211	3.74908e-06	476.591	655.603	-0.145706
0.0148044	1.63778e-05	160.015	438.806	-0.122769
0.0221697	2.66566e-05	705.665	188.309	-0.0775447
0.0294398	3.54815e-05	361.248	378.509	-0.0906461
0.00049604	8.90546e-07	998.901	127.106	0.171
0.000550237	1.00299e-06	660.686	626.745	-0.296968
0.00244933	3.6918e-06	513.105	753.247	-0.27854
0.00520481	7.29939e-06	799.616	311.794	-0.0967808
0.00726237	9.48126e-06	525.317	206.386	-0.18982
0.000274247	3.2139e-07	198.358	382.697	-0.283084
1.53944e-05	1.52682e-08	307.655	279.989	0.24336
0.0180134	2.31345e-05	774.489	850.201	0.0805803
0.0144461	1.86768e-05	399.506	323.98	-0.0457702
0.0291707	3.4706e-05	844.595	229.321	-0.165158
0.00222772	2.73151e-06	181.822	424.831	-0.286026
0.0573593	6.78325e-05	100.609	521.745	-0.247046
0.0256106	3.45366e-05	439.544	594.835	0.0185003
0.0906391	9.85426e-05	733.647	672.012	0.034954
0.0702447	7.31745e-05	506.479	450.137	0.0531964
0.0729885	8.09652e-05	733.115	897.866	0.0565724
0.00230383	1.33556e-06	314.768	892.419	0.0879055
0.00180116	2.86371e-06	516.538	742.837	-0.18874
1.13796e-05	2.66342e-08	395.968	198.379	-0.275245
0.002523	2.92254e-06	320.601	611.49	-0.116962
0.00361562	5.40681e-06	947.597	705.704	-0.294188
0.00316882	4.8101e-06	581.759	538.007	-0.0933243
0.0175692	2.21399e-05	876.655	798.134	0.221957
0.0590515	6.30704e-05	591.783	529.587	-0.126888
0.110135	0.000113367	732.933	558.921	-0.206339
0.000293149	6.83878e-07	472.447	934.003	0.0992611
0.0119709	1.49705e-05	679.478	321.746	-0.103036
0.00247916	3.73143e-06	783.601	329.641	-0.194602
0.0167634	2.08128e-05	857.454	377.968	-0.0562537
0.000174421	5.22099e-07	71.6733	874.281	-0.0695051
0.00513143	7.42073e-06	682.799	788.903	0.14078
0.00275657	3.89568e-06	645.037	236.597	0.121114
0.0387532	4.75576e-05	504.215	490.953	-0.0193653
0.00769028	8.60284e-06	183.324	901.773	0.274122
0.0480132	5.54232e-05	987.79	195.514	-0.0188879
0.00616445	8.44646e-06	995.381	429.195	-0.13944
0.00699736	8.93027e-06	276.895	178.048	0.308914
0.0291729	3.43968e-05	810.673	459.098	0.143464
0.0458463	5.15385e-05	784.584	415.85	0.170955
0.00520354	7.41007e-06	659.507	711.174	0.184913
0.0722825	5.20007e-05	618.925	345.034	0.0158372
0.00602182	6.94551e-06	181.034	469.921	-0.173561
0.0063095	9.17411e-06	502.326	350.411	0.0273852
0.00290909	3.1133e-06	161.915	649.85	-0.219098
0.00316757	4.49544e-06	656.072	241.583	0.131491
0.000867374	1.21797e-06	260.117	104.308	0.157799
0.00339047	9.3842e-06	141.334	557.879	-0.0218165
0.00144818	2.26278e-06	965.935	242.076	-0.109282
0.00403841	5.99068e-06	588.428	675.46	-0.109139
0.000269975	3.21333e-07	345.871	812.022	-0.28927
0.00579047	8.18595e-06	328.868	802.888	-0.169859
0.000220964	4.44055e-07	755.787	342.396	0.265563
0.0362537	3.68395e-05	102.677	670.844	-0.25873
0.0722481	7.66375e-05	677.327	735.145	0.121135
0.00702835	9.6716e-06	654.032	965.992	-0.224038
7.73225e-05	2.09437e-07	100.042	93.7206	-0.0854111
0.00121279	1.35532e-06	236.846	394.554	0.117635
0.0404442	4.13784e-05	201.143	705.185	-0.0722719
0.00211526	3.3599e-06	386.534	777.451	-0.131093
2.65348e-05	7.28885e-08	526.076	726.792	0.307664
0.096136	9.8821e-05	568.537	765.548	-0.132187
0.00123974	2.07079e-06	340.483	797.243	0.161373
0.00212335	3.25511e-06	790.457	161.946	0.210586
0.0208795	2.57828e-05	972.021	631.663	-0.146055
0.0477949	5.23854e-05	630.135	412.589	-0.21656
0.000144468	1.56146e-07	399.994	648.17	-0.20015
0.00318228	4.77619e-06	988.256	95.1025	0.125899
0.0653639	7.34562e-05	646.414	911.868	-0.0471384
0.0397934	4.53316e-05	370.233	197.835	-0.375
0.016548	2.08436e-05	580.584	991.518	0.155379
0.00089251	1.33947e-06	113.809	88.1528	-0.223988
0.00249665	3.93846e-06	624.788	980.672	0.156761
0.00179151	3.16446e-06	380.517	617.83	0.0564789
0.00801272	1.08396e-05	786.08	613.086	0.224954
0.00361526	5.22451e-06	602.195	489.22	-0.242184
0.00872639	1.17515e-05	799.313	776.972	-0.264755
0.00783252	1.06253e-05	955.961	249.648	0.0792723
0.000168768	7.65466e-08	250.727	719.901	0.17095
7.93147e-05	1.70032e-07	294.456	293.263	-0.117576
0.00670784	9.08196e-06	876.868	404.595	0.154651
0.00947163	1.06763e-05	305.392	949.06	-0.12266
0.00154242	1.93949e-06	228.717	285.968	-0.143308
0.0254915	3.02816e-05	280.43	175.333	-1.49141
0.00599378	8.40713e-06	790.517	706.268	-0.257749
0.00838117	8.28873e-06	571.244	206.961	0.032429
0.0037187	4.84462e-06	775.203	247.338	-0.0575921
0.0100987	1.30099e-05	490.638	468.973	-0.202601
0.000488599	6.33118e-07	357.198	760.817	-0.265024
0.00210807	2.5801e-06	165.431	438.851	-0.31773
0.00105858	1.64056e-06	190.189	383.702	0.244639
3.6914e-06	1.41536e-08	451.453	374.07	0.174421
0.00198106	3.14238e-06	758.216	548.735	-0.194573
0.00323502	4.74736e-06	806.777	152.263	0.133039
0.00415683	4.1149e-06	121.8	250.053	-0.158502
0.006782	7.01858e-06	85.6732	199.753	0.202765
0.000506703	9.28645e-07	602.532	328.553	-0.113458
0.00112667	5.05551e-07	272.341	821.4	-0.105839
0.000403095	8.18499e-07	174.086	242.809	-0.0641238
0.000698401	1.01834e-06	313.406	105.515	0.133344
0.00711554	9.90804e-06	717.742	976.526	-0.17436
0.00190375	1.9964e-06	354.196	574.542	-0.0762675
0.013071	1.42939e-05	182.552	935.675	0.221759
0.00405033	5.87826e-06	635.636	497.744	-0.157339
0.013981	1.78964e-05	930.841	525.731	-0.159875
0.0455876	4.54397e-05	138.15	924.074	-0.155958
0.0379513	4.18152e-05	438.867	357.522	0.0518535
0.117341	0.000128903	274.872	829.341	-0.251213
0.00450249	6.4595e-06	778.713	530.275	0.269351
0.000374479	6.87676e-07	536.42	456.315	0.226127
0.0187427	2.04124e-05	168.491	735.326	-0.17414
0.00069442	8.39239e-07	270.595	558.532	0.214672
0.000658884	1.14316e-06	626.739	302.874	0.202297
0.000109296	2.14587e-07	310.81	298.406	0.164957
0.00153804	2.5396e-06	594.836	865.731	0.177485
0.0120209	1.56921e-05	749.896	656.839	0.1475
1.13512e-05	3.27894e-08	493.767	976.891	-0.308176
0.0115715	1.15291e-05	120.794	493.466	-0.250657
0.0162009	1.59526e-05	101.353	699.917	0.27259
0.00417966	5.59275e-06	991.572	302.707	0.0755056
0.0576361	4.31646e-05	174.085	515.103	0.0300591
0.0048299	6.83476e-06	642.924	474.203	0.166028
0.00150578	2.47388e-06	631.622	292.46	0.0588438
0.00620049	8.58604e-06	644.993	839.651	-0.286979
0.0447326	4.96252e-05	644.063	392.238	-0.119942
0.0133387	1.70463e-05	955.348	559.298	0.129513
6.66382e-06	1.11987e-08	433.295	677.053	0.262695
0.000624907	1.12911e-06	539.144	502.169	0.12759
0.000548644	9.7461e-07	598.568	235.976	0.104375
9.79679e-05	2.15605e-07	581.179	514.293	0.264699
0.0187154	2.36169e-05	963.528	883.615	-0.231467
3.27756e-06	5.85008e-09	229.072	822.841	-0.138044
0.013852	1.4922e-05	109.169	448.051	-0.269019
0.0244549	3.29997e-05	290.701	611.518	0.0412484
0.0267112	3.23049e-05	409.889	718.65	0.139001
0.0870053	9.2548e-05	786.513	864.152	-0.142348
0.067491	7.73441e-05	318.669	445.21	0.0644905
0.00503484	1.50623e-06	353.207	821.52	-0.0174258
0.0261315	3.2017e-05	275.142	690.873	0.273748
0.00239274	3.78748e-06	552.9	989.135	0.158008
0.00275607	3.93244e-06	968.276	268.365	0.0228152
0.028171	3.29433e-05	762.568	496.287	0.157354
0.0336263	3.8763e-05	872.138	541.837	-0.0846874
0.0102259	1.38549e-05	865.048	955.749	-0.161966
0.0057269	6.09397e-06	121.983	372.383	0.260745
0.000924142	1.5938e-06	678.118	543.679	-0.198838
0.00709674	7.85683e-06	237.789	734.354	0.122517
0.0425652	4.88608e-05	992.539	761.13	0.0882995
0.00321613	5.14202e-06	561.644	944.518	-0.085919
0.00598545	7.04106e-06	281.095	966.934	0.196106
0.00078493	1.44995e-06	416.832	383.997	0.0556032
0.0134589	1.75783e-05	978.09	854.42	0.263913
0.000873602	1.47588e-06	892.954	151.739	-0.202717
0.0143275	1.87622e-05	258.621	668.602	-0.153169
0.000254246	3.43277e-07	299.355	307.575	0.213807
0.0150444	1.91102e-05	703.091	915.713	0.219492
0.00859778	9.52276e-06	196.851	590.386	-0.128509
0.000630496	8.18942e-07	301.57	573.172	-0.255662
0.0867873	6.53361e-05	679.328	403.923	-0.00369997
0.000413675	1.67326e-07	336.421	648.98	-0.0481655
0.0168458	2.15526e-05	798.072	458.848	0.0526168
0.000272572	4.94023e-07	619.373	114.115	-0.0353849
0.0783473	7.55837e-05	172.117	617.261	-0.0540168
0.00888637	1.11592e-05	253.054	165.51	0.00171493
0.00958672	1.22218e-05	601.224	247.008	-0.0751468
0.00101922	1.71845e-06	916.062	324.754	-0.260463
0.000247136	2.83366e-07	205.578	344.99	0.266813
0.0032656	4.84347e-06	956.981	220.339	0.112795
0.000819129	1.39065e-06	900.865	134.229	-0.132507
0.0183843	1.88177e-05	126.939	619.849	0.222346
0.0152399	1.66777e-05	151.351	885.477	0.285219
0.0157006	1.97109e-05	474.694	778.646	-0.201172
0.00244081	4.79765e-06	93.2635	988.943	-0.300975
0.00140204	2.3038e-06	820.769	423.106	0.204064
0.0059053	6.88249e-06	141.297	124.88	1.41154
0.0174037	2.21748e-05	983.07	717.723	-0.117649
0.00181394	2.8343e-06	644.489	208.943	-0.101672
0.00575139	8.36615e-06	418.343	944.474	0.110738
0.113029	0.000116171	727.788	925.564	-0.181623
0.0190225	2.40638e-05	573.282	907.244	-0.0849176
0.0920096	8.36158e-05	765.052	537.695	-0.0363699
0.00145378	6.64242e-07	238.664	720.317	0.105468
0.0602159	6.49209e-05	596.973	494.04	0.222716
0.0130702	1.62376e-05	626.606	469.174	-0.184712
0.0790379	8.18553e-05	535.916	676.037	0.124634
0.0520368	6.2463e-05	307.053	649.254	-0.0700943
0.0150298	1.60111e-05	132.908	525.794	-0.180848
0.000235944	4.48217e-07	690.696	90.0449	-0.250948
0.000970868	1.21693e-06	195.125	408.503	-0.295341
9.03456e-05	2.16061e-07	453.015	529.307	-0.13084
0.0104478	1.34513e-05	691.792	232.687	-0.254641
0.0751784	7.78267e-05	821.195	693.045	0.0664688
0.0702681	7.79921e-05	968.481	912.125	0.0745452
0.0054081	5.68364e-06	338.27	977.038	0.0960533
0.000766154	1.33713e-06	620.831	634.153	-0.266927
0.113496	0.000117739	878.539	922.583	-0.0875774
0.000194422	9.53496e-08	412.504	941.281	0.0783573
0.0328137	3.82551e-05	946.93	686.985	0.0986864
0.000445112	8.10364e-07	548.751	647.546	0.282087
0.000551687	1.06987e-06	473.587	961.23	-0.152664
0.00672711	8.63507e-06	845.295	330.206	-0.0923036
0.0590026	6.40201e-05	575.967	840.863	-0.17157
0.00265318	3.92556e-06	742.259	328.294	0.199664
3.71507e-06	8.46754e-09	440.843	781.453	0.14967
0.00312639	4.92331e-06	607.595	797.239	0.0846061
0.0271834	3.16457e-05	738.329	593.768	0.135508
0.00796605	1.07912e-05	429.023	544.706	0.102387
0.000320706	4.32922e-07	291.021	254.275	0.175216
0.00195067	2.4366e-06	234.691	480.092	-0.222505
0.0629528	7.05399e-05	941.502	392.082	-0.257862
0.00820555	1.09245e-05	383.421	423.96	-0.138428
0.00516805	7.32523e-06	513.613	869.925	0.183117
0.00581211	8.14455e-06	380.435	760.202	-0.16561
7.77562e-05	6.91834e-08	426.452	982.024	-0.208342
0.00549554	2.6966e-06	229.248	273.195	-0.0167138
0.0433769	5.03381e-05	951.628	951.647	0.157813
0.0242948	2.98174e-05	539.828	433.825	0.0402236
8.9091e-05	1.78871e-07	399.029	359.471	-0.237663
0.00157546	1.76869e-06	238.974	814.013	0.22898
0.0103357	1.36641e-05	328.284	541.125	-0.149171
0.000183622	2.35142e-07	342.094	442.19	-0.206123
0.0023676	3.62113e-06	763.187	425.042	0.290133
0.0172636	2.14384e-05	699.927	641.514	-0.143751
0.0631987	7.16593e-05	401.121	313.783	-0.0288113
0.00517439	6.09761e-06	244.069	912.678	0.248366
0.119299	0.000126226	763.407	376.282	-0.0160909
0.0130012	1.6767e-05	962.244	574.04	-0.165702
0.0835519	4.84861e-05	115.64	711.711	-0.0744066
0.079134	7.08395e-05	125.331	836.387	-0.132515
0.0807464	8.26133e-05	499.669	526.852	0.0922268
2.1874e-06	4.63381e-09	412.285	508.597	-0.1402
0.00242059	3.72176e-06	710.636	523.757	0.243141
0.000551442	9.68248e-07	619.683	254.014	0.211507
0.0120724	1.56446e-05	850.745	574.601	0.226394
0.00771649	1.05341e-05	951.172	151.705	-0.0835106
0.00027944	5.28194e-07	489.205	302.555	0.087133
0.00107725	1.57111e-06	464.591	150.783	-0.116444
0.0140906	1.79018e-05	340.791	346.346	-0.119448
0.0042061	5.36631e-06	429.648	199.188	0.0120819
0.00187313	2.68909e-06	232.425	328.166	-0.289102
0.0305119	3.64063e-05	931.55	348.681	-0.10971
0.0938461	9.72858e-05	696.92	485.15	-0.104115
0.00142954	1.79492e-06	269.648	542.963	0.223089
0.000156576	2.87877e-07	518.688	85.9505	0.204224
0.00607383	5.85321e-06	121.17	140.73	-0.0687168
0.0273206	3.27898e-05	958.673	390.278	0.0623255
0.00327728	3.90556e-06	243.628	616.134	-0.171831
0.00201218	3.01952e-06	189.96	595.98	-0.271218
0.00154462	2.49884e-06	586.434	929.359	-0.288587
0.0558959	5.84287e-05	617.891	553.578	-0.0798179
0.00125193	1.47627e-06	157.762	365.459	0.251647
0.00963855	1.22147e-05	783.964	359.937	-0.0832778
2.41036e-05	6.10637e-08	198.688	215.081	0.142424
0.000440161	8.16488e-07	825.612	309.345	-0.276005
0.0314998	3.73209e-05	912.932	703.557	-0.174887
0.0337444	4.03658e-05	376.04	870.506	-0.151836
0.0308491	3.69701e-05	938.025	787.153	-0.186495
0.00280921	4.226e-06	903.479	87.646	0.0756859
0.00503224	6.06823e-06	127.026	116.082	-1.51542
0.00199306	2.97431e-06	414.101	337.246	0.14548
0.0721609	7.95128e-05	956.945	482.045	0.00233033
0.0390405	4.54357e-05	406.852	423.311	0.0868397
0.000203249	8.35544e-08	318.562	895.74	0.061104
0.00124223	2.05243e-06	599.564	606.425	0.199362
0.00105217	1.79785e-06	712.817	663.227	0.218703
0.00855815	1.15931e-05	814.854	860.842	-0.28578
0.0152587	1.93323e-05	220.26	326.166	-0.162523
0.0726276	6.32038e-05	81.7314	767.165	0.313425
0.00955433	1.32385e-05	511.538	980.046	0.0901076
0.00490387	4.9984e-06	87.4795	178.965	0.186173
0.108824	9.27438e-05	86.8335	571.834	0.139176
0.00755362	1.01449e-05	342.832	290.344	-0.0843748
0.000657295	1.16409e-06	630.386	390.13	-0.169339
0.00891356	1.20752e-05	766.713	810.899	-0.213011
0.00211167	2.46129e-06	254.483	952.145	-0.243694
2.83024e-05	2.99143e-08	453.724	392.958	-0.0579366
0.00103713	1.70661e-06	660.082	267.409	0.225143
0.000127767	7.0175e-08	317.625	512.643	-0.108854
0.0046829	5.31751e-06	281.354	707.829	0.114028
0.000698431	9.13566e-07	231.135	348.823	0.293869
0.00641898	8.81534e-06	217.212	698.107	-0.239663
0.0122843	1.71492e-05	306.867	844.476	-0.080166
0.000471419	6.37963e-07	306.978	412.604	0.257406
0.0622815	7.24249e-05	634.079	693.818	-0.0209773
0.00486528	6.52754e-06	505.801	206.631	0.14797
0.000833314	1.33136e-06	306.677	382.065	0.150669
0.00773324	1.0148e-05	295.657	345.892	0.199989
0.0238641	2.87743e-05	843.266	548.758	-0.182722
2.36894e-06	4.9667e-09	394.097	504.231	-0.237827
0.00354628	5.75984e-06	527.77	521.836	-0.0327677
0.00102239	2.68915e-07	103.399	325.002	-0.114596
0.0134327	2.30743e-05	230.993	690.978	-0.0237625
0.00382298	5.54199e-06	917.482	232.792	0.122603
0.0222436	2.78724e-05	771.569	314.161	-0.0271797
0.00169797	2.68884e-06	613.883	657.207	0.257361
0.0171375	2.17285e-05	969.484	182.935	0.163514
0.000608806	9.56987e-07	477.87	131.536	-0.127803
0.0231125	2.83995e-05	722.869	535.141	0.0685124
1.85882e-05	4.19795e-08	393.775	204.021	0.250139
0.00533338	3.87484e-06	196.471	416.953	-0.0548985
0.00556495	6.40556e-06	168.442	217.251	-0.0825155
0.00417067	6.16825e-06	890.322	637.403	-0.190595
0.00156984	2.48622e-06	507.209	821.243	0.285491
0.0277895	3.30518e-05	628.287	881.422	0.140231
0.0601652	6.38268e-05	635.914	481.45	0.0327339
0.0739801	2.62119e-05	248.835	124.467	-0.0112966
0.00293407	4.18126e-06	799.852	274.148	-0.125162
0.0221642	2.6646e-05	750.247	146.299	0.0263614
0.00023942	4.96473e-07	204.706	584.074	0.175319
0.0172712	1.86879e-05	191.738	327.828	0.0605488
0.0446565	5.11793e-05	611.949	953.851	-0.0874842
0.00530225	7.55807e-06	598.389	824.047	-0.162691
0.054925	6.02401e-05	763.459	529.592	-0.102793
0.00280358	4.25243e-06	711.18	405.42	-0.201248
0.00039198	7.74639e-07	548.708	896.494	0.185092
4.23416e-05	1.90657e-08	173.15	606.914	0.191757
0.00266213	3.96172e-06	767.552	188.433	-0.149941
0.0272034	3.30978e-05	953.313	275.022	0.218636
0.000369289	8.61528e-07	383.827	990.125	0.0912099
0.0236479	2.88192e-05	709.284	963.016	-0.156303
0.0158042	1.72344e-05	540.74	299.016	-0.0452159
0.0873615	7.61225e-05	83.2957	166.721	-0.0497279
0.000618154	7.72616e-07	259.123	322.027	-0.146632
0.00298563	4.44446e-06	933.137	240.171	0.0515201
0.0039641	5.85401e-06	719.439	362.004	0.127896
0.000901294	1.56072e-06	532.649	737.192	-0.193239
0.0413712	4.73833e-05	914.939	570.402	-0.0932589
0.0683488	6.54078e-05	162.429	813.871	-0.0732723
0.00221452	3.66025e-06	532.474	566.685	-0.0588089
0.0907291	9.81648e-05	757.408	957.829	-0.0699407
0.0264152	2.97793e-05	981.97	505.438	-0.0559995
0.00366382	4.31541e-06	138.213	342.088	-0.245023
0.0145047	1.56378e-05	143.066	712.658	0.22751
0.0329506	3.86323e-05	868.108	344.149	0.161977
0.00120091	1.97489e-06	666.018	428.752	-0.304423
0.0458503	5.22977e-05	866.443	159.406	0.109227
0.00633225	6.94877e-06	94.7977	351.379	-0.335304
0.00746922	1.1036e-05	340.529	514.2	-0.0447942
0.00337036	4.77018e-06	589.398	188.187	0.0730852
0.00863868	9.80975e-06	202.626	905.067	-0.241163
0.00111082	1.81948e-06	807.011	123.271	-0.194641
0.0152982	1.94171e-05	819.527	585.435	-0.119694
0.00181488	2.28094e-06	268.168	714.643	-0.28048
0.0295785	3.43775e-05	676.881	294.598	0.283951
0.0387173	4.35326e-05	602.94	452.386	-0.208595
0.00515248	5.7279e-06	125.903	341.671	0.250028
0.0278631	2.09113e-05	793.277	251.429	-0.025928
0.0487272	5.00379e-05	178.135	687.309	0.0954667
0.113358	0.000111082	159.657	343.477	-0.034357
0.00945833	1.2536e-05	798.758	657.122	-0.268348
0.0664871	7.28306e-05	576.523	245.705	-0.0184796
0.024116	2.79016e-05	581.123	497.984	-0.131588
0.00210296	2.54978e-06	242.897	418.33	-0.136389
0.00514837	6.01782e-06	230.679	537.914	0.139827
0.0284764	3.34169e-05	927.376	626.961	-0.0894664
2.96837e-05	8.52326e-08	458.729	509.637	0.14466
0.000167252	2.15674e-07	371.348	455.973	0.206865
0.0108727	1.44941e-05	901.153	835.976	0.204554
0.00414992	6.13409e-06	522.818	892.826	0.136026
0.00252126	3.60914e-06	587.701	207.791	0.0842901
0.000159408	1.76718e-07	264.547	425.172	0.253822
