Omega	Omega_err	mH1	mH2	mHc
0.000587624	5.72891e-05	443.147	938.91	936.571
0.000200378	4.2377e-05	714.177	820.526	839.328
0.000863455	0.000170965	730.604	888.39	916.368
0.00129298	0.000187265	562.913	763.141	647.229
0.0022627	0.000268494	548.846	555.87	620.777
0.00438313	0.000384838	596.864	831.048	816.849
8.48725e-05	5.477e-06	305.21	524.488	469.53
0.000131292	2.9094e-05	726.765	820.11	904.402
0.00219708	0.000408689	776.335	801.782	810.3
0.00118378	0.000242666	700.408	794.361	735.842
0.00411572	0.000293418	668.174	848.813	850.415
0.000153755	2.40086e-05	462.386	664.345	604.399
7.69255e-07	7.28026e-07	200.719	889.024	835.561
0.000308156	2.01895e-05	222.737	378.285	417.069
1.34687e-06	1.21488e-06	209.614	730.012	674.289
0.000219157	6.60972e-05	638.355	685.948	685.404
0.0085103	0.000613896	587.773	674.448	655.939
2.00361e-06	1.48514e-06	169.846	914.505	821.112
2.363e-05	1.76346e-05	209.267	567.12	621.77
0.00275865	0.000267907	673.955	674.753	740.771
0.000822415	0.000342426	802.915	845.84	845.809
0.00022935	3.40199e-05	460.879	613.184	582.372
0.000160971	3.95544e-05	488.606	514.344	583.83
0.000294528	2.30157e-05	387.457	682.541	495.482
0.00116236	0.000274606	898.814	904.106	940.148
0.00397313	0.000548039	729.603	878.36	961.214
0.00146336	0.000123806	323.426	430.929	406.051
0.000166091	2.48667e-05	404.294	490.593	447.145
0.000127934	8.93893e-06	305.138	517.366	492.037
0.00115731	0.000182289	603.999	613.395	666.607
0.000163248	3.59452e-05	572.134	717.971	640.166
0.00317619	0.000466143	821.666	829.813	846.77
0.000767383	6.17673e-05	162.454	262.477	202.572
0.000390559	0.00015127	725.273	778.655	785.042
0.000226993	1.7043e-05	169.464	481.947	486.145
8.29813e-05	3.55648e-05	512.944	679.346	710.507
0.000442244	6.44936e-05	608.111	924.046	993.42
0.000248915	3.45192e-05	425.659	708.694	719.198
0.00147243	0.000147497	480.841	480.947	541.141
0.000714167	5.1546e-05	201.229	278.207	332.138
0.000119317	2.50884e-05	577.926	691.489	723.441
0.000423388	5.8247e-05	592.081	859.911	789.838
0.00138206	0.000294761	779.638	814.51	794.716
0.000520108	0.000151663	730.207	739.412	784.335
0.000314423	0.00013281	863.157	980.89	889.491
3.46146e-06	1.70125e-06	142.869	611.466	615.4
0.000711415	9.98357e-05	407.604	540.078	530.176
0.000696774	0.000120042	576.907	650.472	640.179
0.000251678	5.76645e-05	580.583	736.581	669.915
3.25883e-05	2.16179e-05	189.654	843.949	851.116
0.0012783	0.000146306	518.756	522.555	586.293
0.000522732	0.000253326	603.679	609.653	669.759
0.000212307	5.01606e-05	572.264	661.445	624.563
0.00110464	0.000127825	413.54	486.734	459.071
0.0321598	0.0034617	866.84	885.107	868.828
5.49926e-05	5.57992e-05	595.803	906.126	844.691
0.000814973	6.30325e-05	257.163	285.027	295.341
0.00152314	0.000149154	395.08	501.576	417.924
0.00247457	0.000346077	668.188	676.014	702.641
0.000166994	4.40578e-05	552.213	588.293	614.397
0.00154741	0.000222227	606.9	623.179	689.716
0.00101847	0.000151714	784.766	909.234	960.436
0.000187615	5.13881e-05	649.655	769.922	750.589
0.000553925	0.000116197	655.189	863.128	909.079
0.0333977	0.00102309	451.212	886.576	891.181
0.000281977	0.000244233	676.267	735.228	731.802
0.00158355	0.000206363	505.155	505.236	576.513
0.00028535	3.88203e-05	495.507	623.574	671.748
2.18735e-05	2.07952e-05	246.66	652.098	616.886
0.000785173	9.64702e-05	525.737	672.703	645.833
4.65031e-05	4.54254e-05	656.135	846.544	848.626
0.000759093	0.000328383	658.504	680.168	668.196
6.19531e-06	3.7602e-06	145.811	640.85	466.675
0.000236762	6.41156e-05	762.783	875.211	887.419
0.00069704	8.12728e-05	300.131	321.829	393.969
0.000238592	1.56167e-05	243.438	364.067	415.237
0.0352617	0.001051	668.139	962.651	988.835
0.000109786	1.59925e-05	601.731	900.431	917.905
0.00708769	0.0005634	664.416	698.907	686.352
0.00287367	0.000112283	325.87	825.186	776.939
0.000507427	4.50803e-05	336.452	411.163	395.729
0.00245919	0.000292796	534.141	546.153	586.296
0.000485064	5.60385e-05	507.811	816.152	756.034
0.00990315	0.000617963	472.366	653.292	677.059
0.00152663	0.000193122	731.864	732.412	803.713
0.000400161	6.1837e-05	519.696	706.47	593.128
0.000114296	1.78482e-05	589.624	759.435	736.957
0.000350299	3.93268e-05	465.652	591.451	644.737
0.000351558	7.5501e-05	653.623	729.1	765.64
0.000197244	2.31969e-05	384.778	429.876	504.298
0.00137461	0.000331297	743.605	813.882	812.187
0.00325588	0.000433417	843.56	955.673	960.478
0.000173668	2.3238e-05	427.141	603.495	589.161
0.000445581	3.34571e-05	302.047	737.152	747.699
0.000934966	0.000131369	400.863	415.404	511.642
0.00281528	0.000361931	671.18	681.403	743.451
6.52754e-05	4.36177e-05	665.755	930.678	834.315
0.00231863	0.000339939	705.356	711.707	761.285
0.00065048	8.49576e-05	632.341	910.541	995.141
0.00203648	0.000177213	748.487	991.374	950.576
0.00315649	0.000396707	631.101	729.209	683.497
0.00176012	0.000367952	872.048	943.727	955.706
0.000374011	1.51845e-05	164.249	491.149	540.952
0.00431864	0.000613123	581.222	592.147	602.886
0.00012438	2.01173e-05	450.4	787.632	691.308
0.000180409	1.60974e-05	383.251	568.977	510.001
0.00055674	6.32887e-05	440.531	670.636	616.215
0.000131295	1.01279e-05	364.785	470.701	470.167
0.0118336	0.00121333	563.138	564.772	588.796
0.00112963	9.86319e-05	457.677	673.435	616.793
0.00144285	0.000251034	595.902	699.815	701.076
0.00520367	0.000461872	688.953	798.718	781.401
0.000101374	2.36328e-05	411.203	836.019	860.671
0.00291217	0.000249919	526.456	578.922	530.653
0.0011988	0.000174512	607.192	750.562	607.754
0.000439935	7.87477e-05	747.78	929.577	933.859
0.00163691	0.00015313	434.935	509.908	448.198
0.000144811	9.73905e-06	327.823	564.441	482.174
4.79401e-05	9.48596e-05	710.462	830.438	810.079
0.000778639	8.68039e-05	288.098	293.722	350.478
0.000267058	3.97144e-05	492.884	627.88	606.469
0.000792018	7.69528e-05	276.219	313.724	355.565
0.00127213	8.33786e-05	375.409	592.418	664.321
0.000314427	0.000162104	671.279	714.42	707.733
0.000426563	6.64229e-05	631.056	866.596	880.535
0.000839241	3.63775e-05	171.837	334.379	384.477
0.0168276	0.0036007	603.716	614.103	610.321
0.000201209	2.3187e-05	424.201	599.33	629.435
0.000839803	3.66407e-05	270.051	836.924	863.558
0.000154218	4.40269e-05	747.438	922.506	844.849
3.04762e-05	2.49995e-05	248.739	689.391	636.376
0.000395833	1.79762e-05	250.22	471.801	474.582
0.000668488	3.87295e-05	171.819	334.871	298.735
0.000410771	0.000113979	706.329	794.873	769.578
0.00990681	0.000631298	495.999	673.282	704.126
0.00152857	0.000176488	911.895	911.963	983.124
0.0001247	9.67952e-06	414.154	741.485	737.752
0.0196374	0.000426854	130.764	581.061	595.48
0.00121025	0.000136207	628.396	797.651	767.416
0.00229249	0.000271938	627.526	755.176	731.678
0.00255862	0.000482255	687.233	781.09	826.336
0.00353172	0.000266851	438.507	609.697	642.255
0.0029892	0.000339391	460.845	529.511	516.754
0.000493457	0.000151	840.709	893.035	934.023
0.00915259	0.00107865	475.621	483.728	510.744
0.00056999	3.02392e-05	346.146	813.125	720.825
0.0018933	0.000131818	723.103	737.74	811.328
0.0010209	0.000224176	630.036	640.435	632.286
0.000286266	3.81364e-05	489.9	662.782	629.19
0.00181745	0.000102962	360.858	786.311	763.593
8.40367e-05	7.11589e-06	240.463	568.208	579.326
0.000124139	3.56525e-05	653.511	682.479	801.744
0.000518256	0.000124749	534.19	648.084	564.019
0.00115102	0.000104523	408.88	426.05	467.449
0.000191308	6.67208e-05	714.384	732.691	810.723
0.000796215	0.000233829	761.205	797.382	831.03
0.000125392	1.63382e-05	412.505	630.247	451.083
0.00369904	0.000611244	677.092	755.183	722.651
0.00466006	0.000441737	874.306	874.815	939.816
0.00138374	0.000251113	618.501	648.04	695.563
0.000200559	1.48594e-05	314.485	492.519	359.176
0.0005459	0.000171989	681.67	698.642	726.508
0.000331742	2.55508e-05	320.53	455.948	414.425
0.0215359	0.000470128	597.152	610.458	680.552
0.00016223	7.69589e-06	257.882	616.036	615.082
0.000370458	7.43258e-05	791.683	949.317	977.05
0.00197931	0.000198725	350.815	459.839	508.402
0.002759	0.000285499	686.609	817.498	772.343
0.00774914	0.000562727	826.607	862.817	860.562
0.000496481	3.46602e-05	425.652	859.761	881.492
0.00011426	2.48624e-05	530.703	721.099	843.732
0.0001762	6.35313e-05	726.136	753.176	821.745
0.000768357	0.000113632	522.652	607	726.171
0.000621643	7.30298e-05	487.8	490.343	521.783
0.000123501	2.56394e-05	511.049	880.916	808.02
0.000162066	1.93577e-05	419.847	491.338	523.839
0.000322873	3.77463e-05	512.441	588.383	667.938
0.00121823	0.000109134	318.697	465.727	396.007
0.00030539	3.85222e-05	488.713	705.071	713.073
0.00028922	8.08232e-05	513.479	578.452	613.862
0.0010809	0.000126247	574.851	736.338	729.871
0.000238	5.37601e-05	551.781	610.988	618.496
0.000125105	8.51719e-06	363.681	426.175	490.412
0.000321767	4.69931e-05	490.721	641.534	615.994
0.00063379	0.000168524	667.043	789.527	709.428
0.000463186	0.000114408	715.276	888.58	739.41
0.000994526	0.00011749	445.69	479.547	524.595
0.0014655	0.000156024	656.084	857.426	801.316
0.0003807	5.16944e-05	481.77	737.516	605.369
9.12871e-05	7.51674e-06	274.325	576.747	484.181
0.000161042	2.14531e-05	494.201	660.181	699.673
0.000454779	0.000150609	678.009	712.43	750.967
0.000926781	0.000181854	546.052	601.015	585.981
0.00101726	0.000208013	560.876	611.069	575.138
0.00109855	0.000111581	446.554	547.27	535.031
0.000290553	3.28091e-05	363.486	420.272	455.236
6.99798e-05	0.000157937	802.023	840.889	890.764
0.000160261	1.62905e-05	498.295	590.255	661.978
0.0217201	0.000317447	824.494	877.349	865.937
0.00225732	0.000254881	582.098	582.486	630.448
0.00183252	0.000345923	892.508	902.257	955.919
0.000159522	1.75023e-05	329.658	803.91	743.524
0.000184423	3.74135e-05	584.528	762.05	798.651
0.000351406	7.62944e-05	608.344	692.424	808.818
0.00444358	0.000169848	784.715	864.746	822.33
0.0106901	0.00789291	219.909	224.991	239.699
0.000334215	2.87494e-05	348.072	845.96	832.58
0.000387113	4.16251e-05	186.132	632.352	481.973
0.000925416	0.000133115	539.557	693.283	688.138
0.00390874	0.000432562	723.157	785.252	751.476
0.00131478	0.0001069	432.415	909.781	861.053
0.000686024	0.000155275	634.868	645.051	687.567
0.000986874	0.000163546	719.744	726.557	799.707
4.9913e-05	2.11512e-05	443.201	549.837	588.163
0.000390316	3.43375e-05	459.593	872.551	849.119
0.000423689	7.11116e-05	723.803	888.883	968.303
0.0006833	8.36664e-05	357.644	395.465	471.204
0.00126019	0.000121347	456.342	603.54	552.083
0.00123272	5.32768e-05	204.144	927.893	843.692
0.00128069	0.000226275	626.3	672.178	696.888
0.00114639	0.000191238	782.182	854.103	875.269
7.63711e-05	7.55883e-06	387.184	423.171	596.474
0.000149814	3.03178e-05	538.992	697.51	656.196
0.000210272	2.136e-05	354.922	431.529	490.183
0.0032422	0.000269249	883.788	891.916	972.834
0.00400832	0.000435501	480.339	590.953	546.407
0.000267055	0.000128397	768.548	828.429	811.597
0.000492293	0.00028268	925.985	976.359	992.03
0.00123371	0.000177705	742.186	804.852	787.322
1.81586e-05	1.55544e-05	266.797	673.586	669.523
0.0131177	0.000595199	636.029	912.365	844.995
0.000375846	7.78235e-05	607.04	613.515	691.476
0.00155848	0.000239218	136.799	140.216	211.432
0.000256198	4.23275e-05	529.236	649.064	725.526
0.000257031	4.15896e-05	556.971	831.037	817.339
0.000151481	2.69705e-05	539.782	616.545	633.877
0.000231831	8.69743e-05	734.199	840.526	795.522
0.00642727	0.000600272	352.922	356.997	393.067
0.000428723	5.101e-05	383.313	554.825	433.694
0.00280351	0.000157071	464.517	830.412	862.126
0.0002959	6.655e-05	543.631	614.856	606.257
0.000483772	3.74685e-05	197.863	367.745	284.934
6.76764e-05	3.39568e-05	477.769	871.154	758.717
0.00783626	0.000543077	743.003	793.74	777.946
0.000816653	0.000126476	519.63	736.372	629.451
0.000248093	3.68976e-05	723.016	914.469	991.187
8.37992e-05	2.0615e-05	574.437	686.267	660.169
0.0008886	0.000202124	729.184	729.185	787.492
0.000527967	5.48164e-05	342.066	404.542	385.338
8.02176e-05	1.42358e-05	460.067	559.194	560.969
0.000375697	0.00010319	706.407	735.273	808.047
0.000343127	2.92956e-05	280.296	378.71	429.911
0.0052088	0.00039574	504.132	636.243	652.926
0.000869846	0.000121696	459.262	504.188	534.778
0.000217912	2.51184e-05	159.115	703.792	664.009
0.000112934	1.03597e-05	180.434	628.156	636.056
0.00102097	0.00029189	813.849	851.924	862.964
0.00127325	0.000308135	796.899	850.482	811.679
0.0043172	0.000268701	730.029	732.818	784.903
5.74965e-05	2.75288e-05	460.916	534.912	566.346
0.000518782	4.08551e-05	376.429	605.373	599.346
0.000647875	0.000123988	546.517	671.041	569.936
0.000264193	6.29681e-05	747.992	880.124	906.255
0.00470823	0.000447602	292.022	351.676	421.387
0.00010699	3.79261e-05	697.716	765.241	856.882
0.000349533	6.87956e-05	664.255	895.712	795.933
0.00105962	0.000221339	704.985	731.082	740.551
5.51259e-06	5.18119e-06	196.875	526.834	530.992
0.000336413	1.45606e-05	207.076	611.18	617.249
0.000155509	6.6256e-05	753.96	779.753	879.419
0.000239161	0.00012574	825.341	866.31	891.38
1.38588e-05	1.70102e-05	201.057	512.963	553.194
0.000230597	2.76189e-05	381.917	407.881	619.707
0.0100143	0.000391087	221.584	417.727	435.775
0.000351195	0.000299519	614.449	690.331	646.959
0.000233	3.73372e-05	505.975	622.234	665.656
0.00155943	0.000179138	536.663	650.844	624.812
0.00311421	0.000265673	715.204	922.438	954.01
0.000294943	6.29596e-05	595.57	621.183	676.866
0.000554045	5.04955e-05	280.177	327.873	364.671
0.000258082	6.18055e-05	780.135	956.695	910.326
0.00116263	0.000174532	653.121	728.55	656.073
0.00070626	0.000166413	575.458	663.252	609.893
0.00347972	0.00023425	429.017	434.356	483.224
0.000308209	4.58285e-05	521.969	772.04	845.042
0.00116788	9.78688e-05	165.38	794.272	860.872
0.000362181	6.9188e-05	386.476	470.691	411.377
0.000569826	4.21058e-05	327.529	454.712	408.046
9.79236e-05	1.88053e-05	137.784	177.067	169.938
0.00456103	0.000365754	364.42	462.196	412.046
0.000859374	0.000290076	927.105	966.21	986.183
0.000429303	7.74798e-05	460.438	540.393	500.466
0.00126857	0.000130088	623.427	868.905	862.48
0.000392621	6.86986e-05	422.698	447.997	543.108
0.00203888	0.000144141	642.626	724.22	679.778
0.00186719	0.000321168	666.669	675.38	719.317
0.00052233	9.5952e-05	808.489	932.525	984
9.81371e-05	1.70902e-05	614.983	790.785	743.469
0.000160971	3.51532e-05	712.174	857.947	858.054
0.00564488	0.000245439	458.227	863.566	905.237
6.577e-05	6.37402e-05	830.953	994.994	941.776
0.000280183	2.31788e-05	425.135	624.634	765.677
6.30621e-07	5.00534e-07	159.722	503.333	548.949
0.00336029	0.000323321	566.512	570.408	606.768
0.0009795	3.74788e-05	237.203	989.634	955.232
0.0040016	0.000239975	324.014	563.121	524.158
0.00154599	0.000281056	791.809	866.674	839.727
0.00203085	0.000142771	839.187	860.706	899.527
0.00107733	0.000154694	605.773	607.066	672.009
6.12502e-05	3.13507e-05	434.975	476.928	545.188
0.000629736	0.000243797	837.916	879.491	895.82
0.00268722	0.000425677	679.107	721.765	777.664
0.000269858	1.7648e-05	286.318	465.468	517.755
0.000348669	4.76164e-05	544.977	876.093	907.872
3.8727e-06	3.04551e-06	194.177	820.063	875.991
0.00027511	2.48563e-05	471.644	550.312	610.138
0.000230377	5.26145e-05	525.198	565.871	612.541
0.00152175	0.000231863	557.437	649.482	711.334
0.000326433	0.000118939	871.091	935.994	986.798
0.00241895	0.000244901	691.267	918.368	823.326
0.000908513	0.000175908	573.858	588.897	610.105
0.00138983	0.000146211	523.979	746.041	777.666
0.00771652	0.000289603	559.096	609.34	630.09
0.00417626	0.000172806	715.878	739.924	762.118
7.96788e-05	5.83127e-06	272.464	671.333	540.635
0.0532819	0.0038795	942.084	974.72	963.488
0.000638334	0.000186945	806.016	830.472	846.784
9.72099e-08	6.96152e-08	142.699	753.399	742.899
5.35236e-05	1.87668e-05	434.271	562.217	599.87
0.000180916	1.72758e-05	356.314	482.96	542.499
0.00165723	0.000219885	733.789	846.543	836.756
0.00366877	0.000342537	860.187	860.313	927.74
0.00216423	0.00023153	655.266	726.864	671.123
0.00342153	0.000147055	549.964	567.258	601.541
0.00196431	0.000290606	482.24	573.305	546.429
0.000216546	3.13119e-05	472.652	576.972	620.211
0.000391776	6.35829e-05	547.864	683.731	623.041
0.000708153	0.000110011	469.061	498.445	566.762
0.00204157	0.000176037	401.145	456.298	457.951
0.000843595	8.30356e-05	518.176	887.813	820.101
0.00124458	0.000122737	234.862	256.639	263.652
0.000864506	0.000417932	564.079	565.793	600.923
0.000298745	2.69632e-05	398.348	630.014	554.982
0.00143013	0.000271997	621.767	741.454	792.828
0.000109715	1.27083e-05	481.348	669.652	617.65
0.000444313	5.87423e-05	346.814	370.438	427.197
0.000200493	2.15674e-05	311.047	453.39	393.698
0.00376375	0.000515567	890.872	939.443	937.632
0.00121753	0.000150787	626.039	659.32	633.489
0.000280331	4.91887e-05	504.695	509.543	742.904
0.000211519	4.21635e-05	610.931	669.101	697.346
0.000165389	4.14518e-05	560.727	687.503	686.747
0.00014374	1.42528e-05	502.932	795.465	806.058
0.00669824	0.000577868	834.172	835.441	884.332
0.000248061	1.29513e-05	310.097	531.499	437.372
0.00501036	0.000386968	415.646	499.713	484.526
0.000195851	2.77148e-05	476.605	697.765	673.849
0.000439456	0.000114022	618.791	622.443	699.392
6.20475e-05	5.22749e-05	587.66	665.931	726.163
0.0324009	0.00307989	724.479	903.276	953.732
0.000546685	2.99749e-05	251.001	335.104	434.087
0.000907882	7.64156e-05	262.271	380.018	387.802
9.41906e-05	0.000139847	847.443	903.967	926.213
4.87141e-06	5.08729e-06	169.472	467.808	306.402
0.00142808	0.000183895	838.725	955.083	991.402
0.000436901	3.24814e-05	400.766	633.17	685.16
0.000356879	6.59294e-05	685.257	907.21	916.525
0.000147757	1.92665e-05	582.498	781.825	798.05
0.00295662	0.000220947	346.227	354.314	409.785
0.000667543	0.000115845	503.708	523.609	627.863
0.000206595	3.89811e-05	726.579	899.684	912.357
0.000140289	4.37941e-05	799.912	928.236	923.294
0.00260173	0.000201927	915.63	934.999	986.272
0.000226442	3.73954e-05	554.687	637.892	634.352
0.000378399	7.58173e-05	728.062	873.985	884.523
0.0282748	0.001025	475.659	563.441	614.949
0.000595426	7.72076e-05	460.299	617.049	658.564
0.000574504	0.000150278	581.699	616.711	626.096
0.00191395	0.00017463	671.382	916.013	967.238
0.00016369	4.00226e-05	780.227	937.552	996.412
0.000386748	7.35377e-05	521.809	659.023	581.627
0.000581135	8.51648e-05	366.568	487.249	384.259
0.000389284	7.71709e-05	505.924	643.299	547.714
0.000781216	6.78804e-05	418.856	584.976	645.767
0.000122084	1.41777e-05	268.547	921.481	804.208
0.000298914	2.3487e-05	435.018	734.76	774.077
0.000501845	0.000133601	605.708	660.411	646.653
0.000250456	2.68021e-05	408.521	668.767	531.184
0.00246662	0.000242155	288.66	398.246	335.986
0.000152026	2.34304e-05	490.134	742.55	615.095
0.00206592	0.000257743	538.855	552.089	625.718
0.000236446	1.57147e-05	194.507	549.72	381.331
0.000703388	0.000129744	678.79	860.793	815.996
0.000476465	2.59233e-05	390.252	819	862.342
7.91802e-06	6.14197e-06	180.5	648.364	488.102
0.00163269	0.000179717	465.171	471.945	530.062
0.00206191	0.000192277	704.986	913.219	956.51
0.00622783	0.000726726	794.194	844.683	826.641
0.000374999	9.37408e-05	471.978	507.945	516.412
0.000392358	6.14571e-05	513.351	563.934	600.464
0.000407852	3.22841e-05	354.323	823.411	714.746
4.17537e-05	2.84836e-05	240.744	934.672	866.169
0.000702857	9.65129e-05	526.666	653.003	536.158
0.0163364	0.000949315	152.407	227.389	167.829
0.000113829	5.80401e-06	269.531	418.43	477.621
