Omega	Omega_uncer	MA1	MS1	alpha	svev
0.000132113	9.6388e-06	188.306	369.622	1.28155	840.542
4.16298	0.132522	430.955	215.873	-1.52699	645.351
10.5849	0.460193	360.452	133.411	0.812979	925.852
21.9218	0.140325	715.957	63.1448	-1.32242	976.367
0.000167771	9.91182e-06	271.618	458.675	-0.341178	368.262
0.000221199	9.35799e-05	77.4483	154.828	-0.744925	843.495
5.2479	0.0733856	546.568	527.589	-1.56381	655.13
2.95706e-05	1.19456e-06	298.105	632.121	-0.66222	806.612
0.0721832	2.52774e-05	51.7432	807.922	-0.221967	197.942
0.494566	0.00192861	73.7948	382.161	-0.234928	443.847
0.0107197	0.00109685	465.572	194.309	-0.404055	184.816
0.000603161	2.06251e-05	207.454	786.268	-0.937141	450.995
0.00221154	9.52838e-05	294.943	442.793	-0.247587	593.505
0.0269685	0.000883882	547.621	354.973	-0.619972	684.389
0.839065	0.0192349	832.562	150.171	-1.24201	305.577
0.002814	0.000175497	732.291	581.903	-1.11468	394.47
0.982518	0.0162524	439.825	66.0385	0.816935	574.956
0.00400067	0.00104163	398.2	382.332	-0.126991	186.073
0.100595	0.00208165	526.641	303.267	1.09527	831.132
6.18185e-06	4.50528e-07	139.535	629.089	0.642612	51.2831
0.000426521	7.62536e-06	121.882	778.832	-0.403248	126.615
0.00339499	9.81454e-05	183.805	931.263	0.417146	674.625
4.28109	0.59125	131.434	168.17	-1.51367	737.699
0.000134817	2.40936e-05	700.072	714.111	1.09511	164.207
0.00171895	0.000107807	730.149	764.492	-1.08246	609.013
0.000236234	5.62587e-06	196.824	451.383	-1.12277	615.404
15.7292	0.0769924	704.651	87.4203	0.605509	991.253
0.00259739	0.000185114	666.509	520.727	1.0269	397.892
1.23898e-05	7.83722e-07	349.559	835.533	0.832142	199.317
0.813781	0.0227707	816.796	171.587	-0.0580696	398.263
0.000440972	1.44853e-05	289.757	646.765	1.39008	500.202
1.19896	0.0190999	410.875	409.714	1.5353	791.269
5.35015e-05	2.33643e-06	224.206	733.244	-1.07853	144.997
0.000972298	4.07958e-05	234.627	311.494	-0.45019	300.005
3.37226e-05	3.143e-06	348.914	452.056	1.35884	50.39
0.113373	0.00220114	922.783	912.127	-1.51696	759.645
1.01523	0.0145083	797.66	211.709	-0.620145	782.234
0.0198535	0.000600874	333.297	305.437	0.574059	784.334
0.0785716	0.00368214	902.202	424.639	0.255006	625.58
0.00273578	0.000149739	784.353	692.611	-0.477951	570.301
0.0277554	0.000763339	475.854	773.476	-1.54092	505.053
0.000930437	2.88936e-05	134.97	424.084	0.560187	366.843
0.107001	0.00549395	826.139	383.223	-0.230786	611.233
0.0221354	0.000744765	345.351	253.123	1.04343	444.232
6.27646e-06	7.34745e-07	414.832	876.97	-1.07159	135.603
1.00331e-05	7.19636e-07	232.407	470.151	0.6916	841.788
0.000457946	4.95479e-05	844.791	834.066	-1.10092	302.013
1.15191	0.0127466	576.677	51.7879	0.625328	497.931
21.5084	0.232855	775.264	117.289	-1.38743	708.848
0.052124	0.00128138	491.373	362.772	1.25745	736.944
0.00043583	4.59715e-05	695.996	743.427	-0.462468	327.472
0.0606227	0.00161355	946.549	337.698	-1.42647	185.742
0.0645603	0.00492637	264.668	91.8232	-0.309337	205.636
0.000358246	5.98377e-05	511.975	430.693	-0.184744	122.556
2.02705	0.17277	314.759	129.369	-0.325451	591.168
0.000166414	8.49972e-06	131.157	773.61	1.19184	96.3583
0.0189267	0.000628917	840.899	656.98	1.24414	937.803
0.00969971	1.11575e-05	69.7521	160.773	-0.410947	796.487
0.00117437	9.14717e-05	854.2	866.219	0.753101	722.261
0.0033141	9.75621e-05	253.918	941.45	1.22435	785.874
0.0597382	0.000977982	83.2735	421.641	-0.109657	291.965
0.153511	0.00832335	802.334	497.344	0.157946	906.383
12.8979	0.090454	576.713	87.9218	-1.16207	946.735
3.21961e-09	1.24122e-06	811.532	902.495	0.551069	10.4664
0.0151199	0.000495858	609.475	380.945	0.706617	571.862
1.73405e-06	6.26835e-07	491.719	784.488	0.451087	95.0204
0.22392	0.00757245	700.707	202.068	-0.363312	383.922
0.00151921	4.27802e-05	193.518	558.799	1.41241	274.802
0.0403092	0.00117424	930.44	338.871	-0.953676	415.264
0.00393491	0.000216064	786.215	674.054	0.987067	746.965
0.00233222	0.000131675	711.975	908.395	-0.303939	944.352
2.50546e-05	3.00569e-05	860.89	635.088	0.256588	79.5851
0.582014	0.0130083	66.033	410.641	0.0710867	307.291
0.000777897	1.21884e-05	245.129	544.566	0.0270582	167.047
7.73331	0.0402859	696.634	200.338	1.38173	893.074
0.225767	0.00387969	709.137	323.672	1.18736	889.512
1.88921e-06	1.80987e-06	612.543	788.985	0.661751	75.3084
0.020697	0.000983516	513.038	472.218	-0.178867	525.31
5.03382e-05	4.40664e-06	430.613	882.483	-0.78535	846.471
2.08693	0.0275896	567.571	174.459	-0.553259	831.858
9.28529	0.0390777	535.1	61.4596	0.291834	846.673
1.21517e-06	8.30816e-07	556.026	945.026	0.803648	102.405
0.000792706	2.41842e-05	195.365	576.526	-0.688847	695.931
0.0240682	0.000758936	850.198	259.757	1.23745	159.522
0.969754	0.020415	98.7418	166.431	0.044474	604.928
0.00488904	0.000206791	588.649	773.185	0.215653	957.264
0.205879	0.00349374	705.669	635.315	-1.50356	818.841
0.103555	0.00299254	759.773	222.633	-0.617009	345.95
0.00182772	5.63117e-05	234.093	948.2	-0.541496	896.597
1.76707e-05	1.75432e-05	943.226	751.166	0.838172	84.3623
8.15671e-05	1.17128e-05	377.691	235.591	-1.08702	48.4843
6.82637e-07	2.14324e-07	445.348	637.172	-0.775314	48.8327
0.454681	0.0695663	753.603	702.129	-0.0206294	767.599
5.03556e-07	3.7288e-07	525.314	842.664	-0.37611	63.016
0.000179829	1.87782e-05	527.979	722.28	-0.764515	402.281
0.0179098	0.000744568	894.913	461.066	-0.566351	560.687
0.000435237	3.03929e-05	459.266	707.726	-1.12048	647.714
0.000431553	3.92716e-05	508.892	911.904	-0.165833	910.229
0.00180065	5.13624e-05	197.495	634.175	1.1749	601.602
2.92715e-05	1.64756e-06	321.348	855.102	0.324083	128.064
0.00559796	0.000338726	607.23	192.803	-1.30917	97.4958
0.0134032	0.000306581	85.4676	828.718	-1.10813	464.095
0.000233658	2.87426e-05	600.998	917.749	0.22147	404.515
0.0194697	0.000567954	428.815	533.824	0.160259	890.331
7.82094e-05	3.94736e-06	291.55	594.042	1.18013	694.658
3.29488e-05	6.83385e-06	555.945	881.657	0.874208	323.537
0.000449453	3.92801e-05	565.832	751.497	0.71014	652.598
0.00643875	0.000329798	656.599	433.216	1.17698	329.874
0.023357	0.000707391	576.02	429.334	-0.64986	957.965
0.000151064	5.91325e-06	308.051	809.9	0.389165	440.974
0.159714	0.00425729	777.649	126.133	1.25332	195.177
0.425334	0.00951107	609.957	179.877	-0.850099	450.505
0.000779247	8.50583e-05	723.919	435.12	1.22699	105.946
0.0118406	0.0003849	366.777	338.975	-0.593886	669.164
2.161e-05	6.28084e-06	140.472	379.588	1.33556	37.968
0.00240053	0.000142201	762.804	731.92	0.862438	799.966
4.04201e-06	2.03563e-07	211.254	507.273	-0.388078	68.5982
2.62441e-11	2.6902e-11	367.172	225.245	-0.107146	1.34563
0.000106759	4.49035e-06	301.378	783.314	-1.06527	365.473
0.016176	0.000591769	913.19	495.832	1.2613	390.927
0.0291653	0.000872661	880.952	464.791	0.653134	792.255
3.49545e-05	1.25846e-05	753.766	100.278	-0.706057	19.8406
0.0584015	0.00263923	429.866	50.1283	1.20162	201.176
0.00208248	0.000123625	732.048	702.207	-0.898252	657.352
0.000525724	1.52247e-05	259.48	581.805	1.37288	590.958
0.00176195	0.000162607	757.05	740.961	0.267567	403.493
6.48688	0.0593851	574.274	172.76	-1.36684	746.336
0.0221023	0.000646967	618.592	732.605	0.130776	966.437
0.00537609	0.000309237	247.397	291.547	0.172942	250.277
9.41084	0.586159	341.825	77.6126	-1.56674	830.474
0.16648	0.000813916	77.741	536.708	0.773847	883.894
9.32424e-05	6.64867e-06	288.915	545.854	0.906835	960.44
8.22462	1.36349	177.659	165.698	-0.00560333	725.931
0.000104896	2.81828e-05	856.658	796.521	1.34289	84.3021
0.103522	0.00664825	919.28	912.902	-0.0665584	992.384
1.28179e-06	4.00009e-06	695.507	292.971	0.306731	21.4206
4.57733e-05	7.54235e-06	534.518	934.69	1.37149	153.532
4.29366e-06	1.70519e-06	62.3025	789.466	1.13915	937.914
0.00576464	0.000217906	376.174	562.395	-1.43102	609.318
0.00509314	0.000137416	158.249	552.924	0.401737	833.314
0.00328364	0.00027485	668.621	238.531	-0.747321	126.967
0.00167916	2.96345e-05	85.0516	213.757	0.262776	190.386
0.000271757	7.34065e-05	176.659	124.609	-1.55568	63.3955
6.43103e-05	4.82204e-06	367.58	729.62	1.12457	602.846
0.00623424	0.000247759	714.31	709.136	1.22905	794.727
0.0211508	0.000657034	548.602	376.475	0.791027	754.07
0.0307628	0.00090778	888.87	616.489	1.30822	796.488
0.00446601	0.000116416	219.412	653.35	-1.40632	544.751
0.00548086	0.000293499	841.881	503.645	1.17996	315.16
0.0117248	0.000436829	667.402	519.526	1.31574	459.778
0.0101046	0.000367289	594.135	523.469	1.02646	923.704
0.00695194	0.000271317	303.089	481.296	1.43716	685.011
0.0238438	0.000457037	240.432	592.254	-1.51006	848.832
0.0125595	0.000495063	918.729	560.668	0.834387	771.353
0.0407047	0.00138744	227.156	253.677	1.24825	682.33
0.661444	0.0139017	857.027	287.744	-0.361044	949.736
0.000258375	4.24321e-05	741.389	697.916	0.868852	261.409
0.000514122	4.41785e-06	267.442	607.105	-0.143845	695.683
0.000781926	2.55241e-05	180.573	919.078	1.08761	281.665
0.0031814	0.000137036	450.374	637.105	-0.231563	803.854
0.0152231	0.000496298	279.359	245.072	0.491504	446.178
1.8728	0.0298025	755.74	143.651	-0.879339	422.622
0.00560535	0.000555621	347.327	110.404	1.51109	118.312
3.05321e-05	2.67404e-06	348.148	614.067	-0.857466	366.706
1.85287e-09	5.07179e-10	361.984	679.102	-1.25825	4.62034
0.000153698	5.11994e-06	336.207	801.181	0.277249	554.145
0.193749	0.0109473	770.259	264.295	-0.11596	435.013
0.114914	0.00248596	851.4	351.503	-0.800644	889.491
0.0790605	0.00175981	546.575	341.278	-1.11436	901.696
0.000994091	5.37388e-05	434.928	484.534	-0.515517	366.021
0.000187091	2.15705e-05	544.938	664.676	0.810724	317.585
0.00177301	5.97956e-05	328.744	939.871	1.1976	985.136
0.0162902	0.000536158	668.973	530.954	0.491232	980.713
0.0120076	0.00047686	382.134	661.156	-1.55272	245.37
0.0350364	0.00103035	875.452	372.401	-1.03884	469.375
0.0209806	0.000635396	673.904	334.463	0.966396	415.058
0.0823009	0.00183913	625.741	336.459	-0.801179	952.949
0.00434026	0.000202871	770.993	858.006	-1.35902	581.302
0.000929718	6.43522e-05	572.682	779.534	-0.467988	825.646
0.0690481	0.00161562	769.405	241.642	1.22671	233.01
0.0932648	0.0117222	722.596	762.307	-0.04057	547.291
0.000102793	9.91404e-06	473.464	915.516	-1.20522	493.348
9.25797e-07	1.25892e-07	337.917	680.149	-0.352852	286.407
0.284064	0.00617562	64.6127	183.379	-1.52953	196.102
1.46302e-05	2.43074e-06	469.838	805.095	0.489927	258.853
0.00733894	0.000323126	713.101	543.947	-0.730137	723.635
2.64042e-05	1.49325e-06	373.481	815.781	-0.573225	619.006
0.00131939	4.3003e-05	107.423	729.363	-1.07203	208.802
1.08765	0.015034	541.67	174.821	0.977451	646.203
0.233383	0.00652381	140.336	241.873	-1.51797	927.572
0.00700843	0.000840787	872.022	589.817	-0.250443	405.095
0.00513483	0.000231561	723.196	672.374	1.34961	433.982
0.0255044	0.000820394	527.469	328.012	-0.896983	585.958
3.60857	0.0519008	821.959	140.627	-0.731051	482.59
0.00197548	0.000139872	906.408	763.562	-0.888581	585.251
1.01729	0.0275129	542.925	69.5904	-1.52252	376.543
0.00761375	0.000195912	194.411	728.599	-1.2755	826.673
0.000223742	5.65815e-05	920.472	513.778	-0.751373	111.699
0.527483	0.0240253	153.595	153.075	1.19553	681.431
0.0680462	0.00157308	775.449	406.119	1.14071	810.334
2.56686e-05	9.46067e-06	684.13	553.688	-0.513414	78.5042
0.748351	0.0276919	644.315	219.839	0.195789	604.27
4.11126	0.0504808	933.401	189.856	0.351589	779.698
0.000416215	1.69102e-06	209.447	458.403	0.091893	627.654
0.000520546	1.70502e-05	237.002	710.649	-0.510133	623.622
0.00854915	0.00031198	274.427	301.606	-1.02111	598.852
9.44433e-07	1.47975e-07	404.681	829.099	-0.425783	56.4663
0.000745451	3.47973e-05	285.218	324.636	-0.942025	228.342
6.92079	0.0863897	828.324	176.534	1.4638	537.182
0.17221	0.0196196	346.373	326.967	0.0790256	528.736
6.37352e-06	1.31573e-06	466.824	737.915	-0.594201	137.932
8.61903e-05	6.42844e-06	246.319	467.02	0.440767	840.27
0.00180348	4.00642e-05	227.669	568.733	-0.232754	977.942
0.0215919	0.00158482	820.339	640.765	-0.167215	601.283
4.50473	0.0321385	519.865	84.9308	-0.78533	811.432
9.94692e-05	5.05133e-06	359.567	938.196	0.890408	450.716
0.000438384	2.42002e-05	164.731	299.869	-0.914934	749.619
0.00366701	0.00017175	576.836	833.892	-0.135773	734.188
0.038536	0.000905244	621.807	596.977	-1.41839	767.874
0.0117828	0.000318048	113.997	650.059	1.11047	689.123
7.77269e-05	3.29499e-06	268.792	842.243	-0.727224	280.106
0.0116471	0.00036556	533.008	523.881	-1.25967	715.576
0.00106229	7.01947e-05	558.812	769.299	-1.38624	349.706
0.0258226	0.000763838	757.496	582.387	1.28588	842.331
0.000143989	2.77944e-05	832.256	816.799	1.29931	118.959
0.435948	0.0160021	700.691	174.208	-0.142793	370.996
0.290488	0.00771758	721.184	222.683	-0.445067	503.556
0.00142287	0.000130191	822.742	492.07	0.99547	212.592
4.22328e-06	4.50797e-07	384.313	770.609	-1.25128	86.2998
0.00012323	8.2092e-06	344.489	544.814	1.28219	201.537
0.000406206	1.77053e-05	364.113	778.149	1.23325	966.915
0.000216532	1.24146e-05	410.537	877.948	-1.1463	802.064
1.7915e-05	1.34262e-05	744.747	427.165	-0.723289	49.6565
1.02828	0.0833785	551.372	254.639	-0.0159262	724.593
10.1014	0.17088	427.322	108.559	-0.619394	853.408
0.00193771	0.000218653	550.629	234.585	-0.697909	120.589
0.0358824	3.44624e-05	55.1933	572.261	1.3437	380.173
0.00409096	0.000121413	167.075	772.456	-0.524706	836.012
1.15491	0.0149239	600.606	74.6629	-0.0656668	226.312
0.556172	0.00877854	902.611	646.631	-1.5319	614.604
0.0174619	0.000549303	123.796	55.8206	0.688909	282.868
0.0476938	0.00557427	260.459	110.731	0.436919	215.003
2.50215	0.150286	169.29	105.463	0.480947	941.975
0.0112927	0.000407134	290.047	329.442	0.593128	931.008
0.0176716	0.000666407	851.703	457.123	-0.714746	616.895
0.0195678	0.000483006	279.58	797.907	-1.50525	605.865
3.776	0.0469981	822.57	152.763	1.15256	500.463
1.95505	0.0170184	749.394	195.262	0.960562	879.373
0.00140949	4.24411e-05	201.083	715.334	1.12814	525.518
0.0225061	0.00148792	776.064	446.082	-0.308776	498.677
6.16948e-06	1.48601e-06	501.545	937.168	1.38005	55.7487
0.01878	0.000596623	316.61	270.133	0.843315	628.453
3.13914e-06	4.59521e-06	677.257	631.755	-0.98327	41.8838
0.000562197	3.81329e-05	479.662	687.058	1.42013	208.672
0.00571827	0.000256937	789.821	678.349	-0.515808	819.094
0.000164633	4.54898e-05	823.612	649.951	0.311418	142.428
0.00199425	7.27843e-05	415.285	910.761	-1.4846	458.768
0.00090985	4.86999e-05	406.843	485.56	-0.902861	429.723
3.2989e-05	4.65341e-06	472.728	751.976	1.25101	152.741
0.250078	0.002001	72.1096	686.812	0.835448	666.978
0.458312	0.00850048	368.567	194.744	0.69592	952.994
0.0175864	0.000622764	831.803	493.225	1.04102	673.885
0.000156345	7.49532e-06	221.574	327.874	0.599079	168.012
0.00626687	0.000305851	927.825	723.242	-1.41307	290.53
3.58946e-05	2.38344e-05	684.003	506.117	-0.373116	78.5672
0.00757038	0.000346221	941.677	721.163	-1.25368	594.25
0.0281	0.000730671	523.139	649.215	-0.124251	999.151
0.0137225	0.0021886	386.027	211.395	0.157948	227.155
2.78131e-05	1.63224e-06	356.139	900.818	0.714169	272.523
0.0001662	1.39745e-05	444.043	703.286	-0.914756	559.135
0.0311123	0.000363496	81.1597	220.403	0.40358	899.617
0.578815	0.00917598	893.645	730.683	-1.53943	678.991
0.000257136	1.06756e-05	286.8	936.555	0.445578	391.826
0.00202246	0.000123315	707.718	717.73	-0.773261	743.03
4.64841e-05	3.48911e-06	416.945	896.625	-0.764954	714.599
4.48019	0.796588	158.02	120.721	0.883037	806.977
12.3665	0.0931412	71.539	110.39	-0.12511	508.898
0.0597783	0.00561668	763.675	561.665	-0.120141	669.331
2.16153e-05	1.00927e-05	732.069	742.002	1.02917	91.1313
0.175045	0.00308918	522.685	255.915	0.613358	837.74
0.193113	0.029218	242.47	121.858	0.905776	337.733
3.81291e-05	1.63709e-05	789.589	730.845	1.39692	43.1388
0.158384	0.003119	677.47	57.1504	-0.849859	201.96
3.53358e-08	5.76588e-09	127.871	517.071	0.996545	11.5504
8.7525e-05	1.35775e-05	577.46	901.748	-1.22379	278.109
0.00126159	7.17589e-05	513.414	646.192	-0.380009	572.642
0.0957204	0.00333268	438.194	89.7905	-0.713902	207.427
0.203396	0.00470446	295.706	324.559	1.43424	968.028
0.00123969	9.32746e-05	396.418	758.328	-0.0412748	745.105
0.000677824	4.93448e-05	539.173	619.408	-0.921513	432.083
0.00461877	0.000239168	626.559	452.044	-0.814572	436.719
9.12566e-05	2.88925e-05	919.115	351.779	0.713594	58.8661
0.0170817	0.000562771	303.528	418.832	0.162578	837.762
0.0455763	0.00124591	115.024	173.681	0.931801	930.859
0.00141837	0.000165224	213.472	83.6199	0.0112327	70.2901
0.119482	0.0163818	358.179	234.463	-0.142498	460.648
0.104577	0.00219658	942.791	385.716	0.714177	941.562
0.080719	6.20204e-05	55.1247	383.142	0.111574	934.069
0.00228811	0.000145477	785.186	800.737	0.459661	776.452
0.00423621	0.000216441	202.517	239.953	0.887679	374.085
0.036155	0.00368217	608.785	288.587	-0.153433	334.973
0.00170264	9.82856e-05	412.268	335.409	0.606708	248.514
3.42263e-05	3.00903e-06	369.029	641.124	0.264383	197.5
2.33623e-07	2.27797e-06	825.587	932.271	0.618574	39.7585
0.00421277	0.000177602	367.987	372.408	1.11135	424.803
0.236666	0.00712525	705.55	198.947	-0.442924	389.879
5.92358e-09	2.92314e-06	949.684	390.908	0.142195	6.32237
0.000514409	4.38431e-05	580.861	645.914	-1.03951	328.491
0.00142823	0.00010604	884.501	831.232	-0.908807	620.653
2.65778	0.258352	216.641	140.482	-0.534876	903.935
0.0117904	0.000403971	731.607	907.427	0.124512	913.985
0.000759558	0.000108346	889.698	644.683	0.374177	237.295
0.0496764	0.00131015	67.0911	825.913	-0.671307	473.384
0.231617	0.000890546	74.8595	635.591	0.777163	645.684
0.923734	0.00291702	76.4992	608.414	-1.48512	293.348
3.59281e-05	1.62644e-06	304.327	784.991	0.374757	197.187
0.00237885	0.000132752	666.223	710.461	-0.911661	830.177
0.0205966	0.000684873	800.943	458.107	1.16191	540.013
0.000333442	2.25726e-05	415.534	631.412	0.288154	410.073
1.20225e-06	1.04374e-07	326.096	665.315	-0.505337	211.616
0.0591702	0.00181821	541.228	293.713	-0.547381	625.837
8.59e-05	4.7807e-05	879.304	379.204	0.230688	74.0687
0.0200203	0.000681677	937.618	767.376	1.41652	601.101
0.0111299	0.000449329	602.367	410.169	-0.726246	570.611
0.112738	0.00294446	170.63	66.3715	-0.63324	479.159
0.00251611	0.000124562	474.479	569.988	1.47157	169.114
0.000822311	2.63221e-05	251.4	743.867	1.18687	560.577
0.000128065	1.18853e-05	459.182	808.16	0.0959793	217.721
8.08698	1.37977	151.873	886.511	-1.56937	856.458
0.896424	0.0396926	315.715	207.128	-1.46197	574.311
0.0240954	0.000815637	924.504	550.142	-0.686496	985.547
15.3409	0.106654	910.311	76.0531	0.268333	550.76
1.03536	0.0152595	92.4246	96.9158	-1.28826	883.963
0.000104905	0.000240422	616.904	606.637	0.0590031	59.2905
0.000246208	1.67792e-05	400.504	602.16	1.11109	397.176
0.0282483	0.000754466	460.32	266.483	1.08101	384.838
3.60752e-05	4.1412e-07	202.993	426.592	0.217093	844.706
0.036791	0.00244933	583.72	580.349	-0.109228	604.14
0.00292697	0.000121466	180.491	317.321	0.203241	746.966
0.0145534	0.0012253	343.374	80.5579	-1.25384	150.957
1.1167e-05	1.45426e-07	127.474	274.257	-0.398638	191.635
0.2	0.00346836	830.894	309.617	0.678505	891.999
0.000672834	6.29957e-05	861.777	908.481	-0.763066	570.076
1.22131e-05	6.29694e-07	224.964	901.179	-0.446466	102.103
0.00245064	0.000105092	377.771	527.659	-0.42601	927.061
0.0482778	0.00111037	158.007	568.708	1.43637	829.799
0.00248819	0.000165707	836.028	654.811	-0.738281	522.384
0.00184996	0.000128477	685.369	551.043	-0.944564	366.523
0.0111499	0.000447333	775.3	467.903	0.917495	572.873
5.98419	0.0739185	727.52	119.901	0.545219	508.514
0.620268	0.00556933	78.3821	78.6749	0.486239	930.726
1.58414e-08	2.88317e-06	929.854	895.684	-0.860986	13.6475
0.00705911	0.000254935	473.342	427.969	-0.496984	590.746
0.00102254	8.76415e-05	946.676	788.831	0.283962	299.718
0.308436	0.00511942	493.642	249.147	1.16136	855.53
2.32243e-05	1.41815e-05	750.19	627.308	-0.945928	69.9388
0.0153142	0.000367982	145.211	499.075	0.263509	990.959
0.0522964	0.0014027	568.976	219.275	1.12654	258.169
1.24972e-05	2.54083e-07	247.95	523.422	0.339844	513.851
0.0105148	0.000360903	469.106	432.007	-0.950145	834.281
0.00600317	0.00024908	809.975	804.544	1.3699	539.825
0.0176107	0.00059987	643.375	393.645	1.07042	526.915
0.00119475	7.73352e-05	592.792	751.463	-1.09252	710.685
0.00612879	0.000270742	428.771	357.883	-0.373564	351.792
4.63312	0.148868	806.958	250.155	0.0837126	965.003
2.18169e-06	3.29043e-07	419.43	858.741	-0.258539	385.851
3.49297e-08	1.60061e-08	432.164	823.996	0.409731	26.8542
