Omega	mmH1	mmH2	mmH3	mmA0	mmHch	aDM	lam2	lam8	m22	vs	WH1	WH2
0.000151271	125.09	286.017	695.682	622.655	686.544	-0.168777	1.56667	15.8968	187.547	193.079	0.00506396	0.337299
0.000104624	125.09	178.954	762.834	951.45	969.097	-0.0226388	1.18836	0.762487	669.56	482.742	0.0052023	0.000297739
0.00022003	125.09	984.463	698.133	498.269	699.033	0.149565	2.47512	-0.00590414	516.839	772.155	0.00509398	14.1648
0.000353221	72.9067	125.09	633.031	589.213	663.06	1.56543	4.30606	5.72492	518.443	122.865	4.02278e-05	0.00499336
6.37337e-05	125.09	621.508	646.214	773.68	809.136	-0.223013	1.41858	1.30622	237.901	563.962	0.00496059	8.47117
0.000177547	125.09	226.697	555.361	645.039	691.36	0.167485	4.97288	-0.519849	507.863	61.7416	0.00506608	0.0731285
0.000233775	125.09	475.12	611.564	544.761	616.115	-0.171588	6.76078	0.164031	370.119	1024.76	0.00505927	2.11511
0.000904433	125.09	873.167	537.971	316.919	317.926	-0.166991	2.28278	1.37959	106.183	351.296	0.00506689	18.882
9.37761e-05	125.09	412.958	744.245	491.494	750.095	-0.0961532	2.91748	0.46341	81.4172	961.139	0.00515883	0.406724
0.00017554	125.09	125.201	799.698	832.894	868.783	1.44239	0.100184	15.2477	63.5591	269.493	0.000293235	0.00491604
0.000371051	125.09	908.552	222.463	333.14	322.363	-0.0429511	5.5145	-0.252377	296.148	620.702	0.00519565	1.59659
0.00022974	125.09	125.968	735.041	662.631	761.689	-0.302724	0.671905	12.5929	589.565	116.293	0.00476105	0.000446961
0.0001225	106.168	125.09	422.487	618.038	635.676	-1.44699	4.69409	6.37602	146.989	234.264	0.000191407	0.00491736
0.000348674	125.09	462.214	542.249	282.167	548.609	-0.139535	4.9856	-3.54645	474.359	277.125	0.00510826	1.34457
0.000635706	125.09	514.12	488.205	416.214	479.719	0.0226447	4.42143	-1.44588	649.331	601.594	0.00520229	0.0477577
0.000224047	125.09	611.349	458.594	612.225	625.472	-0.184466	5.36298	-0.852528	467.35	180.229	0.00503686	6.05302
0.000647651	125.09	585.266	846.27	875.325	902.075	0.0289035	5.33405	11.4134	327.939	328.101	0.00520068	0.116347
0.00304014	125.09	181.814	822.747	861.687	871.618	0.177268	5.83984	2.93989	350.094	625.904	0.00504958	0.0199345
0.000305026	125.09	777.468	666.824	557.021	690.234	-0.0665333	1.11593	0.10191	539.554	494.361	0.00518278	1.47902
0.000254323	125.09	808.116	492.455	341.34	527.575	-0.196429	4.74597	-0.671403	422.392	333.164	0.00501465	15.2699
0.000287407	125.09	836.894	686.07	592.035	684.13	-0.0967916	4.08521	-2.45412	600.807	210.791	0.00515822	4.02895
0.000126354	125.09	682.363	515.336	705.542	718.864	-0.0352505	2.5009	1.98169	408.281	278.228	0.00519865	0.282598
0.0173225	125.09	337.952	885.81	911.387	888.193	-0.103729	5.63814	1.51769	241.385	975.781	0.00515132	0.218037
0.000134385	91.1479	125.09	738.215	454.427	742.513	1.51575	3.72557	0.413954	479.011	65.3183	9.03295e-05	0.00497839
0.00100148	125.09	663.152	449.028	383.388	417.04	-0.213321	7.69398	1.20419	302.258	328.653	0.00498105	9.75478
0.000429332	125.09	945.428	750.624	796.373	813.477	-0.00304864	0.409658	0.75222	156.763	1115.43	0.00520481	0.00544614
0.00041599	101.561	125.09	860.547	913.85	970.453	1.56741	2.64786	2.19566	657.978	505.266	0.000110735	0.00499345
0.000218638	125.09	888.532	787.401	659.933	804.949	-0.177743	3.92296	3.13486	531.548	309.075	0.00504875	16.111
0.000688591	125.09	325.298	649.055	551.145	658.16	0.0458914	5.27535	1.44512	372.741	506.439	0.00519435	0.0362575
0.000439555	125.09	819.097	856.747	959.9	944.795	0.0683231	6.18001	4.02222	694.981	339.008	0.00518158	1.74651
0.000288743	125.09	890.776	556.744	607.933	657.59	0.015183	1.81556	3.48	370.564	271.348	0.0052037	0.112634
0.000204449	125.09	926.728	623.18	533.544	630.582	-0.00434071	4.58153	-0.0252807	476.345	509.552	0.00520476	0.0104201
0.000129629	125.09	798.228	670.652	558.836	663.141	-0.0793964	0.156238	10.4543	44.4048	223.782	0.00517344	2.33489
0.000185742	125.09	380.126	975.113	894.038	997.124	-0.138043	3.25874	5.07264	439.634	445.147	0.0051103	0.621669
0.000281519	125.09	359.676	696.796	789.488	794.627	-0.0199872	5.75461	-0.0678723	672.126	610.679	0.00520286	0.0101702
0.000307316	125.09	298.511	844.997	730.957	829.586	-0.0559516	5.51618	0.943373	312.37	928.172	0.00518924	0.0397177
1.52602e-05	125.09	150.296	518.463	162.013	533.125	-0.187405	4.49879	-5.25267	169.22	58.3148	0.00503152	0.000208651
8.29879e-05	104.063	125.09	524.212	745.653	744.896	-1.46928	1.16944	3.48847	275.016	289.373	0.000161864	0.00494223
0.000939741	125.09	353.239	880.517	838.293	923.326	0.00249266	6.40872	4.68746	631.931	359.808	0.00520482	0.000146402
0.0115205	125.09	693.873	755.75	757.097	760.896	0.164454	4.93018	2.32296	377.587	627.873	0.00507102	6.04757
0.000431325	125.09	212.165	874.127	827.938	935.908	-0.045102	6.98468	0.874943	605.081	813.53	0.0051947	0.00393108
0.000320974	123.937	125.09	624.523	540.461	602.308	-1.01142	2.00789	1.39433	363.927	393.378	0.00159836	0.00358735
0.000317497	125.09	496.285	646.375	569.212	614.476	-0.141238	4.96597	-4.19476	587.6	144.727	0.0051059	1.86306
0.000376321	125.09	569.828	786.786	705.602	756.443	0.0658231	5.47064	5.88199	300.543	342.933	0.00518325	0.546928
0.00095617	104.88	125.09	626.743	531.188	625.868	1.46572	5.33503	0.147674	553.533	136.052	0.000168168	0.00493858
8.52092e-05	125.09	450.469	877.984	760.396	879.868	0.165403	1.71009	0.195972	561.948	935.52	0.00506948	1.56588
0.000280534	125.09	262.675	707.921	750.817	764.948	-0.17583	5.03988	1.16003	349.332	683.15	0.00505206	0.213764
0.000130237	125.09	709.939	708.862	781.218	825.485	-0.104977	0.549721	0.237465	406.66	1347.83	0.00515003	2.7802
0.000433115	125.09	624.505	531.078	470.521	506.342	-0.160549	6.63122	-4.9001	647.342	289.462	0.00507724	4.63979
0.000716003	125.09	980.138	536.273	559.154	559.365	-0.26904	7.07361	0.518998	472.34	359.974	0.00485205	48.4766
0.000407646	125.035	125.09	710.378	796.479	824.416	-0.19289	4.40444	3.5806	699.131	109.876	0.00501893	0.000183499
0.00316605	125.09	453.972	913.351	958.239	933.019	-0.123619	0.328612	4.25726	398.64	556.458	0.00512893	0.957898
3.29962e-05	125.09	826.695	588.957	405.984	594.669	-0.25163	4.54606	1.13	324.808	253.809	0.00489529	26.9745
0.000650017	125.09	727.752	657.472	821.712	657.558	-0.280244	6.31715	1.26022	343.411	661.29	0.00482284	20.9969
0.000546611	125.09	234.925	882.983	797.504	904.667	-0.050297	4.61643	2.59016	652.764	412.547	0.00519223	0.00779193
0.00075534	125.09	300.178	592.073	559.534	644.885	0.107188	1.48523	4.23703	307.346	313.57	0.0051477	0.138235
0.000100473	125.09	971.222	818.147	913.857	949.942	-0.242341	2.35304	5.83761	283.795	406.296	0.00491729	38.0579
0.000419213	125.09	567.514	624.595	741.948	732.675	0.112011	7.56695	-0.0990545	656.45	888.385	0.00514246	1.56587
0.000174713	125.09	650.391	319.724	494.807	503.267	0.191225	4.63347	0.0444637	299.845	585.069	0.00502447	6.6395
6.72081e-05	125.09	511.302	663.605	387.571	681.959	0.116582	3.31183	-0.248614	372.681	535.129	0.00513729	1.20252
0.000603116	125.09	183.498	715.191	801.848	775.686	-0.174123	4.32476	2.32112	643.643	251.751	0.00505498	0.0228133
0.00311746	125.09	841.225	606.929	624.19	654.851	0.177295	3.90428	-0.0643255	655.353	1388.12	0.00504953	12.5589
0.000364186	125.09	550.867	549.059	602.088	615.828	0.174008	3.44808	-0.36821	619.83	851.083	0.00505518	3.36186
0.0013102	108.711	125.09	932.924	872.039	944.702	1.45728	2.07361	1.11577	417.492	1037.72	0.000192151	0.00492943
0.000204674	125.09	148.883	502.604	178.579	498.577	-0.0586576	2.85668	0.0453721	125.863	628.543	0.00518769	2.04626e-05
0.00020298	117.624	125.09	435.803	257.549	453.269	-1.3632	1.0698	0.183309	230.38	191.65	0.000373727	0.00478137
0.000238703	125.09	712.964	646.159	788.922	800.035	0.173638	5.72657	-0.846084	681.44	327.942	0.00505581	7.07975
7.50698e-05	73.8334	125.09	708.077	673.644	769.697	-1.50595	0.52525	16.6321	92.9743	184.65	5.39523e-05	0.00497254
0.000461033	125.09	475.319	598.447	714.645	602.326	0.0338496	2.80201	-5.2253	610.737	133.831	0.00519914	0.0799766
0.000282186	125.09	805.671	828.927	722.646	829.852	0.203116	4.58283	0.436476	398.62	1219.01	0.00500166	14.345
0.000470228	68.9098	125.09	664.765	605.624	704.729	1.5625	2.80044	4.67125	137.707	393.736	3.40094e-05	0.00499316
0.000269974	125.09	683.565	700.257	782.777	791.496	-0.161431	0.86726	1.58449	641.741	169.277	0.00507585	6.46973
0.00203984	125.09	787.491	843.949	775.609	851.38	0.245162	4.49656	2.80112	494.037	540.508	0.00491069	18.6775
0.000283295	125.09	148.365	512.796	367.017	534.537	0.20076	6.59061	-1.34659	398.462	150.399	0.00500628	0.000235938
0.00110266	125.09	892.193	614.711	559.058	636.895	-0.198141	7.60189	0.775382	457.519	567.655	0.00501136	19.5832
0.000120751	125.09	340.314	930.041	793.736	968.313	0.0672935	2.18685	0.308011	685.223	772.462	0.00518228	0.0916557
0.00161427	125.09	998.712	927.166	829.908	843.926	0.154028	5.41073	1.07136	403.53	967.369	0.00508732	15.714
0.00411635	125.09	237.775	723.512	702.133	742.666	-0.18634	4.46422	0.513805	672.069	394.233	0.00503346	0.111521
1.06648e-05	125.09	980.053	530.432	469.919	556.374	-0.207193	5.84181	-4.46872	579.321	280.086	0.00499354	33.1154
0.000191	125.09	348.584	514.595	367.934	510.851	0.0140707	1.04785	-2.1861	373.641	121.32	0.00520387	0.00436175
0.000184043	125.09	612.21	424.544	564.418	577.524	0.0201284	2.25812	-0.160772	396.587	155.346	0.00520283	0.0644657
0.000105811	125.09	350.781	787.097	468.733	806.544	-0.11769	2.91451	1.7166	422.696	278.795	0.00513601	0.336816
0.000336728	125.09	585.451	788.292	840.634	891.306	-0.0438112	5.98587	5.92613	63.808	448.494	0.00519528	0.273545
0.000466671	125.09	953.774	564.082	604.57	643.769	0.0642039	7.34859	0.31133	440.652	731.86	0.0051843	2.44362
0.00144046	125.09	678.961	873.531	844.701	925.742	0.102002	5.71769	3.53704	466.641	535.168	0.00515308	2.22733
0.000168895	125.09	617.72	750.418	840.835	831.222	0.0541006	1.31689	12.4524	270.41	254.675	0.00519025	0.472898
0.000114051	125.09	207.223	803.986	913.071	916.388	0.0799152	0.874419	3.35038	252.584	515.699	0.00517303	0.0109729
0.000112767	125.09	688.294	392.694	229.799	417.739	-0.202008	4.67401	-2.34619	407.082	316.143	0.00500384	15.3736
3.21027e-05	125.09	577.871	349.008	317.695	375.485	0.149559	6.90587	-3.943	469.848	326.065	0.00509399	2.81864
0.000467409	125.09	313.681	484.539	604.633	610.772	-0.126462	3.24517	0.461106	356.512	728.663	0.00512542	0.247784
0.000817343	125.09	519.764	612.878	652.964	695.985	-0.0305753	4.69735	2.63215	96.4412	532.147	0.00520019	0.091264
5.87663e-05	125.09	861.814	576.131	516.122	566.447	0.170019	4.23349	-1.93893	678.569	587.076	0.0050619	12.1981
0.000229031	124.835	125.09	796.634	846.515	891.656	-1.51716	4.24201	6.3217	692.612	150.392	0.000224321	0.00497916
0.0004025	125.09	606.83	620.304	534.288	666.945	0.0790542	5.02474	-0.0064146	542.393	1283.17	0.00517371	0.971334
0.000775417	125.09	385.268	504.174	563.65	570.813	-0.140602	3.79885	5.1617	409.804	183.96	0.00510679	0.730104
0.000169765	125.09	611.422	264.98	479.761	497.971	0.119301	3.99825	1.70497	64.7416	331.057	0.00513412	4.96634
0.000202825	125.09	988.397	751.672	626.314	768.117	0.0432229	2.93085	-0.251918	626.308	474.579	0.00519553	1.23121
0.000119177	125.09	980.549	735.406	903.989	908.115	-0.278579	2.98947	0.0949159	633.983	1360.45	0.00482725	48.6327
0.000745442	122.895	125.09	912.993	955.919	967.141	-1.31366	3.74597	1.15805	689.944	715.041	0.000517192	0.00467054
0.000172497	125.09	905.839	919.892	850.031	914.495	-0.229295	3.52903	1.03188	593.053	641.227	0.00494688	27.1393
0.000329977	125.09	450.988	659.569	521.43	691.448	0.0714696	6.73276	2.13939	356.296	399.466	0.00517939	0.299076
0.000378414	125.09	680.443	242.972	325.714	314.662	-0.25044	3.94208	-3.34696	362.213	175.672	0.00489815	23.8321
0.000133512	125.09	902.178	541.867	630.602	637.097	-0.12708	5.72685	1.18206	282.497	489.27	0.00512465	8.39646
9.84105e-05	119.219	125.09	607.064	784.574	802.376	-1.42037	1.42746	6.7386	488.746	154.017	0.000288703	0.00488136
0.000239528	125.09	928.899	435.291	239.857	437.468	-0.211997	4.54031	-5.92922	585.055	278.173	0.00498378	77.0401
0.000875489	125.09	282.451	535.479	504.146	599.496	-0.000813414	3.77895	-0.250588	511.135	207.819	0.00520485	6.59741e-06
0.000564344	125.09	868.448	706.026	817.493	814.402	0.294413	4.5959	0.436074	704.615	309.204	0.00478438	33.5912
5.3256e-05	125.09	594.129	516.933	712.376	728.399	-0.0113673	0.0914402	-0.147938	381.234	249.292	0.00520421	0.0191712
0.000100581	125.09	279.187	747.767	921.841	953.839	-0.124152	0.641654	10.9751	679.021	120.352	0.00512828	0.170113
0.000135288	125.09	543.375	774.251	928.566	936.693	0.196677	1.74273	11.3164	456.106	242.976	0.00501417	3.81913
0.00332721	125.09	222.165	734.71	713.031	764.507	0.0165745	6.64773	1.0911	677.004	324.601	0.00520348	0.000659528
0.000242197	125.09	249.921	249.419	413.107	424.869	-0.1587	2.44868	1.42925	208.716	134.283	0.00508014	0.100446
0.000138935	125.09	590.041	721.665	833.437	852.86	0.0476406	4.0848	-1.05786	681.948	242.379	0.00519353	0.319492
0.000156719	125.09	783.099	571.356	308.855	588.997	0.129003	1.11991	-1.14691	435.246	446.607	0.00512221	7.53701
7.93647e-05	125.09	654.442	678.892	391.536	676.097	0.0175612	1.15462	-0.303186	532.535	1032.66	0.00520331	0.0608651
0.000206297	125.09	321.418	614.708	513.383	651.183	-0.00212102	5.64538	5.21382	475.217	106.724	0.00520483	7.56514e-05
0.000243935	125.09	734.113	590.516	646.819	706.555	0.194517	6.76562	0.105177	493.962	1010.98	0.00501829	9.99727
0.000568551	125.09	475.638	734.499	770.011	804.031	0.0928505	3.34601	8.57973	625.583	176.575	0.00516193	0.579378
0.0012979	125.09	853.563	480.352	440.885	515.92	0.00316439	7.34414	0.267339	437.782	213.765	0.0052048	0.00433912
0.000199777	103.22	125.09	773.635	652.792	763.184	1.26954	5.03847	11.961	624.859	99.5389	0.000478106	0.00455385
0.00046032	125.09	218.533	843.389	899.562	926.983	-0.0433058	3.5223	8.63528	364.786	357.901	0.0051955	0.00417001
0.000100474	93.3047	125.09	838.504	728.681	856.919	1.5034	2.16093	7.48165	576.414	144.875	0.000102088	0.00497086
0.000315215	125.09	656.37	739.496	847.297	865.856	0.216257	5.46921	2.86058	536.462	413.318	0.00497494	8.47857
0.000176334	125.09	371.197	740.327	674.8	790.635	0.0089404	1.68044	0.579474	394.521	860.613	0.00520446	0.00229576
0.000267284	110.642	125.09	279.244	371.711	363.491	1.33958	4.68892	8.4391	126.101	109.025	0.000375788	0.00473126
0.00213683	125.09	971.188	700.355	647.859	720.603	0.164317	4.5439	3.57279	442.483	372.948	0.00507124	15.9267
0.000139735	125.09	323.799	863.39	938.968	970.108	0.141576	2.49868	1.51394	98.9298	883.689	0.00510543	0.329378
0.000196373	125.09	157.523	717.578	768.002	785.081	0.00524821	1.1084	14.5304	314.609	210.101	0.00520472	1.73593e-07
0.000973099	125.09	730.541	534.387	504.591	547.098	-0.0419766	6.38556	4.67997	165.916	299.011	0.00519606	0.491341
4.92318e-05	125.09	847.128	517.62	440.178	552.422	-0.215507	3.78706	-5.05098	536.036	223.148	0.00497651	21.3311
0.000103551	125.09	484.325	767.412	660.993	762.647	-0.0107276	2.03024	9.68305	401.7	181.466	0.00520428	0.00892048
0.0020605	125.09	176.671	810.833	901.475	825.453	0.0563131	6.37357	2.5741	456.444	589.039	0.00518904	0.00168986
0.000530143	125.09	728.614	577.666	544.909	643.783	-0.00375913	4.69059	-0.665037	554.34	298.744	0.00520478	0.00385495
0.000144989	125.09	980.58	185.186	566.538	576.065	-0.131818	3.16836	-2.20422	587.933	524.789	0.00511859	24.0414
0.000166824	125.09	162.885	200.351	298.813	284.452	-0.0647721	4.17302	-1.07726	247.563	229.599	0.00518393	0.000857386
0.000300088	125.09	265.379	356.373	255.643	389.076	0.128962	6.21726	-1.42965	363.59	323.979	0.00512227	0.113105
0.000319839	125.09	200.23	726.397	690.778	786.295	0.139753	3.3673	8.14645	434.111	237.821	0.00510796	0.0279283
0.00405019	125.09	324.777	811.274	870.499	824.67	0.119223	7.23773	0.662521	686.349	735.435	0.00513421	0.237487
0.000121275	125.09	439.581	734.858	879.691	900.241	-0.0142698	3.02835	0.0388182	685.568	241.281	0.00520384	0.0112925
0.00117336	125.09	362.202	795.952	707.134	769.411	0.0908783	7.97122	2.58989	245.555	597.424	0.00516373	0.208251
0.00179588	125.09	661.159	654.186	702.089	705.781	-0.0886609	7.90729	0.324823	465.426	1138.48	0.0051657	1.60811
0.000104232	125.09	302.021	702.188	900.863	903.421	-0.224635	0.556475	15.3217	311.111	228.993	0.00495709	0.746058
0.000274278	125.09	403.406	604.77	762.184	607.189	0.0825362	4.89741	10.8306	67.9718	267.207	0.00517091	0.258985
0.0005192	125.09	701.952	795.756	862.996	845.528	-0.00927889	4.10185	0.207171	673.617	1044.12	0.00520442	0.0210181
0.000133151	125.09	353.64	565.873	793.627	789.418	0.0859196	1.41959	-0.263569	616.805	667.34	0.00516808	0.169975
0.000312358	125.09	878.045	473.774	419.195	513.01	0.268539	2.04466	-0.199188	493.017	974.257	0.00485333	31.3616
0.000216608	125.09	369.531	768.789	815.261	832.309	-0.0914449	2.0905	6.14659	572.059	213.131	0.00516321	0.251162
0.000827564	110.877	125.09	921.74	850.166	888.268	-1.35436	4.8349	3.98938	349.3	528.322	0.000348964	0.00476322
0.00125532	125.09	585.811	756.114	645.703	650.722	0.030395	6.33274	1.46502	572.03	297.632	0.00520024	0.128803
0.000860102	64.1632	125.09	781.825	871.066	867.467	1.51024	3.70537	0.985498	485.553	895.425	3.64578e-05	0.00497522
6.41586e-05	125.09	262.266	514.385	668.174	670.325	-0.0549439	2.82667	10.0124	196.557	157.581	0.0051898	0.0214761
0.000494327	125.09	245.511	627.94	676.754	699.579	0.189873	5.71378	2.88875	409.512	359.7	0.00502698	0.132841
0.000682967	125.09	662.617	694.116	846.51	701.638	-0.162594	6.52404	2.74172	331.618	501.033	0.005074	5.52308
0.000493505	125.09	187.054	748.208	555.13	558.702	-0.242249	2.14348	3.59833	373.027	267.418	0.0049175	0.0533643
0.000281128	125.09	158.355	720.653	645.304	771.891	0.100226	1.12141	7.08711	626.697	101.194	0.00515486	6.34343e-05
0.000235732	125.09	560.414	690.078	641.527	684.723	-0.158613	6.05989	6.67074	360.68	234.632	0.00508028	3.30342
5.59348e-05	125.09	637.729	297.499	419.062	415.44	0.149351	3.55624	-5.27418	383.87	167.897	0.0050943	8.12059
0.00118995	125.09	391.633	920.502	945.55	980.521	0.0587324	4.60293	5.79916	465.872	455.265	0.00518765	0.120223
0.000159997	125.09	642.315	687.806	863.987	864.765	-0.235985	4.52356	3.66227	383.177	421.1	0.0049319	10.6338
6.44089e-05	125.09	720.486	726.007	578.589	719.214	-0.149773	1.39495	5.37174	238.714	245.994	0.00509367	6.25041
8.65009e-05	125.09	150.881	868.531	781.382	916.131	0.062021	0.815193	1.44738	460.066	554.979	0.00518567	2.31832e-05
0.000633521	125.09	901.547	611.23	681.896	673.206	0.141304	7.05791	-1.48332	646.354	285.579	0.00510581	9.4644
0.000157612	125.09	600.894	338.611	574.903	565.613	0.0405706	0.952868	-0.0505206	402.535	1419.35	0.00519664	0.250203
0.000228823	125.09	414.84	778.279	683.904	807.509	-0.0573335	1.59344	9.94399	266.743	279.954	0.00518846	0.150198
0.000615567	125.09	623.989	331.389	486.13	479.882	-0.0681271	5.30537	-0.590917	467.943	576.667	0.00518171	0.803739
0.000134432	125.09	794.248	284.14	483.067	493.249	-0.0911384	3.57569	-0.587805	305.219	328.513	0.00516349	3.2749
0.000159781	91.5257	125.09	574.697	727.509	746.833	-1.44295	2.67859	-0.497378	552.749	42.9315	0.00013947	0.00491233
0.000132643	125.09	141.031	952.281	864.929	993.541	0.0503239	0.483395	1.45304	229.617	887.418	0.00519222	1.42642e-05
0.00020541	87.0753	125.09	829.061	800.147	850.139	1.40071	3.11517	14.4587	705.995	85.6474	0.000167944	0.00485044
0.000139146	125.09	206.714	961.332	873.158	937.353	-0.0660787	1.43588	4.01018	313.245	489.275	0.00518308	0.00741491
0.000200132	125.09	296.571	678.792	734.973	766.807	-0.219388	4.21402	-0.358174	607.461	223.814	0.00496834	0.662628
0.000210975	125.09	163.23	179.318	366.475	378.235	0.148389	2.68092	0.983165	134.414	79.3104	0.00509571	0.00472679
0.000377501	125.09	856.758	673.689	844.297	675.359	-0.21079	5.58061	3.04285	107.851	487.386	0.00498625	19.7902
0.000389757	66.926	125.09	898.899	821.268	866.233	-1.56644	6.31855	1.28893	557.353	647.898	3.10027e-05	0.00499341
0.000256828	125.09	713.928	693.25	655.63	717.525	-0.257858	2.70489	9.4571	106.528	274.547	0.00488013	18.055
0.000187367	125.09	976.28	806.367	600.998	808.804	-0.216574	5.31086	-0.310762	654.453	570.738	0.00497428	30.3768
