sqrts	xsec	
2642.55	1.13939e-07	
2642.65	1.13928e-07	
2642.74	1.13918e-07	
2642.84	1.13908e-07	
2642.94	1.13897e-07	
2643.03	1.13887e-07	
2643.13	1.13877e-07	
2643.23	1.13866e-07	
2643.32	1.13856e-07	
2643.42	1.13846e-07	
2643.52	1.13836e-07	
2643.61	1.13825e-07	
2643.71	1.13815e-07	
2643.81	1.13805e-07	
2643.9	1.13794e-07	
2644	1.13784e-07	
2644.1	1.13774e-07	
2644.19	1.13764e-07	
2644.29	1.13753e-07	
2644.39	1.13743e-07	
2644.48	1.13733e-07	
2644.58	1.13722e-07	
2644.68	1.13712e-07	
2644.77	1.13702e-07	
2644.87	1.13692e-07	
2644.97	1.13681e-07	
2645.07	1.13671e-07	
2645.16	1.13661e-07	
2645.26	1.13651e-07	
2645.36	1.1364e-07	
2645.45	1.1363e-07	
2645.55	1.1362e-07	
2645.65	1.1361e-07	
2645.74	1.13599e-07	
2645.84	1.13589e-07	
2645.94	1.13579e-07	
2646.03	1.13569e-07	
2646.13	1.13558e-07	
2646.23	1.13548e-07	
2646.32	1.13538e-07	
2646.42	1.13528e-07	
2646.52	1.13517e-07	
2646.61	1.13507e-07	
2646.71	1.13497e-07	
2646.81	1.13487e-07	
2646.9	1.13476e-07	
2647	1.13466e-07	
2647.1	1.13456e-07	
2647.19	1.13446e-07	
2647.29	1.13435e-07	
2647.39	1.13425e-07	
2647.48	1.13415e-07	
2647.58	1.13405e-07	
2647.68	1.13394e-07	
2647.77	1.13384e-07	
2647.87	1.13374e-07	
2647.97	1.13364e-07	
2648.06	1.13354e-07	
2648.16	1.13343e-07	
2648.26	1.13333e-07	
2648.35	1.13323e-07	
2648.45	1.13313e-07	
2648.55	1.13302e-07	
2648.64	1.13292e-07	
2648.74	1.13282e-07	
2648.84	1.13272e-07	
2648.94	1.13262e-07	
2649.03	1.13251e-07	
2649.13	1.13241e-07	
2649.23	1.13231e-07	
2649.32	1.13221e-07	
2649.42	1.13211e-07	
2649.52	1.132e-07	
2649.61	1.1319e-07	
2649.71	1.1318e-07	
2649.81	1.1317e-07	
2649.9	1.1316e-07	
2650	1.13149e-07	
2650.1	1.13139e-07	
2650.19	1.13129e-07	
2650.29	1.13119e-07	
2650.39	1.13109e-07	
2650.48	1.13098e-07	
2650.58	1.13088e-07	
2650.68	1.13078e-07	
2650.77	1.13068e-07	
2650.87	1.13058e-07	
2650.97	1.13048e-07	
2651.06	1.13037e-07	
2651.16	1.13027e-07	
2651.26	1.13017e-07	
2651.35	1.13007e-07	
2651.45	1.12997e-07	
2651.55	1.12986e-07	
2651.64	1.12976e-07	
2651.74	1.12966e-07	
2651.84	1.12956e-07	
2651.93	1.12946e-07	
2652.03	1.12936e-07	
2652.13	1.12925e-07	
2652.22	1.12915e-07	
2652.32	1.12905e-07	
2652.42	1.12895e-07	
2652.51	1.12885e-07	
2652.61	1.12875e-07	
2652.71	1.12865e-07	
2652.81	1.12854e-07	
2652.9	1.12844e-07	
2653	1.12834e-07	
2653.1	1.12824e-07	
2653.19	1.12814e-07	
2653.29	1.12804e-07	
2653.39	1.12794e-07	
2653.48	1.12783e-07	
2653.58	1.12773e-07	
2653.68	1.12763e-07	
2653.77	1.12753e-07	
2653.87	1.12743e-07	
2653.97	1.12733e-07	
2654.06	1.12723e-07	
2654.16	1.12712e-07	
2654.26	1.12702e-07	
2654.35	1.12692e-07	
2654.45	1.12682e-07	
2654.55	1.12672e-07	
2654.64	1.12662e-07	
2654.74	1.12652e-07	
2654.84	1.12642e-07	
2654.93	1.12631e-07	
2655.03	1.12621e-07	
2655.13	1.12611e-07	
2655.22	1.12601e-07	
2655.32	1.12591e-07	
2655.42	1.12581e-07	
2655.51	1.12571e-07	
2655.61	1.12561e-07	
2655.71	1.12551e-07	
2655.8	1.1254e-07	
2655.9	1.1253e-07	
2656	1.1252e-07	
2656.09	1.1251e-07	
2656.19	1.125e-07	
2656.29	1.1249e-07	
2656.38	1.1248e-07	
2656.48	1.1247e-07	
2656.58	1.1246e-07	
2656.68	1.1245e-07	
2656.77	1.12439e-07	
2656.87	1.12429e-07	
2656.97	1.12419e-07	
2657.06	1.12409e-07	
2657.16	1.12399e-07	
2657.26	1.12389e-07	
2657.35	1.12379e-07	
2657.45	1.12369e-07	
2657.55	1.12359e-07	
2657.64	1.12349e-07	
2657.74	1.12339e-07	
2657.84	1.12328e-07	
2657.93	1.12318e-07	
2658.03	1.12308e-07	
2658.13	1.12298e-07	
2658.22	1.12288e-07	
2658.32	1.12278e-07	
2658.42	1.12268e-07	
2658.51	1.12258e-07	
2658.61	1.12248e-07	
2658.71	1.12238e-07	
2658.8	1.12228e-07	
2658.9	1.12218e-07	
2659	1.12208e-07	
2659.09	1.12198e-07	
2659.19	1.12188e-07	
2659.29	1.12178e-07	
2659.38	1.12167e-07	
2659.48	1.12157e-07	
2659.58	1.12147e-07	
2659.67	1.12137e-07	
2659.77	1.12127e-07	
2659.87	1.12117e-07	
2659.96	1.12107e-07	
2660.06	1.12097e-07	
2660.16	1.12087e-07	
2660.25	1.12077e-07	
2660.35	1.12067e-07	
2660.45	1.12057e-07	
2660.55	1.12047e-07	
2660.64	1.12037e-07	
2660.74	1.12027e-07	
2660.84	1.12017e-07	
2660.93	1.12007e-07	
2661.03	1.11997e-07	
2661.13	1.11987e-07	
2661.22	1.11977e-07	
2661.32	1.11967e-07	
2661.42	1.11957e-07	
2661.51	1.11947e-07	
2661.61	1.11937e-07	
2661.71	1.11927e-07	
2661.8	1.11917e-07	
2661.9	1.11907e-07	
2662	1.11897e-07	
2662.09	1.11886e-07	
2662.19	1.11876e-07	
2662.29	1.11866e-07	
2662.38	1.11856e-07	
2662.48	1.11846e-07	
2662.58	1.11836e-07	
2662.67	1.11826e-07	
2662.77	1.11816e-07	
2662.87	1.11806e-07	
2662.96	1.11796e-07	
2663.06	1.11786e-07	
2663.16	1.11776e-07	
2663.25	1.11766e-07	
2663.35	1.11756e-07	
2663.45	1.11746e-07	
2663.54	1.11736e-07	
2663.64	1.11726e-07	
2663.74	1.11716e-07	
2663.83	1.11706e-07	
2663.93	1.11696e-07	
2664.03	1.11686e-07	
2664.12	1.11677e-07	
2664.22	1.11667e-07	
2664.32	1.11657e-07	
2664.42	1.11647e-07	
2664.51	1.11637e-07	
2664.61	1.11627e-07	
2664.71	1.11617e-07	
2664.8	1.11607e-07	
2664.9	1.11597e-07	
2665	1.11587e-07	
2665.09	1.11577e-07	
2665.19	1.11567e-07	
2665.29	1.11557e-07	
2665.38	1.11547e-07	
2665.48	1.11537e-07	
2665.58	1.11527e-07	
2665.67	1.11517e-07	
2665.77	1.11507e-07	
2665.87	1.11497e-07	
2665.96	1.11487e-07	
2666.06	1.11477e-07	
2666.16	1.11467e-07	
2666.25	1.11457e-07	
2666.35	1.11447e-07	
2666.45	1.11437e-07	
2666.54	1.11427e-07	
2666.64	1.11417e-07	
2666.74	1.11407e-07	
2666.83	1.11397e-07	
2666.93	1.11388e-07	
2667.03	1.11378e-07	
2667.12	1.11368e-07	
2667.22	1.11358e-07	
2667.32	1.11348e-07	
2667.41	1.11338e-07	
2667.51	1.11328e-07	
2667.61	1.11318e-07	
2667.7	1.11308e-07	
2667.8	1.11298e-07	
2667.9	1.11288e-07	
2667.99	1.11278e-07	
2668.09	1.11268e-07	
2668.19	1.11258e-07	
2668.29	1.11248e-07	
2668.38	1.11239e-07	
2668.48	1.11229e-07	
2668.58	1.11219e-07	
2668.67	1.11209e-07	
2668.77	1.11199e-07	
2668.87	1.11189e-07	
2668.96	1.11179e-07	
2669.06	1.11169e-07	
2669.16	1.11159e-07	
2669.25	1.11149e-07	
2669.35	1.11139e-07	
2669.45	1.11129e-07	
2669.54	1.1112e-07	
2669.64	1.1111e-07	
2669.74	1.111e-07	
2669.83	1.1109e-07	
2669.93	1.1108e-07	
2670.03	1.1107e-07	
2670.12	1.1106e-07	
2670.22	1.1105e-07	
2670.32	1.1104e-07	
2670.41	1.1103e-07	
2670.51	1.11021e-07	
2670.61	1.11011e-07	
2670.7	1.11001e-07	
2670.8	1.10991e-07	
2670.9	1.10981e-07	
2670.99	1.10971e-07	
2671.09	1.10961e-07	
2671.19	1.10951e-07	
2671.28	1.10941e-07	
2671.38	1.10932e-07	
2671.48	1.10922e-07	
2671.57	1.10912e-07	
2671.67	1.10902e-07	
2671.77	1.10892e-07	
2671.86	1.10882e-07	
2671.96	1.10872e-07	
2672.06	1.10862e-07	
2672.16	1.10853e-07	
2672.25	1.10843e-07	
2672.35	1.10833e-07	
2672.45	1.10823e-07	
2672.54	1.10813e-07	
2672.64	1.10803e-07	
2672.74	1.10793e-07	
2672.83	1.10784e-07	
2672.93	1.10774e-07	
2673.03	1.10764e-07	
2673.12	1.10754e-07	
2673.22	1.10744e-07	
2673.32	1.10734e-07	
2673.41	1.10724e-07	
2673.51	1.10715e-07	
2673.61	1.10705e-07	
2673.7	1.10695e-07	
2673.8	1.10685e-07	
2673.9	1.10675e-07	
2673.99	1.10665e-07	
2674.09	1.10655e-07	
2674.19	1.10646e-07	
2674.28	1.10636e-07	
2674.38	1.10626e-07	
2674.48	1.10616e-07	
2674.57	1.10606e-07	
2674.67	1.10596e-07	
2674.77	1.10587e-07	
2674.86	1.10577e-07	
2674.96	1.10567e-07	
2675.06	1.10557e-07	
2675.15	1.10547e-07	
2675.25	1.10537e-07	
2675.35	1.10528e-07	
2675.44	1.10518e-07	
2675.54	1.10508e-07	
2675.64	1.10498e-07	
2675.73	1.10488e-07	
2675.83	1.10479e-07	
2675.93	1.10469e-07	
2676.03	1.10459e-07	
2676.12	1.10449e-07	
2676.22	1.10439e-07	
2676.32	1.10429e-07	
2676.41	1.1042e-07	
2676.51	1.1041e-07	
2676.61	1.104e-07	
2676.7	1.1039e-07	
2676.8	1.1038e-07	
2676.9	1.10371e-07	
2676.99	1.10361e-07	
2677.09	1.10351e-07	
2677.19	1.10341e-07	
2677.28	1.10331e-07	
2677.38	1.10322e-07	
2677.48	1.10312e-07	
2677.57	1.10302e-07	
2677.67	1.10292e-07	
2677.77	1.10282e-07	
2677.86	1.10273e-07	
2677.96	1.10263e-07	
2678.06	1.10253e-07	
2678.15	1.10243e-07	
2678.25	1.10234e-07	
2678.35	1.10224e-07	
2678.44	1.10214e-07	
2678.54	1.10204e-07	
2678.64	1.10194e-07	
2678.73	1.10185e-07	
2678.83	1.10175e-07	
2678.93	1.10165e-07	
2679.02	1.10155e-07	
2679.12	1.10146e-07	
2679.22	1.10136e-07	
2679.31	1.10126e-07	
2679.41	1.10116e-07	
2679.51	1.10107e-07	
2679.6	1.10097e-07	
2679.7	1.10087e-07	
2679.8	1.10077e-07	
2679.9	1.10067e-07	
2679.99	1.10058e-07	
2680.09	1.10048e-07	
2680.19	1.10038e-07	
2680.28	1.10028e-07	
2680.38	1.10019e-07	
2680.48	1.10009e-07	
2680.57	1.09999e-07	
2680.67	1.09989e-07	
2680.77	1.0998e-07	
2680.86	1.0997e-07	
2680.96	1.0996e-07	
2681.06	1.0995e-07	
2681.15	1.09941e-07	
2681.25	1.09931e-07	
2681.35	1.09921e-07	
2681.44	1.09911e-07	
2681.54	1.09902e-07	
2681.64	1.09892e-07	
2681.73	1.09882e-07	
2681.83	1.09873e-07	
2681.93	1.09863e-07	
2682.02	1.09853e-07	
2682.12	1.09843e-07	
2682.22	1.09834e-07	
2682.31	1.09824e-07	
2682.41	1.09814e-07	
2682.51	1.09804e-07	
2682.6	1.09795e-07	
2682.7	1.09785e-07	
2682.8	1.09775e-07	
2682.89	1.09766e-07	
2682.99	1.09756e-07	
2683.09	1.09746e-07	
2683.18	1.09736e-07	
2683.28	1.09727e-07	
2683.38	1.09717e-07	
2683.47	1.09707e-07	
2683.57	1.09698e-07	
2683.67	1.09688e-07	
2683.77	1.09678e-07	
2683.86	1.09668e-07	
2683.96	1.09659e-07	
2684.06	1.09649e-07	
2684.15	1.09639e-07	
2684.25	1.0963e-07	
2684.35	1.0962e-07	
2684.44	1.0961e-07	
2684.54	1.09601e-07	
2684.64	1.09591e-07	
2684.73	1.09581e-07	
2684.83	1.09572e-07	
2684.93	1.09562e-07	
2685.02	1.09552e-07	
2685.12	1.09542e-07	
2685.22	1.09533e-07	
2685.31	1.09523e-07	
2685.41	1.09513e-07	
2685.51	1.09504e-07	
2685.6	1.09494e-07	
2685.7	1.09484e-07	
2685.8	1.09475e-07	
2685.89	1.09465e-07	
2685.99	1.09455e-07	
2686.09	1.09446e-07	
2686.18	1.09436e-07	
2686.28	1.09426e-07	
2686.38	1.09417e-07	
2686.47	1.09407e-07	
2686.57	1.09397e-07	
2686.67	1.09388e-07	
2686.76	1.09378e-07	
2686.86	1.09368e-07	
2686.96	1.09359e-07	
2687.05	1.09349e-07	
2687.15	1.09339e-07	
2687.25	1.0933e-07	
2687.34	1.0932e-07	
2687.44	1.0931e-07	
2687.54	1.09301e-07	
2687.64	1.09291e-07	
2687.73	1.09281e-07	
2687.83	1.09272e-07	
2687.93	1.09262e-07	
2688.02	1.09252e-07	
2688.12	1.09243e-07	
2688.22	1.09233e-07	
2688.31	1.09224e-07	
2688.41	1.09214e-07	
2688.51	1.09204e-07	
2688.6	1.09195e-07	
2688.7	1.09185e-07	
2688.8	1.09175e-07	
2688.89	1.09166e-07	
2688.99	1.09156e-07	
2689.09	1.09146e-07	
2689.18	1.09137e-07	
2689.28	1.09127e-07	
2689.38	1.09118e-07	
2689.47	1.09108e-07	
2689.57	1.09098e-07	
2689.67	1.09089e-07	
2689.76	1.09079e-07	
2689.86	1.09069e-07	
2689.96	1.0906e-07	
2690.05	1.0905e-07	
2690.15	1.09041e-07	
2690.25	1.09031e-07	
2690.34	1.09021e-07	
2690.44	1.09012e-07	
2690.54	1.09002e-07	
2690.63	1.08993e-07	
2690.73	1.08983e-07	
2690.83	1.08973e-07	
2690.92	1.08964e-07	
2691.02	1.08954e-07	
2691.12	1.08944e-07	
2691.21	1.08935e-07	
2691.31	1.08925e-07	
2691.41	1.08916e-07	
2691.51	1.08906e-07	
2691.6	1.08896e-07	
2691.7	1.08887e-07	
2691.8	1.08877e-07	
2691.89	1.08868e-07	
2691.99	1.08858e-07	
2692.09	1.08849e-07	
2692.18	1.08839e-07	
2692.28	1.08829e-07	
2692.38	1.0882e-07	
2692.47	1.0881e-07	
2692.57	1.08801e-07	
2692.67	1.08791e-07	
2692.76	1.08781e-07	
2692.86	1.08772e-07	
2692.96	1.08762e-07	
2693.05	1.08753e-07	
2693.15	1.08743e-07	
2693.25	1.08734e-07	
2693.34	1.08724e-07	
2693.44	1.08714e-07	
2693.54	1.08705e-07	
2693.63	1.08695e-07	
2693.73	1.08686e-07	
2693.83	1.08676e-07	
2693.92	1.08667e-07	
2694.02	1.08657e-07	
2694.12	1.08647e-07	
2694.21	1.08638e-07	
2694.31	1.08628e-07	
2694.41	1.08619e-07	
2694.5	1.08609e-07	
2694.6	1.086e-07	
2694.7	1.0859e-07	
2694.79	1.08581e-07	
2694.89	1.08571e-07	
2694.99	1.08561e-07	
2695.08	1.08552e-07	
2695.18	1.08542e-07	
2695.28	1.08533e-07	
2695.38	1.08523e-07	
2695.47	1.08514e-07	
2695.57	1.08504e-07	
2695.67	1.08495e-07	
2695.76	1.08485e-07	
2695.86	1.08476e-07	
2695.96	1.08466e-07	
2696.05	1.08456e-07	
2696.15	1.08447e-07	
2696.25	1.08437e-07	
2696.34	1.08428e-07	
2696.44	1.08418e-07	
2696.54	1.08409e-07	
2696.63	1.08399e-07	
2696.73	1.0839e-07	
2696.83	1.0838e-07	
2696.92	1.08371e-07	
2697.02	1.08361e-07	
2697.12	1.08352e-07	
2697.21	1.08342e-07	
2697.31	1.08333e-07	
2697.41	1.08323e-07	
2697.5	1.08314e-07	
2697.6	1.08304e-07	
2697.7	1.08295e-07	
2697.79	1.08285e-07	
2697.89	1.08275e-07	
2697.99	1.08266e-07	
2698.08	1.08256e-07	
2698.18	1.08247e-07	
2698.28	1.08237e-07	
2698.37	1.08228e-07	
2698.47	1.08218e-07	
2698.57	1.08209e-07	
2698.66	1.08199e-07	
2698.76	1.0819e-07	
2698.86	1.0818e-07	
2698.95	1.08171e-07	
2699.05	1.08161e-07	
2699.15	1.08152e-07	
2699.25	1.08142e-07	
2699.34	1.08133e-07	
2699.44	1.08123e-07	
2699.54	1.08114e-07	
2699.63	1.08105e-07	
2699.73	1.08095e-07	
2699.83	1.08086e-07	
2699.92	1.08076e-07	
2700.02	1.08067e-07	
2700.12	1.08057e-07	
2700.21	1.08048e-07	
2700.31	1.08038e-07	
2700.41	1.08029e-07	
2700.5	1.08019e-07	
2700.6	1.0801e-07	
2700.7	1.08e-07	
2700.79	1.07991e-07	
2700.89	1.07981e-07	
2700.99	1.07972e-07	
2701.08	1.07962e-07	
2701.18	1.07953e-07	
2701.28	1.07943e-07	
2701.37	1.07934e-07	
2701.47	1.07925e-07	
2701.57	1.07915e-07	
2701.66	1.07906e-07	
2701.76	1.07896e-07	
2701.86	1.07887e-07	
2701.95	1.07877e-07	
2702.05	1.07868e-07	
2702.15	1.07858e-07	
2702.24	1.07849e-07	
2702.34	1.07839e-07	
2702.44	1.0783e-07	
2702.53	1.0782e-07	
2702.63	1.07811e-07	
2702.73	1.07802e-07	
2702.82	1.07792e-07	
2702.92	1.07783e-07	
2703.02	1.07773e-07	
2703.12	1.07764e-07	
2703.21	1.07754e-07	
2703.31	1.07745e-07	
2703.41	1.07736e-07	
2703.5	1.07726e-07	
2703.6	1.07717e-07	
2703.7	1.07707e-07	
2703.79	1.07698e-07	
2703.89	1.07688e-07	
2703.99	1.07679e-07	
2704.08	1.07669e-07	
2704.18	1.0766e-07	
2704.28	1.07651e-07	
2704.37	1.07641e-07	
2704.47	1.07632e-07	
2704.57	1.07622e-07	
2704.66	1.07613e-07	
2704.76	1.07604e-07	
2704.86	1.07594e-07	
2704.95	1.07585e-07	
2705.05	1.07575e-07	
2705.15	1.07566e-07	
2705.24	1.07556e-07	
2705.34	1.07547e-07	
2705.44	1.07538e-07	
2705.53	1.07528e-07	
2705.63	1.07519e-07	
2705.73	1.07509e-07	
2705.82	1.075e-07	
2705.92	1.07491e-07	
2706.02	1.07481e-07	
2706.11	1.07472e-07	
2706.21	1.07462e-07	
2706.31	1.07453e-07	
2706.4	1.07444e-07	
2706.5	1.07434e-07	
2706.6	1.07425e-07	
2706.69	1.07415e-07	
2706.79	1.07406e-07	
2706.89	1.07397e-07	
2706.99	1.07387e-07	
2707.08	1.07378e-07	
2707.18	1.07368e-07	
2707.28	1.07359e-07	
2707.37	1.0735e-07	
2707.47	1.0734e-07	
2707.57	1.07331e-07	
2707.66	1.07322e-07	
2707.76	1.07312e-07	
2707.86	1.07303e-07	
2707.95	1.07293e-07	
2708.05	1.07284e-07	
2708.15	1.07275e-07	
2708.24	1.07265e-07	
2708.34	1.07256e-07	
2708.44	1.07247e-07	
2708.53	1.07237e-07	
2708.63	1.07228e-07	
2708.73	1.07218e-07	
2708.82	1.07209e-07	
2708.92	1.072e-07	
2709.02	1.0719e-07	
2709.11	1.07181e-07	
2709.21	1.07172e-07	
2709.31	1.07162e-07	
2709.4	1.07153e-07	
2709.5	1.07144e-07	
2709.6	1.07134e-07	
2709.69	1.07125e-07	
2709.79	1.07116e-07	
2709.89	1.07106e-07	
2709.98	1.07097e-07	
2710.08	1.07088e-07	
2710.18	1.07078e-07	
2710.27	1.07069e-07	
2710.37	1.07059e-07	
2710.47	1.0705e-07	
2710.56	1.07041e-07	
2710.66	1.07031e-07	
2710.76	1.07022e-07	
2710.86	1.07013e-07	
2710.95	1.07003e-07	
2711.05	1.06994e-07	
2711.15	1.06985e-07	
2711.24	1.06975e-07	
2711.34	1.06966e-07	
2711.44	1.06957e-07	
2711.53	1.06947e-07	
2711.63	1.06938e-07	
2711.73	1.06929e-07	
2711.82	1.06919e-07	
2711.92	1.0691e-07	
2712.02	1.06901e-07	
2712.11	1.06891e-07	
2712.21	1.06882e-07	
2712.31	1.06873e-07	
2712.4	1.06864e-07	
2712.5	1.06854e-07	
2712.6	1.06845e-07	
2712.69	1.06836e-07	
2712.79	1.06826e-07	
2712.89	1.06817e-07	
2712.98	1.06808e-07	
2713.08	1.06798e-07	
2713.18	1.06789e-07	
2713.27	1.0678e-07	
2713.37	1.0677e-07	
2713.47	1.06761e-07	
2713.56	1.06752e-07	
2713.66	1.06743e-07	
2713.76	1.06733e-07	
2713.85	1.06724e-07	
2713.95	1.06715e-07	
2714.05	1.06705e-07	
2714.14	1.06696e-07	
2714.24	1.06687e-07	
2714.34	1.06677e-07	
2714.43	1.06668e-07	
2714.53	1.06659e-07	
2714.63	1.0665e-07	
2714.73	1.0664e-07	
2714.82	1.06631e-07	
2714.92	1.06622e-07	
2715.02	1.06612e-07	
2715.11	1.06603e-07	
2715.21	1.06594e-07	
2715.31	1.06585e-07	
2715.4	1.06575e-07	
2715.5	1.06566e-07	
2715.6	1.06557e-07	
2715.69	1.06548e-07	
2715.79	1.06538e-07	
2715.89	1.06529e-07	
2715.98	1.0652e-07	
2716.08	1.0651e-07	
2716.18	1.06501e-07	
2716.27	1.06492e-07	
2716.37	1.06483e-07	
2716.47	1.06473e-07	
2716.56	1.06464e-07	
2716.66	1.06455e-07	
2716.76	1.06446e-07	
2716.85	1.06436e-07	
2716.95	1.06427e-07	
2717.05	1.06418e-07	
2717.14	1.06409e-07	
2717.24	1.06399e-07	
2717.34	1.0639e-07	
2717.43	1.06381e-07	
2717.53	1.06372e-07	
2717.63	1.06362e-07	
2717.72	1.06353e-07	
2717.82	1.06344e-07	
2717.92	1.06335e-07	
2718.01	1.06325e-07	
2718.11	1.06316e-07	
2718.21	1.06307e-07	
2718.3	1.06298e-07	
2718.4	1.06288e-07	
2718.5	1.06279e-07	
2718.6	1.0627e-07	
2718.69	1.06261e-07	
2718.79	1.06251e-07	
2718.89	1.06242e-07	
2718.98	1.06233e-07	
2719.08	1.06224e-07	
2719.18	1.06215e-07	
2719.27	1.06205e-07	
2719.37	1.06196e-07	
2719.47	1.06187e-07	
2719.56	1.06178e-07	
2719.66	1.06168e-07	
2719.76	1.06159e-07	
2719.85	1.0615e-07	
2719.95	1.06141e-07	
2720.05	1.06132e-07	
2720.14	1.06122e-07	
2720.24	1.06113e-07	
2720.34	1.06104e-07	
2720.43	1.06095e-07	
2720.53	1.06085e-07	
2720.63	1.06076e-07	
2720.72	1.06067e-07	
2720.82	1.06058e-07	
2720.92	1.06049e-07	
2721.01	1.06039e-07	
2721.11	1.0603e-07	
2721.21	1.06021e-07	
2721.3	1.06012e-07	
2721.4	1.06003e-07	
2721.5	1.05993e-07	
2721.59	1.05984e-07	
2721.69	1.05975e-07	
2721.79	1.05966e-07	
2721.88	1.05957e-07	
2721.98	1.05947e-07	
2722.08	1.05938e-07	
2722.17	1.05929e-07	
2722.27	1.0592e-07	
2722.37	1.05911e-07	
2722.47	1.05901e-07	
2722.56	1.05892e-07	
2722.66	1.05883e-07	
2722.76	1.05874e-07	
2722.85	1.05865e-07	
2722.95	1.05856e-07	
2723.05	1.05846e-07	
2723.14	1.05837e-07	
2723.24	1.05828e-07	
2723.34	1.05819e-07	
2723.43	1.0581e-07	
2723.53	1.05801e-07	
2723.63	1.05791e-07	
2723.72	1.05782e-07	
2723.82	1.05773e-07	
2723.92	1.05764e-07	
2724.01	1.05755e-07	
2724.11	1.05746e-07	
2724.21	1.05736e-07	
2724.3	1.05727e-07	
2724.4	1.05718e-07	
2724.5	1.05709e-07	
2724.59	1.057e-07	
2724.69	1.05691e-07	
2724.79	1.05681e-07	
2724.88	1.05672e-07	
2724.98	1.05663e-07	
2725.08	1.05654e-07	
2725.17	1.05645e-07	
2725.27	1.05636e-07	
2725.37	1.05627e-07	
2725.46	1.05617e-07	
2725.56	1.05608e-07	
2725.66	1.05599e-07	
2725.75	1.0559e-07	
2725.85	1.05581e-07	
2725.95	1.05572e-07	
2726.04	1.05563e-07	
2726.14	1.05553e-07	
2726.24	1.05544e-07	
2726.34	1.05535e-07	
2726.43	1.05526e-07	
2726.53	1.05517e-07	
2726.63	1.05508e-07	
2726.72	1.05499e-07	
2726.82	1.05489e-07	
2726.92	1.0548e-07	
2727.01	1.05471e-07	
2727.11	1.05462e-07	
2727.21	1.05453e-07	
2727.3	1.05444e-07	
2727.4	1.05435e-07	
2727.5	1.05426e-07	
2727.59	1.05416e-07	
2727.69	1.05407e-07	
2727.79	1.05398e-07	
2727.88	1.05389e-07	
2727.98	1.0538e-07	
2728.08	1.05371e-07	
2728.17	1.05362e-07	
2728.27	1.05353e-07	
2728.37	1.05344e-07	
2728.46	1.05334e-07	
2728.56	1.05325e-07	
2728.66	1.05316e-07	
2728.75	1.05307e-07	
2728.85	1.05298e-07	
2728.95	1.05289e-07	
2729.04	1.0528e-07	
2729.14	1.05271e-07	
2729.24	1.05262e-07	
2729.33	1.05253e-07	
2729.43	1.05243e-07	
2729.53	1.05234e-07	
2729.62	1.05225e-07	
2729.72	1.05216e-07	
2729.82	1.05207e-07	
2729.91	1.05198e-07	
2730.01	1.05189e-07	
2730.11	1.0518e-07	
2730.21	1.05171e-07	
2730.3	1.05162e-07	
2730.4	1.05153e-07	
2730.5	1.05143e-07	
2730.59	1.05134e-07	
2730.69	1.05125e-07	
2730.79	1.05116e-07	
2730.88	1.05107e-07	
2730.98	1.05098e-07	
2731.08	1.05089e-07	
2731.17	1.0508e-07	
2731.27	1.05071e-07	
2731.37	1.05062e-07	
2731.46	1.05053e-07	
2731.56	1.05044e-07	
2731.66	1.05035e-07	
2731.75	1.05025e-07	
2731.85	1.05016e-07	
2731.95	1.05007e-07	
2732.04	1.04998e-07	
2732.14	1.04989e-07	
2732.24	1.0498e-07	
2732.33	1.04971e-07	
2732.43	1.04962e-07	
2732.53	1.04953e-07	
2732.62	1.04944e-07	
2732.72	1.04935e-07	
2732.82	1.04926e-07	
2732.91	1.04917e-07	
2733.01	1.04908e-07	
2733.11	1.04899e-07	
2733.2	1.0489e-07	
2733.3	1.04881e-07	
2733.4	1.04872e-07	
2733.49	1.04862e-07	
2733.59	1.04853e-07	
2733.69	1.04844e-07	
2733.78	1.04835e-07	
2733.88	1.04826e-07	
2733.98	1.04817e-07	
2734.08	1.04808e-07	
2734.17	1.04799e-07	
2734.27	1.0479e-07	
2734.37	1.04781e-07	
2734.46	1.04772e-07	
2734.56	1.04763e-07	
2734.66	1.04754e-07	
2734.75	1.04745e-07	
2734.85	1.04736e-07	
2734.95	1.04727e-07	
2735.04	1.04718e-07	
2735.14	1.04709e-07	
2735.24	1.047e-07	
2735.33	1.04691e-07	
2735.43	1.04682e-07	
2735.53	1.04673e-07	
2735.62	1.04664e-07	
2735.72	1.04655e-07	
2735.82	1.04646e-07	
2735.91	1.04637e-07	
2736.01	1.04628e-07	
2736.11	1.04619e-07	
2736.2	1.0461e-07	
2736.3	1.04601e-07	
2736.4	1.04592e-07	
2736.49	1.04583e-07	
2736.59	1.04574e-07	
2736.69	1.04565e-07	
2736.78	1.04556e-07	
2736.88	1.04547e-07	
2736.98	1.04538e-07	
2737.07	1.04529e-07	
2737.17	1.0452e-07	
2737.27	1.04511e-07	
2737.36	1.04502e-07	
2737.46	1.04493e-07	
2737.56	1.04484e-07	
2737.65	1.04475e-07	
2737.75	1.04466e-07	
2737.85	1.04457e-07	
2737.95	1.04448e-07	
2738.04	1.04439e-07	
2738.14	1.0443e-07	
2738.24	1.04421e-07	
2738.33	1.04412e-07	
2738.43	1.04403e-07	
2738.53	1.04394e-07	
2738.62	1.04385e-07	
2738.72	1.04376e-07	
2738.82	1.04367e-07	
2738.91	1.04358e-07	
2739.01	1.04349e-07	
2739.11	1.0434e-07	
2739.2	1.04331e-07	
2739.3	1.04322e-07	
