Omega	Omega_err	MA1	MS1	svev	alpha
5.93701	0.0622341	780.958	102.916	530.219	1.02209
4.0016	0.0448351	754.324	102.68	455.779	0.612593
2.00912	0.103438	323.574	145.875	652.74	1.18466
0.016002	0.000489379	662.499	870.008	925.444	1.45049
0.0275399	0.000802219	299.411	272.592	798.646	0.951861
0.0657926	0.00205201	627.377	364.484	182.96	1.53053
0.000376476	4.47124e-05	822.007	798.265	130.981	-1.3576
0.000108399	4.1186e-06	204.67	693.984	186.603	0.624092
0.0315346	0.000866339	746.9	931.306	524.471	1.52063
0.10513	0.00154712	83.986	348.276	679.347	0.178804
0.00619053	0.000240391	444.152	373.436	434.569	-0.497209
0.140758	0.0145428	293.443	141.695	304.135	-1.19852
8.90587	0.530152	364.287	143.267	921.566	0.14959
0.0947724	0.00202447	457.751	648.42	535.266	1.5417
7.03947e-05	2.08565e-05	496.685	269.949	59.5413	-0.594255
2.06089e-08	3.23128e-06	913.933	530.143	10.488	0.528328
0.0194931	0.000611302	511.449	348.106	652.551	0.735945
0.00167832	0.000113936	646.383	702.66	291.883	0.158597
0.00570002	0.000234098	126.095	226.09	892.324	-1.25477
0.0158247	0.00206175	317.785	176.524	219.875	-0.455398
0.00103365	4.60278e-05	269.791	443.713	902.756	0.461017
0.00370559	0.000112828	142.133	676.476	637.847	0.619739
1.17869e-05	7.76891e-06	896.425	65.8484	9.1037	0.310032
8.47014e-05	1.20342e-05	545.991	877.156	267.592	1.25789
0.00382925	0.000117334	275.262	883.248	635.023	-1.37029
0.0183679	0.000624902	635.908	505.869	614.691	1.29729
7.79221e-07	2.23941e-06	681.959	259.364	14.519	0.740029
0.00247369	0.000179442	385.888	943.933	91.5102	1.5699
0.0490145	0.00157948	437.646	305.551	646.815	0.36889
0.032835	0.00273706	932.027	340.522	315.375	0.103947
0.000585828	3.7855e-05	356.37	408.769	132.642	1.32105
0.00490105	0.000188058	335.925	460.003	821.081	1.22997
0.00593498	0.000222707	393.251	562.676	955.379	0.213582
0.0612667	0.00122735	118.545	495.011	481.443	-1.46901
0.000978392	7.57635e-05	704.375	822.702	768.189	0.874421
0.088986	0.00197228	816.635	432.062	778.274	-1.25572
5.4133	0.0296169	687.613	79.1634	717.996	-0.683188
0.000152969	6.82139e-06	369.685	902.656	815.806	0.592155
0.00190506	8.84398e-05	361.425	436.904	609.383	0.614549
0.00922347	0.000344795	846.907	538.218	587.543	0.514348
0.000276318	1.17035e-05	150.894	691.368	232.475	-0.732487
0.11489	0.0158218	236.379	110.478	299.941	-0.979345
0.0334905	0.000934524	883.179	720.188	966.635	1.36399
4.38895e-07	3.77743e-08	202.25	726.959	35.4288	0.872017
1.00624e-05	7.10116e-06	756.123	838.155	61.046	1.18634
0.88082	0.0122954	790.811	207.595	566.548	-1.13164
0.0232956	0.000700045	594.499	430.28	835.568	-1.03939
93.8643	0.649123	918.498	108.123	833.041	-0.0299983
21.5274	0.205664	749.491	100.881	757.536	-1.32858
0.0264893	0.00318179	161.358	258.771	266.101	1.52147
0.0223894	0.000689468	928.959	907.64	918.552	-1.41533
0.00150398	0.00010126	684.599	848.448	827.231	-1.11279
4.24771e-07	4.87675e-06	736.603	580.574	24.3893	-0.0323869
0.0334631	0.00156999	738.169	468.393	629.848	0.270228
0.0158516	0.000685656	848.673	579.238	755.413	-0.409565
0.00660336	0.000260379	637.36	605.639	860.223	1.10713
2.18018	0.0456669	656.519	225.391	929.583	-0.220431
0.00531716	0.000247668	434.162	349.344	414.72	0.935068
4.22837e-05	8.70181e-07	306.984	656.767	847.281	-0.303264
0.451177	0.00702448	555.215	565.402	549.707	1.54141
0.239916	0.0270548	195.976	148.834	480.858	-0.552159
0.0135999	0.000418862	567.227	648.884	910.348	1.34092
0.0420064	0.00896553	278.121	190.888	297.163	-0.119032
0.107121	0.00204599	746.526	269.632	315.208	1.27577
0.000279914	2.1574e-05	445.023	725.054	336.59	-0.163903
0.561234	0.23873	124.397	133.338	246.224	1.14907
0.000291186	3.89566e-05	740.105	786.637	269.96	-0.414059
3.57647e-06	5.0281e-07	402.039	805.268	359.49	-0.539936
0.0494691	0.00401922	904.102	556.37	652.723	0.167601
0.00701211	0.000190427	255.254	748.972	480.697	0.0744543
2.62836	0.11342	889.86	320.299	985.825	-0.0580324
0.000195833	2.13149e-05	539.931	701.19	388.231	0.650611
0.0156908	0.000702783	476.243	410.354	155.769	1.51828
7.05795	0.205827	493.692	156.446	849.195	0.176768
0.262259	0.00480217	893.083	304.985	924.544	-0.754692
0.00124299	5.35927e-05	160.253	266.254	588.319	-0.540629
0.335685	0.00560848	772.624	375.295	881.38	-1.34615
0.0318125	0.00069735	174.267	572.914	595.611	-1.47348
0.00402958	0.000191233	843.214	860.109	512.99	-1.34695
0.00130338	8.49664e-05	611.299	889.946	778.57	-0.233368
0.026281	0.00085344	350.3	282.239	409.59	-1.26522
0.000660206	3.65455e-05	388.684	570.204	653.882	1.02622
2.73969e-05	1.22946e-05	825.188	656.904	87.3449	-0.587244
0.864347	0.0128975	873.158	520.024	641.346	1.51998
6.16392e-06	8.26787e-06	845.318	635.482	56.2748	0.683409
0.569867	0.0181106	258.397	284.913	748.763	-1.50243
4.89225e-05	2.40959e-06	195.022	834.227	93.9213	-1.21611
0.000412719	4.62941e-05	774.172	902.855	539.079	0.894728
0.000318445	8.71233e-06	235.094	532.045	882.188	-1.13631
3.00498	0.166434	152.249	96.2519	964.995	0.257534
0.392	0.00616607	703.156	532.433	895.155	1.49204
0.2537	0.00628113	102.457	62.6757	958.795	0.440921
1.10645	0.0244153	648.158	145.757	358.528	1.3885
11.1645	0.30538	380.67	101.074	963.771	1.24461
1.2172e-08	3.85611e-06	885.3	542.921	10.0636	0.0896799
0.0312906	0.00111847	495.776	225.875	314.033	0.731198
0.00144387	9.84892e-05	707.92	802.408	871.179	0.631355
0.160383	0.00334197	848.66	210.193	283.659	1.08269
0.00346683	0.000171417	692.626	750.484	819.742	0.355407
0.000552922	8.04738e-05	763.16	600.228	254.226	0.855502
0.0306803	0.00151101	695.985	660.22	714.573	-0.135026
0.0342959	0.000972283	711.294	376.038	353.839	-1.30322
0.00101624	8.96044e-05	868.959	884.358	614.104	0.51171
0.000316895	1.70118e-05	160.233	290.011	396.234	-0.29763
6.60971e-05	4.19434e-06	142.42	400.253	107.122	1.11056
0.886473	0.0107255	560.446	515.927	698.437	1.53966
0.000140544	5.73532e-06	316.411	821.028	603.615	-0.687407
4.91264e-06	1.07012e-06	471.256	741.015	54.453	-1.29304
4.45013e-05	5.03364e-06	451.234	858.762	545.887	-0.987014
8.90692e-05	4.12205e-06	284.8	846.242	271.725	-1.00347
0.419879	0.00701258	780.6	265.189	843.625	-1.03408
0.00368305	0.00015979	505.2	664.1	576.529	1.36427
0.0191245	0.000420402	114.353	487.308	787.975	0.340758
0.03809	1.8465e-05	53.2347	231.597	598.957	0.43563
0.0194715	0.000431284	102.625	926.027	919.937	-0.629554
0.00428412	0.000204593	717.042	890.107	388.631	0.0833618
0.000839791	7.16723e-05	798.869	935.019	712.646	-0.983402
0.32568	0.00595195	831.261	239.926	368.192	-1.27874
1.14401e-05	1.8421e-06	455.114	805.922	264.544	0.565001
0.0998773	0.00213537	520.021	411.68	614.49	1.43227
1.31896	0.0286959	848.988	196.634	564.807	0.294521
0.0430164	0.00230244	378.231	187.044	233.182	1.22949
0.000485869	1.74541e-05	163.071	571.086	191.774	-0.241357
0.00341679	0.000151567	511.193	645.861	949.759	1.15231
1.41767e-05	1.13792e-05	630.879	429.193	54.7115	-0.488478
0.05614	0.00344266	619.119	681.157	438.04	0.0423775
0.000134289	1.62711e-05	537.079	776.695	194.141	-1.31167
7.17568e-06	3.55504e-07	238.376	592.482	39.3478	-1.37148
0.00253981	0.000142146	739.117	850.647	657.537	-1.26584
0.0120406	7.36991e-05	87.691	211.455	988.44	-1.16117
0.00871551	0.000374075	732.541	502.942	554.007	-1.04454
2.61326e-05	6.97931e-06	198.803	129.263	35.2706	-0.720005
3.50079	0.0499005	508.456	97.5251	615.713	0.976275
0.00338371	0.000206309	728.683	515.824	324.923	-1.12548
0.00218808	0.000101241	342.519	286.355	225.006	-0.643113
12.7603	0.0643098	828.837	64.3369	359.377	0.107842
0.00863263	0.000341266	864.984	607.844	631.766	0.411736
0.734999	0.00943633	769.298	333.506	761.685	1.4056
0.00524821	0.000380239	786.448	184.311	115.815	0.180953
0.0371672	0.00126785	263.574	449.368	828.586	1.51931
2.84034	0.0401598	496.893	156.755	794.575	0.775031
7.90369	0.0643585	622.579	151.412	888.561	-0.783389
0.00142866	5.26074e-05	387.767	864.2	546.384	1.44897
1.86421	0.0262613	878.536	164.25	496.052	-0.814705
0.00680372	0.000299225	722.094	619.859	871.859	1.02458
0.0188854	0.00097342	903.365	849.632	773.777	0.144488
0.000616757	2.14183e-05	83.9435	888.805	104.487	0.837105
0.000984026	4.99372e-05	388.172	539.997	750.321	-0.706796
3.02186e-07	9.93726e-07	646.752	869.152	22.698	1.1696
0.00909984	0.000216157	70.5641	651.978	123.811	-0.630654
0.000206787	2.34718e-05	566.178	730.421	261.216	-0.319985
0.129	0.020317	844.672	509.493	639.178	-0.0184506
0.121568	0.0267294	179.352	134.43	320.941	0.40759
0.0284042	0.000966415	934.063	301.391	176.556	-1.28206
0.0244715	0.000474558	240.195	597.594	858.508	-1.50794
0.000212194	1.1151e-05	187.59	335.072	295.731	0.273554
5.41017e-05	1.77673e-06	254.224	574.074	459.911	0.992541
3.10322e-05	1.98513e-06	276.052	388.102	116.077	-0.786139
0.000378845	2.0035e-05	168.523	308.054	648.262	1.02008
0.0855994	0.00185245	767.547	625.179	319.508	-1.52474
0.00803144	0.000307101	709.609	788.12	644.757	1.38544
2.03914e-07	2.15703e-08	139.51	852.146	33.8741	0.676043
3.18932	0.0241653	499.74	77.202	735.463	-0.594441
0.0141044	0.000486579	362.274	371.506	897.961	0.479374
0.0123756	0.00118359	895.58	575.345	469.057	0.23212
0.0351556	0.00105873	913.447	474.404	823.827	-0.971688
4.17114e-06	4.69815e-06	732.458	350.806	16.3869	-1.28467
6.71255e-05	5.34281e-05	925.986	725.126	106.633	0.174552
0.00192247	0.00012232	563.245	526.521	497.064	0.647849
0.127879	0.00538358	428.667	190.945	421.987	0.533217
0.0119503	0.000298555	218.147	840.533	980.531	1.32089
3.83232	0.195932	262.039	87.4102	573.469	0.106189
8.08862e-06	3.62276e-06	612.756	888.204	108.579	-1.0206
0.00580723	0.000355162	412.608	393.113	366.468	0.265998
0.00181767	0.000110589	693.919	753.338	676.072	-1.06442
0.17851	0.00344241	528.463	241.976	717.03	0.593079
0.00121994	8.66601e-05	718.497	784.767	395.605	-1.25067
0.00571773	0.000284026	925.712	726.924	771.855	-1.0571
3.27896e-05	9.02788e-06	617.458	641.309	84.8841	-1.06863
0.00199451	0.000123233	678.719	771.199	693.952	1.15016
7.31585e-06	9.8917e-06	709.403	416.366	42.1978	-0.553357
0.0174781	0.000583433	759.478	575.85	908.622	-1.1449
2.92093	0.0631257	379.188	62.1487	297.456	0.0118592
3.00399e-05	1.14233e-06	254.125	578.802	193.365	1.24844
0.00579452	0.000226124	413.569	743.824	999.29	1.47523
0.00173364	0.000278964	520.749	245.357	133.962	-0.386483
0.258923	0.00468343	836.666	257.421	537.286	-1.08837
0.0047218	5.39393e-05	78.6202	104.818	20.6502	0.228237
0.000237454	2.00101e-05	471.184	774.538	896.615	0.830857
0.194753	0.00430097	400.388	227.111	900.138	-0.765634
0.00121587	3.864e-05	239.26	907.361	760.306	0.801372
0.00642887	0.000247119	536.163	636.588	652.823	-0.197626
0.0049043	0.000196671	430.412	535.792	407.267	1.39533
0.00215841	0.000126084	731.149	822.153	321.804	1.40032
0.00663615	0.000251806	129.574	157.07	100.198	0.41125
0.0223954	0.00438993	211.888	140.06	204.352	-1.19313
0.00526514	0.000269918	864.597	756.251	884.801	0.464508
0.0105436	0.000453854	933.362	647.793	904.245	-0.645824
2.98154e-06	2.2087e-06	605.155	681.789	50.4627	-0.968233
1.4287	0.0328615	368.377	82.012	629.267	-1.0775
0.000118035	2.61228e-05	567.804	430.062	102.065	0.868437
0.00024358	8.78821e-06	302.216	789.317	722.444	-0.527256
4.03245	0.0421069	896.388	199.966	963.111	-0.412631
0.0024932	0.000105314	290.026	386.202	489.383	-1.19284
0.00214567	6.20093e-05	192.453	655.081	768.396	-1.03106
0.000602544	3.1683e-05	352.875	514.169	466.765	-1.13162
0.00314361	9.5543e-05	245.958	914.443	332.265	1.42429
0.00237107	0.000237063	946.455	240.397	111.276	0.224569
1.36237	0.0248756	620.46	113.073	348.567	0.224304
0.00911042	0.00034517	852.39	829.978	903.664	1.30088
0.0076338	0.000131923	79.944	744.449	283.456	1.04293
0.00327855	9.18153e-05	180.651	698.401	952.33	-0.628423
2.05014e-05	1.53558e-06	403.483	894.201	472.298	-0.617483
6.18051e-05	6.98759e-06	458.37	747.356	443.8	0.720322
0.00134722	9.82205e-05	711.799	763.734	682.969	0.538705
0.0121478	1.09226e-05	54.1309	581.785	243.715	0.726941
0.0440423	0.00201485	644.858	235.722	303.488	0.434903
0.0431033	0.000896056	115.7	801.731	552.965	0.164928
0.0251142	0.000775382	596.18	353.08	385.089	-1.23694
0.00376402	0.000102141	101.481	840.207	406.831	0.79179
1.15741e-05	2.45282e-05	784.408	498.854	56.4279	-0.157206
1.93724e-05	1.06311e-06	296.21	825.707	180.066	-0.723342
37.2292	0.463746	639.441	215.767	941.287	-1.54284
11.9181	0.0577151	747.552	88.7733	740.551	0.501161
0.000368963	1.40041e-05	274.496	815.428	298.66	-0.201026
0.0657929	0.00163633	667.159	385.685	988.521	-0.557823
0.000358005	3.99968e-05	688.765	801.453	429.282	-0.651571
0.000389905	5.43148e-05	691.66	140.105	45.5883	0.838617
0.00304451	0.000853963	588.959	406.531	217.683	0.0909952
0.000664889	2.11396e-05	282.238	715.951	798.919	1.16996
0.036043	0.00100827	881.718	609.439	881.427	1.2974
0.00034169	3.74266e-05	648.212	833.413	572.928	0.625772
0.0292073	0.00110475	698.841	161.339	136.066	1.301
0.000223208	2.08441e-05	497.024	648.743	237.323	-0.293216
0.000461535	3.44605e-05	500.197	719.508	699.566	-0.92227
1.26475	0.0146107	809.613	221.245	973.399	-0.901089
0.0319164	0.00111405	577.776	536.771	742.397	-0.179519
0.0151426	0.000491824	302.722	226.918	315.952	1.08215
0.0817851	0.00188336	786.357	346.943	757.679	-0.926977
20.1238	1.20756	230.356	85.3918	904.219	-0.0538646
0.00173231	4.9487e-05	196.731	620.181	397.577	1.32365
0.242856	0.00703356	318.924	74.5362	328.669	0.501801
0.00187457	0.000116506	744.044	805.58	866.294	0.939407
0.000655989	7.32647e-06	76.8249	728.902	13.1846	0.361832
7.279e-06	9.28397e-07	315.673	385.969	58.9738	0.365125
0.139709	0.0081057	562.887	246.307	461.222	0.238745
0.00276304	0.000131227	543.25	666.547	781.148	-0.351707
0.172543	0.00297512	701.939	291.089	871.032	0.780533
0.00190548	0.000121884	861.27	948.002	670.112	1.21709
0.183657	0.00135243	72.5379	421.97	547.592	-0.941803
1.12874	0.022571	277.55	60.2906	999.238	0.930547
0.0050017	0.000296641	739.193	472.468	411.966	-0.682862
0.522536	0.00834971	808.437	373.589	898.962	-1.37928
0.0304645	0.00138511	569.896	426.098	637.32	-0.274632
0.0108844	0.000288932	142.645	654.379	800.829	-1.17584
0.0227116	0.00074195	895.468	539.556	874.294	1.02829
0.0991697	0.00201811	537.557	285.679	715.012	1.07072
0.00119205	9.08716e-05	657.649	86.2446	41.9936	0.209772
0.0166104	0.000392264	96.5352	746.917	363.612	1.3446
0.0257294	0.00339331	269.385	148.548	211.426	0.997379
0.0178057	0.000520861	472.137	513.856	878.559	-1.29915
0.638945	0.0102822	889.954	319.712	499.551	-1.42407
0.140649	0.00351943	924.091	91.9299	173.248	-1.45701
0.0161682	0.000463022	581.486	570.437	863.673	1.29001
0.00410798	0.000201186	806.116	763.229	751.69	-1.15526
40.2581	0.340139	799.473	105.815	699.343	0.0480514
0.00366845	0.000217547	802.732	638.538	443.851	1.2078
0.0237939	0.000711496	737.086	572.331	702.227	-1.31906
0.000177617	8.41669e-06	136.186	649.084	167.432	-0.840469
0.106486	0.00235606	918.796	456.435	279.894	-1.47955
8.13177e-06	1.81861e-06	498.364	885.921	66.1997	1.37144
0.00945196	0.000335074	506.358	588.744	847.316	-1.29207
4.4473e-06	4.34296e-07	401.973	878.031	221.771	-0.480054
0.192108	0.00371773	933.846	325.205	862.627	-0.867616
4.08259e-05	2.45562e-05	913.743	779.191	109.175	1.00035
9.73892	0.149286	401.522	108.634	898.652	0.701024
3.62154	0.179205	707.717	261.308	955.658	-0.0429078
0.00235378	0.000169227	667.743	572.586	515.871	0.616147
0.00487036	0.000194852	508.507	481.847	633.035	-0.990973
0.0711147	0.00507929	120.592	494.85	274.013	-1.51891
0.0535433	0.00836026	422.881	253.58	364.347	-0.0957668
0.000768408	5.30932e-05	528.785	771.466	693.652	-0.325582
0.0707256	0.00311942	600.657	152.001	215.57	-0.0260834
0.0299698	0.00601147	210.635	203.408	215.625	-1.56319
0.982501	0.0286952	414.717	53.7337	489.274	1.28579
0.287134	0.00506005	576.32	264.266	605.801	-1.28296
0.00328718	0.000193152	696.113	544.524	276.909	-1.27469
0.000463759	1.55056e-05	89.374	477.032	111.659	0.930977
0.000524665	5.11041e-05	680.613	913.281	266.59	-0.131754
30.5939	0.259633	734.747	112.289	854.571	-0.839861
0.00213951	6.44934e-05	214.29	895.282	724.637	-0.400018
0.00130819	4.36537e-05	148.69	827.468	375.716	-0.436593
0.0127184	0.00807081	831.201	838.143	271.038	0.0467971
0.0219426	0.000523185	152.409	844.432	606.911	-0.148279
0.000391851	2.68574e-05	438.956	642.041	547.506	1.04204
0.0648977	0.00143371	169.073	854.498	628.402	-0.0756428
0.00441155	0.000218586	817.779	759.568	934.049	1.0461
6.24326e-06	1.22867e-05	821.857	761.008	66.5823	0.357881
0.970225	0.0108381	706.29	375.51	986.601	-1.44462
0.000157583	5.53345e-06	252.978	654.35	401.79	1.06458
0.000128443	1.56343e-05	542.492	914.252	354.409	-1.27696
6.72934	0.0895264	808.684	134.049	546.787	0.505801
1.51508	0.0229582	726.089	158.651	493.2	-0.706369
0.0138555	0.000954867	63.1484	666.555	751.327	1.20484
0.00045433	3.25348e-05	476.123	753.93	716.781	1.15515
0.00442299	0.000200583	564.939	471.381	482.132	-0.53065
0.00065909	6.28433e-05	796.891	745.199	371.881	-0.624029
0.00106435	5.79552e-05	449.549	494.595	141.092	-1.39672
0.00526015	0.000239106	458.847	675.749	149.794	1.54302
1.56114	0.0196629	759.797	180.366	652.506	-0.636936
0.0415275	0.0013252	289.017	341.142	572.84	0.125268
0.000646148	2.60852e-06	57.6969	175.896	423.964	-0.690573
0.000331154	0.000213231	879.826	616.545	148.733	-0.0564791
3.48649	0.0696736	137.926	215.927	813.298	-0.018273
0.00838062	0.000324356	911.126	892.203	795.753	1.34326
3.94799	0.099959	436.798	168.735	983.002	-0.311804
2.07694	0.0285086	794.484	89.6584	392.515	1.20653
0.000150051	5.61815e-06	220.024	728.348	182.126	0.364009
0.00403912	9.65067e-05	119.49	571.216	156.586	-0.142973
0.00329257	0.000164306	697.112	844.299	734.939	-1.30136
0.0126036	0.000392084	510.844	392.807	568.218	0.443097
5.66266e-06	2.31816e-06	558.733	887.697	136.09	0.344771
0.0550742	0.00860512	829.9	518.273	537.781	0.0693215
0.090458	0.00205247	637.007	333.25	922.892	-0.639843
0.012817	0.00741246	372.908	375.521	181.202	-0.0646093
0.000130055	7.23929e-06	153.869	275.939	96.2067	0.149862
1.62586e-10	2.14237e-06	797.155	713.18	3.19075	-0.965658
0.000512718	4.71441e-05	607.479	811.553	279.106	0.154521
0.00038351	1.84056e-05	254.36	342.908	191.038	-1.15777
0.011512	0.000443974	280.605	300.679	741.473	0.918368
0.0856047	0.00202029	768.952	263.486	315.077	-1.18506
0.0067049	0.000321072	546.735	589.548	419.697	-0.153732
31.891	0.177597	915.069	73.2216	930.569	1.2903
0.00133593	6.14158e-05	299.161	464.549	458.959	-1.33016
9.00209e-05	2.98651e-06	227.73	542.844	269.95	-1.23459
5.1747e-05	4.40241e-06	404.397	811.788	656.548	0.995568
0.00326327	8.952e-05	204.697	670.625	948.421	0.379632
0.00488766	0.000545866	921.304	704.802	413.753	-0.225839
0.00063212	6.18607e-05	918.287	923.012	551.347	0.838651
0.0334968	0.00227935	562.56	183.665	218.798	0.0524398
0.0106111	0.000268456	206.886	847.242	427.98	0.0964451
0.000297448	7.0304e-06	361.792	838.865	607.69	-0.153424
0.246051	0.0251801	431.709	242.947	558.624	0.137955
0.00167866	4.69605e-05	104.735	328.263	361.451	0.998699
0.000910385	8.32832e-05	948.888	816.712	439.297	-0.839741
2.67079	0.0287696	571.514	240.542	661.155	1.46675
0.0145814	0.000358988	213.554	906.662	734.097	0.138932
1.66939e-05	1.15944e-06	140.327	489.49	61.8545	0.789287
8.90455e-06	7.33025e-07	386.732	850.311	282.655	-0.707859
0.108529	0.00201988	739.177	305.624	726.119	0.692979
0.000215334	1.93671e-05	498.571	612.775	265.23	-0.974291
1.22379e-08	3.1663e-06	891.038	451.855	8.76138	0.186075
0.00859566	0.000319049	318.567	457.472	792.14	1.3611
0.00904408	0.000342539	648.014	620.565	900.23	1.1871
0.00327331	0.000183813	577.228	484.705	422.668	1.08758
0.00128782	0.000113	924.195	841.426	597.827	0.584876
0.00757762	0.000296025	741.737	668.029	960.893	-0.485455
8.143e-05	4.11365e-05	923.653	347.496	66.991	0.10791
0.0566674	0.00536928	910.272	708.792	724.498	-0.0969559
6.4533e-07	6.78025e-08	210.647	788.269	29.3391	1.2263
0.00402329	3.59571e-05	295.741	701.353	823.771	-0.0725575
0.000132726	7.99236e-06	371.918	749.175	355.416	1.37447
0.0195801	0.00063915	283.88	393.005	783.909	1.39328
1.67245e-05	9.47619e-07	284.43	581.469	630.038	-0.844476
0.001265	4.31411e-05	299.497	628.454	577.093	-1.47945
0.098895	0.00231499	925.951	308.882	563.86	-0.791854
0.638326	0.0117318	67.6739	720.905	717.366	1.34817
0.00257166	0.000130638	559.174	628.768	819.661	-0.948339
1.57961	0.0326706	380.121	76.8289	675.364	1.06436
