Omega	mH1	mH2	mHc
4.95111e-05	443.201	549.837	588.163
0.000386946	459.593	872.551	849.119
0.000420021	723.803	888.883	968.303
0.000677591	357.644	395.465	471.204
0.00124909	456.342	603.54	552.083
0.00122157	204.144	927.893	843.692
0.00127112	626.3	672.178	696.888
0.00113728	782.182	854.103	875.269
7.57762e-05	387.184	423.171	596.474
0.000148561	538.992	697.51	656.196
0.000208487	354.922	431.529	490.183
0.00320982	883.788	891.916	972.834
0.00397279	480.339	590.953	546.407
0.000265529	768.548	828.429	811.597
0.000489869	925.985	976.359	992.03
0.00122435	742.186	804.852	787.322
1.80172e-05	266.797	673.586	669.523
0.012994	636.029	912.365	844.995
0.000373199	607.04	613.515	691.476
0.00154367	136.799	140.216	211.432
0.000254023	529.236	649.064	725.526
0.00025485	556.971	831.037	817.339
0.000150238	539.782	616.545	633.877
0.000230163	734.199	840.526	795.522
0.0063524	352.922	356.997	393.067
0.000425148	383.313	554.825	433.694
0.00277797	464.517	830.412	862.126
0.000293558	543.631	614.856	606.257
0.000479519	197.863	367.745	284.934
6.71269e-05	477.769	871.154	758.717
0.00777151	743.003	793.74	777.946
0.000809486	519.63	736.372	629.451
0.000245982	723.016	914.469	991.187
8.31196e-05	574.437	686.267	660.169
0.000882488	729.184	729.185	787.492
0.000523586	342.066	404.542	385.338
7.95479e-05	460.067	559.194	560.969
0.00037314	706.407	735.273	808.047
0.00034017	280.296	378.71	429.911
0.00516103	504.132	636.243	652.926
0.000862729	459.262	504.188	534.778
0.000215973	159.115	703.792	664.009
0.000111952	180.434	628.156	636.056
0.00101531	813.849	851.924	862.964
0.00126658	796.899	850.482	811.679
0.00427802	730.029	732.818	784.903
5.70327e-05	460.916	534.912	566.346
0.000514285	376.429	605.373	599.346
0.000643651	546.517	671.041	569.936
0.000261939	747.992	880.124	906.255
0.00466469	292.022	351.676	421.387
0.000106135	697.716	765.241	856.882
0.000346524	664.255	895.712	795.933
0.00105354	704.985	731.082	740.551
5.46957e-06	196.875	526.834	530.992
0.00033344	207.076	611.18	617.249
0.000154529	753.96	779.753	879.419
0.000237884	825.341	866.31	891.38
1.37496e-05	201.057	512.963	553.194
0.000228861	381.917	407.881	619.707
0.00991874	221.584	417.727	435.775
0.000349168	614.449	690.331	646.959
0.000231027	505.975	622.234	665.656
0.00154579	536.663	650.844	624.812
0.00308574	715.204	922.438	954.01
0.000293023	595.57	621.183	676.866
0.000549239	280.177	327.873	364.671
0.000255884	780.135	956.695	910.326
0.00115415	653.121	728.55	656.073
0.000701668	575.458	663.252	609.893
0.00345237	429.017	434.356	483.224
0.000305577	521.969	772.04	845.042
0.00115715	165.38	794.272	860.872
0.000359833	386.476	470.691	411.377
0.000564904	327.529	454.712	408.046
9.70679e-05	137.784	177.067	169.938
0.00452078	364.42	462.196	412.046
0.000854987	927.105	966.21	986.183
0.000426142	460.438	540.393	500.466
0.0012573	623.427	868.905	862.48
0.000389737	422.698	447.997	543.108
0.00202093	642.626	724.22	679.778
0.00185573	666.669	675.38	719.317
0.000517816	808.489	932.525	984
9.73249e-05	614.983	790.785	743.469
0.000159616	712.174	857.947	858.054
0.00559245	458.227	863.566	905.237
6.52408e-05	830.953	994.994	941.776
0.000277784	425.135	624.634	765.677
6.25895e-07	159.722	503.333	548.949
0.00333599	566.512	570.408	606.768
0.000970727	237.203	989.634	955.232
0.00396527	324.014	563.121	524.158
0.00153587	791.809	866.674	839.727
0.00200562	839.187	860.706	899.527
0.00106866	605.773	607.066	672.009
6.07736e-05	434.975	476.928	545.188
0.000626178	837.916	879.491	895.82
0.00266601	679.107	721.765	777.664
0.000267512	286.318	465.468	517.755
0.000345652	544.977	876.093	907.872
3.84265e-06	194.177	820.063	875.991
0.0002728	471.644	550.312	610.138
0.000228614	525.198	565.871	612.541
0.00150826	557.437	649.482	711.334
0.000324208	871.091	935.994	986.798
0.00239703	691.267	918.368	823.326
0.000903084	573.858	588.897	610.105
0.00137743	523.979	746.041	777.666
0.00761567	559.096	609.34	630.09
0.00411092	715.878	739.924	762.118
7.90195e-05	272.464	671.333	540.635
0.0527936	942.084	974.72	963.488
0.00063489	806.016	830.472	846.784
9.65041e-08	142.699	753.399	742.899
5.30882e-05	434.271	562.217	599.87
0.000179388	356.314	482.96	542.499
0.00164305	733.789	846.543	836.756
0.0036357	860.187	860.313	927.74
0.00214556	655.266	726.864	671.123
0.00335954	549.964	567.258	601.541
0.00194735	482.24	573.305	546.429
0.000214723	472.652	576.972	620.211
0.00038849	547.864	683.731	623.041
0.000703005	469.061	498.445	566.762
0.00202398	401.145	456.298	457.951
0.000836027	518.176	887.813	820.101
0.0012348	234.862	256.639	263.652
0.000855325	564.079	565.793	600.923
0.000296202	398.348	630.014	554.982
0.00141732	621.767	741.454	792.828
0.000108809	481.348	669.652	617.65
0.000440952	346.814	370.438	427.197
0.000198795	311.047	453.39	393.698
0.0037395	890.872	939.443	937.632
0.00120411	626.039	659.32	633.489
0.000278363	504.695	509.543	742.904
0.000209869	610.931	669.101	697.346
0.000164003	560.727	687.503	686.747
0.000142533	502.932	795.465	806.058
0.00664111	834.172	835.441	884.332
0.00024594	310.097	531.499	437.372
0.0049653	415.646	499.713	484.526
0.000194203	476.605	697.765	673.849
0.00043667	618.791	622.443	699.392
6.15474e-05	587.66	665.931	726.163
0.0320822	724.479	903.276	953.732
0.000541868	251.001	335.104	434.087
0.000899823	262.271	380.018	387.802
9.35754e-05	847.443	903.967	926.213
4.83417e-06	169.472	467.808	306.402
0.00141557	838.725	955.083	991.402
0.000433142	400.766	633.17	685.16
0.000353793	685.257	907.21	916.525
0.000146521	582.498	781.825	798.05
0.00293455	346.227	354.314	409.785
0.000662805	503.708	523.609	627.863
0.000204836	726.579	899.684	912.357
0.000139129	799.912	928.236	923.294
0.00257331	915.63	934.999	986.272
0.000224586	554.687	637.892	634.352
0.000375134	728.062	873.985	884.523
0.0280007	475.659	563.441	614.949
0.000590222	460.299	617.049	658.564
0.000570953	581.699	616.711	626.096
0.0018968	671.382	916.013	967.238
0.000162299	780.227	937.552	996.412
0.000383629	521.809	659.023	581.627
0.0005774	366.568	487.249	384.259
0.000386415	505.924	643.299	547.714
0.00077432	418.856	584.976	645.767
0.000121053	268.547	921.481	804.208
0.00029636	435.018	734.76	774.077
0.000498629	605.708	660.411	646.653
0.000248331	408.521	668.767	531.184
0.00244444	288.66	398.246	335.986
0.000150751	490.134	742.55	615.095
0.00205123	538.855	552.089	625.718
0.000234366	194.507	549.72	381.331
0.000697217	678.79	860.793	815.996
0.000472345	390.252	819	862.342
7.85579e-06	180.5	648.364	488.102
0.00162085	465.171	471.945	530.062
0.00204325	704.986	913.219	956.51
0.00618991	794.194	844.683	826.641
0.000372437	471.978	507.945	516.412
0.000389322	513.351	563.934	600.464
0.000404353	354.323	823.411	714.746
4.14163e-05	240.744	934.672	866.169
0.000697401	526.666	653.003	536.158
0.0161506	152.407	227.389	167.829
0.000112871	269.531	418.43	477.621
0.000460713	891.131	967.597	994.154
8.33775e-06	161.752	599.759	437.807
0.000434791	799.429	831.845	900.049
0.000505975	560.913	649.868	611.429
0.000322264	246.811	542.291	598.254
0.00058652	749.945	771.128	841.993
0.00287963	474.251	479.718	498.982
0.000139425	694.472	761.017	754.438
0.000318377	404.048	575.451	476.278
0.000364024	402.005	487.4	439.066
9.94244e-07	129.549	956.951	966.99
0.000860104	464.489	659.597	702.936
0.000230652	451.42	577.032	529.94
0.000389397	505.881	525.985	598.88
0.00233913	722.418	730.778	755.789
0.00180564	712.467	752.378	727.18
0.00111812	743.639	947.345	942.481
0.000169147	342.031	906.303	956.559
0.000157583	254.011	616.913	619.056
0.000770229	523.127	618.245	674.16
0.00295847	512.9	551.072	555.453
0.000100606	340.872	626.678	635.403
0.000631974	827.451	835.642	891.712
0.000230552	332.125	483.445	428.624
0.00156759	188.656	210.395	201.238
0.00343543	885.175	952.204	920.623
0.000393303	583.539	919.398	887.688
0.000220303	708.044	810.814	821.952
3.03074e-05	724.116	900.411	962.822
0.000164202	587.896	718.192	743.48
0.000931414	722.231	793.365	765.425
6.79342e-05	662.184	711.025	785.257
0.00137403	354.889	455.581	370.976
0.000575523	334.39	419.038	342.867
0.000680136	320.13	416.487	384.972
0.000803955	550.636	914.256	784.512
0.00911701	613.649	613.763	652.105
0.00067734	419.43	661.344	695.67
0.000211005	666.461	836.877	771.416
0.000180024	303.635	712.737	758.417
7.33219e-05	169.013	561.675	563.281
0.000593009	835.161	924.211	985.132
0.000662929	413.16	480.38	537.679
0.000209181	483.736	500.344	565.792
0.000785774	268.573	658.832	614.2
0.00010054	627.207	969.155	912.519
0.000186418	612.841	655.306	672.57
0.000152471	807.116	825.159	851.231
0.000224108	372.545	561.492	611.231
0.00367495	657.329	660.93	726.295
0.00185366	391.321	398.631	461.594
0.000354807	696.756	741.983	745.075
9.82047e-05	514.177	866.918	757.174
0.000245587	151.012	576.098	615.284
0.000228932	317.789	383.285	406.444
0.00101459	511.591	637.094	680.023
0.000215683	702.856	816.218	862.798
0.00243892	623.929	843.399	798.819
0.000859688	768.672	777.142	856.182
0.00215919	698.4	701.149	747.866
0.0308574	644.492	664.93	663.089
0.000728941	184.299	258.97	222.558
0.0468815	891.668	909.338	892.191
6.64839e-06	125.103	683.422	734.084
0.000255998	192.206	589.917	575.181
0.000264054	587.022	723.26	674.45
0.00187968	614.566	620.396	659.423
0.00100102	580.673	879.09	805.085
0.000128782	598.776	814.853	805.167
0.000550913	811.569	958.026	950.077
0.000312363	415.812	822.843	952.022
0.00101273	715.904	808.295	758.042
0.00045569	667.209	679.392	714.84
0.000700663	479.985	515.684	505.536
0.000982198	841.594	921.789	927.508
0.000139478	445.472	564.096	565.041
0.00140407	131.03	209.553	167.663
0.000340149	645.456	668.785	696.564
2.33084e-05	206.541	541.484	550.793
0.0006578	332.713	344.746	378.736
0.000951287	869.376	918.328	962.662
0.000436956	245.827	338.477	387.098
5.13399e-05	719.882	947.177	952.665
0.000155213	500.739	696.02	766.245
0.000397978	530.475	812.06	818.701
0.00024148	657.477	743.252	808.644
0.00241967	312.248	325.881	338.233
0.00037691	306.843	534.742	389.24
0.000156819	547.657	664.806	671.884
0.000783867	618.569	759.134	727.836
0.000329521	347.941	653.553	525.171
0.0011674	677.342	926.264	887.353
0.00110278	127.385	383.788	430.681
0.00035979	554.174	616.623	629
0.00468356	653.48	706.556	735.371
0.00027048	488.209	568.959	516.794
0.000373558	338.432	395.151	397.087
0.000254782	438.107	550.857	602.81
0.000144161	517.699	606.412	590.574
0.000385472	231.711	345.988	383.67
0.000492311	555.337	570.955	609.389
0.000120005	722.03	831.12	817.359
0.000484673	480.128	536.254	542.117
0.00582727	711.826	858.347	785.407
0.00010214	304.667	644.89	625.15
0.000172612	428.492	468.504	607.758
0.00116621	629.637	926.555	839.472
0.000321453	578.501	616.299	673.507
0.00174482	593.387	838.696	731.415
4.67266e-06	170.153	921.584	945.704
0.000774347	604.511	698.659	740.13
0.00463004	651.948	651.97	703.508
0.00024447	523.06	701.614	636.381
2.38213e-05	824.644	977.213	932.812
0.000314559	522.856	984.626	875.038
0.0133928	919.658	920.301	921.067
0.000582116	436.676	529.849	458.125
0.000214847	155.058	463.636	539.415
0.000231701	441.988	594.602	456.106
0.000707409	591.267	650.191	705.562
0.000147579	473.778	524.53	598.928
0.00798916	612.151	617.123	645.018
0.00201301	904.695	905.704	954.593
0.000915585	531.684	632.221	556.408
0.00873377	649.483	837.486	827.133
0.00933001	845.282	846.19	892.698
0.000977831	639.993	807.35	726.79
0.00057134	856.419	866.307	911.95
0.000355642	830.434	899.438	888.919
7.32289e-05	794.908	992.156	941.702
0.000204363	465.478	719.721	795.307
0.000339707	452.099	556.686	481.871
0.000366002	260.103	636.769	620.208
0.000836281	748.215	782.098	756.148
0.000189382	348.293	477.256	533.358
0.00132161	673.139	673.974	753.314
0.0152722	344.375	775.513	711.641
0.00390587	457.137	483.318	468.438
7.56911e-06	256.153	627.917	631.585
0.000233064	611.402	664.704	745.102
0.000331182	679.515	714.201	753.721
0.00668263	664.436	730.256	679.61
0.000265263	494.647	890.524	834.99
0.000239438	406.701	608.703	692.032
0.00198592	604.614	613.592	663.019
0.000138126	792.617	901.515	907.538
8.74119e-05	286.086	514.191	467.247
9.92933e-05	222.548	312.472	439.848
0.0713903	294.093	304.665	311.168
0.00198017	749.258	801.247	799.782
0.00307066	201.997	503.649	513.091
0.000930416	842.009	929.642	865.87
0.000666311	470.52	537.224	497.412
0.00139579	392.842	540.185	606.74
6.29582e-05	354.247	520.244	630.11
0.00442059	787.984	813.248	809.252
0.000986628	641.227	877.13	893.267
0.000127877	727.422	871.406	912.442
0.000817426	604.503	667.502	713.741
0.00985178	381.293	393.208	396.817
0.000354852	319.627	412.411	409.703
0.000267413	816.506	900.822	968.185
0.000176797	846.881	923.335	926.911
0.00174876	391.798	749.29	650.976
0.00028882	657.936	708.504	710.698
0.000414351	451.603	708.87	834.536
1.81628e-05	175.297	489.798	481.936
0.00095574	796.268	808.592	862.823
0.000569925	411.09	952.634	897.402
0.000209863	488.216	734.585	577.803
0.000504044	397.419	493.366	487.413
0.107659	448.417	916.013	837.876
0.00485125	599.836	599.845	624.827
0.000432786	674.566	893.019	793.18
0.00468929	726.463	752.516	743.546
0.00106117	319.789	410.389	340.976
0.00158204	693.514	719.683	768.373
0.000160387	650.24	845.267	871.618
2.23051e-05	153.982	458.443	302.978
0.00255209	687.772	843.574	905.977
0.000349741	176.156	620.415	546.05
0.00109815	548.339	703.005	673.478
0.000340182	414.218	448.166	460.013
0.00531815	81.3523	489.257	199.664
0.00486551	382.31	801.805	819.493
0.00012218	286.695	403.854	487.682
0.000643697	887.228	958.57	924.557
0.000655895	235.726	308.555	255.399
0.000179836	700.676	736.347	755.19
0.000117961	390.608	616.045	579.151
0.000199552	485.194	745.814	767.427
0.000316413	754.708	816.811	899.22
0.00665481	263.259	304.293	264.893
0.000357359	608.07	761.235	615.612
0.00136273	606.332	614.609	638.577
0.000140382	629.355	956.208	923.679
0.000329523	585.342	969.874	988.423
0.000948824	684.366	753.78	701.359
0.000544181	606.253	659.562	685.645
0.00204605	201.9	224.574	245.302
0.009632	814.642	838.264	833.381
0.00090524	581.693	873.584	892.233
0.000267445	533.642	550.358	597.498
0.00171428	544.045	645.488	618.88
0.000931384	846.111	959.297	898.4
0.00125353	431.529	732.761	711.852
0.00221409	798.039	892.294	828.063
0.000365256	487.57	525.226	659.998
0.00233409	292.801	317.422	308.696
0.00165265	533.944	687.743	711.104
0.000229563	677.273	787.916	797.966
0.000973755	334.121	341.485	410.458
0.000219966	265.723	555.821	599.618
0.000485881	304.823	768.102	797.504
0.00263239	711.972	713.757	754.682
0.0103525	469.652	487.21	501.359
0.000972787	702.892	706.008	772.221
0.00118036	730.673	865.132	828.142
0.00725895	687.03	687.174	710.666
0.000883325	366.159	467.05	492.785
6.17111e-05	568.079	711.867	742.562
0.000772659	567.523	931.615	789.727
0.00045655	710.558	857.531	764.718
0.000144958	733.195	769.667	783.954
0.000257937	820.296	934.737	885.468
0.000553022	832.144	967.885	979.018
0.000700229	729.402	950.686	986.085
0.000120758	217.831	430.949	461.103
0.000624146	869.741	886.631	926.616
0.0100457	868.623	875.753	881.068
0.00338778	584.388	603.398	675.408
0.000849626	295.763	631.912	552.609
0.000823832	629.815	653.817	670.647
0.000215603	375.313	426.727	434.122
0.00123086	317.775	335.868	369.922
0.000386747	447.287	486.239	516.034
0.00153488	208.478	297.033	288.002
0.00546761	201.892	222.335	231.523
0.00608409	745.584	786.19	759.448
0.000229244	411.413	505.468	601.245
0.00215732	359.404	371.852	440.839
0.00081554	587.826	589.493	657.638
0.00916622	781.767	788.592	812.569
0.00818118	537.153	585.684	670.278
0.00435956	535.825	536.216	604.505
0.00164344	569.055	574.235	649.652
0.000203471	240.994	763.609	612.748
0.000175807	401.39	439.242	494.804
0.000794212	779.038	874.288	886.152
0.000242533	465.459	479.488	548.22
0.0024174	566.53	655.639	631.536
0.00198026	437.579	523.287	474.553
7.29203e-05	474.601	864.666	778.133
0.000326058	674.596	929.362	869.719
0.000224083	605.08	622.604	692.338
0.000268887	767.291	833.507	840.959
0.000366166	346.11	495.853	422.478
0.000313828	817.396	952.861	941.859
0.00157232	649.809	908.88	835.019
0.000734301	668.752	738.851	812.386
0.000215199	464.44	642.919	598.357
0.00133082	567.901	599.115	681.819
0.000336098	386.533	426.804	485.088
0.000596591	865.081	875.228	947.641
0.00098727	385.371	433.633	426.133
0.000652688	505.009	588.788	645.043
0.000680755	508.778	611.553	538.41
0.0278305	590.033	592.44	604.479
0.00337175	427.451	428.789	477.972
0.000266962	788.542	861.227	820.133
0.000755877	421.706	559.081	539.625
0.00106693	854.434	863.34	886.701
0.000309914	501.004	625.813	695.246
8.30552e-05	527.145	792.796	804.346
0.0367553	817.189	933.642	916.397
0.00358971	817.582	818.211	879.754
0.000183304	784.324	957.893	884.233
0.000229257	301.46	355.932	435.2
0.000835627	553.948	649.659	590.807
0.00347558	604.136	684.477	747.726
0.000561837	554.371	611.106	653.825
0.00342967	508.603	508.984	581.953
0.00102987	869.216	879.143	924.279
0.000210642	383.602	676.479	606.142
0.00121921	210.498	262.149	267.088
0.00152087	575.707	732.72	747.752
0.000323557	906.311	976.436	973.937
0.000317358	709.496	712.063	739.85
0.000324985	783.177	969.165	897.865
0.00538016	720.247	731.476	784.049
0.00843164	540.804	754.992	822.371
0.00451225	761.245	761.476	831.675
0.000290432	802.854	822.258	871.163
0.000956205	395.834	645.366	614.236
0.000410288	328.933	686.681	652.02
0.000923586	665.43	686.178	712.17
0.0136236	613.07	880.394	952.929
6.11094e-05	627.509	923.461	842.962
0.00037795	732.159	765.792	779.736
0.000395077	604.527	661.296	674.636
0.000229595	618.141	812.481	763.157
0.000205428	293.807	312.779	441.068
0.00197076	667.372	722.508	760.711
0.000385426	611.564	724.679	638.559
0.000137084	448.26	641.466	552.542
0.00130206	423.312	467.795	465.658
0.002197	662.504	807.927	735.87
0.0288252	883.859	887.65	894
0.0229444	426.695	427.653	443.975
0.000123477	382.582	674.665	610.633
0.00247064	621.542	672.865	651.486
0.000397	751.559	774.879	839.651
0.000205349	584.019	876.387	933.078
4.14574e-05	187.257	281.237	225.961
0.000230561	556.547	943.035	876.438
0.00199143	441.103	720.561	710.635
0.000545973	546.054	602.564	582.112
0.000590398	748.771	811.03	866.137
0.0011928	781.612	801.017	804.961
0.000251066	418.326	538.001	587.844
0.000372541	510.116	784.879	829.075
0.000734401	583.949	586.43	648.66
